"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","K","Ca","Ti","Mn","Fe","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered","cps_sum_filtered_pc"
"HER44L","HER44L_2A","HER44L_2A_63",4.25,645.3,6.49,1,29324,83100,1.38,0,0.144404332129964,0.690734055354994,0.302045728038508,0.21179302045728,21.3261131167268,0.234657039711191,0.235860409145608,3.85559566787004,0.176895306859206,0.703971119133574,59.8965102286402,9.47653429602888,6.32050793650794,0.158215132398441,-0.737961196349738,-1.56513765353752,-0.827176457187783,100,97.5932611311673,97.2551143200963
"HER44L","HER44L_2A","HER44L_2A_64",4.3,646.95,6.49,1,29179,83609,1.39,0.0275090002272483,0.171034218804196,0.758291571481539,0.370773481323781,0.229640349723116,23.077659103685,0.229640349723116,0.210503653912856,3.64912868231889,0.139937088112524,0.822877919841165,58.4566254829026,9.65565907976414,6.05413105413105,0.165176470588235,-0.773727667219285,-1.48920432417732,-0.715476656958034,100,98.1377602889641,97.7992799818201
"HER44L","HER44L_2A","HER44L_2A_65",4.35,648.6,6.49,1,28763,83344,1.36,0,0.141581877519677,0.701910155500096,0.302361297753888,0.255567287387214,21.7688135918602,0.200374352082933,0.350355154540219,3.78551545402189,0.181176809368401,0.823094643885583,59.3420042234594,9.55077750047994,6.21331658291457,0.160944639896478,-0.758744463045758,-1.60092722276619,-0.842182759720433,100,97.6734977922826,97.4035323478595
"HER44L","HER44L_2A","HER44L_2A_66",4.4,650.25,6.49,1,28653,82751,1.35,0.0567968967142391,0.128095128759773,0.752860992616403,0.322654711121316,0.270691592850842,22.5133231018356,0.181266691641189,0.239272032966369,3.76793029691484,0.0809657889330642,0.773404551002405,58.8307089944532,9.71831156118959,6.05359363342452,0.165191134482263,-0.923809564288182,-1.77110742467539,-0.847297860387204,100,97.962562385953,97.6362823409989
"HER44L","HER44L_2A","HER44L_2A_67",4.45,651.9,6.5,1,28010,79075,1.43,0.0164400885235536,0.151754663294341,0.656338918748024,0.342712614606386,0.254189061018021,21.2140373063547,0.159342396459058,0.20613341764148,3.62187796395827,0.159342396459058,0.593107809042049,60.8650015807777,9.78817578248498,6.21821705426357,0.160817802156704,-0.814627078097655,-1.46441214038384,-0.649785062286188,100,98.4065760354094,98.0284539993677
"HER44L","HER44L_2A","HER44L_2A_68",4.5,653.55,6.51,1,28072,80222,1.34,0.0236842761337289,0.128393707461794,0.730472937598165,0.282964772755603,0.201939617561267,21.5639101493356,0.243075465583007,0.139612575104086,3.79696342649149,0.125900625763506,0.868838971853108,59.7840991249283,9.82149535040263,6.08706688666074,0.164282735613011,-0.790221029251767,-1.73859080134738,-0.94836977209561,100,98.0317119992022,97.7113510009723
"HER44L","HER44L_2A","HER44L_2A_69",4.55,655.2,6.52,1,27630,78008,1.47,0.0397395138960107,0.125628140703518,0.710183570915804,0.358937544867193,0.194851810070762,20.8773459132397,0.224335965541996,0.191006050661471,3.84832324889755,0.241000922982258,0.816582914572864,60.2899702594606,9.6515741975182,6.24664630096958,0.160085900788841,-1.04982212449868,-1.73219720807671,-0.682375083578034,100,97.8604758486309,97.5694800533279
"HER44L","HER44L_2A","HER44L_2A_70",4.6,656.85,6.52,1,27599,78112,1.38,0.0435272429332241,0.156185989348628,0.738682916837362,0.369981564932405,0.254762392462106,22.1336030315444,0.158746415403523,0.167707906595658,3.69725522326915,0.0128021302744777,0.739963129864809,59.043424825891,10.1623310118804,5.81002771478962,0.172116218560278,-0.862405643379176,-1.55382122177484,-0.691415578395667,100,97.9657414993855,97.6789737812372
"HER44L","HER44L_2A","HER44L_2A_71",4.65,658.5,6.52,1,27294,78242,1.29,0.0255617187699701,0.168707343881803,0.740011758390634,0.361698320595077,0.259451445515196,22.7000843536719,0.192990976713274,0.241558242376217,3.55435699496434,0.230055468929731,0.947061680427392,58.6986528974208,9.69555992944966,6.05417875032955,0.165175169290396,-0.762644975056867,-1.47850055498662,-0.715855579929758,100,98.1876741392091,97.8157511311061
"HER44L","HER44L_2A","HER44L_2A_72",4.7,660.15,6.53,1,27077,77168,1.45,0.0323968484345843,0.151617250673854,0.761973875181422,0.366732324279494,0.308417997097242,22.0000518349575,0.191789342732739,0.291571635911259,3.62974289861082,0.080344184117769,1.08205473771512,58.933754924321,9.87715115073606,5.96667541327735,0.167597519679845,-0.883272962845482,-1.61455301310087,-0.731280050255389,100,98.0600767157371,97.7075990047688
"HER44L","HER44L_2A","HER44L_2A_73",4.75,661.8,6.53,1,27282,80101,1.26,0.0511853784596946,0.217225752487485,0.883884096328385,0.470655797056217,0.375775583326051,24.4728530230584,0.161046678568308,0.413228299272169,3.43066878066441,0.277150098001273,0.950050561166527,56.4162744535025,9.43808441842174,5.97751322751323,0.167293649037398,-0.773189888233482,-1.40338879447919,-0.630198906245709,100,97.9850438820989,97.5580829203131
"HER44L","HER44L_2A","HER44L_2A_74",4.8,663.45,6.53,1,26991,78328,1.26,0,0.162138698805025,0.842610560719028,0.457052395056685,0.354917781636197,23.5573485854356,0.148095189459708,0.243846389541416,3.60790521907875,0.0510673067102441,0.988152384843223,57.3600755796139,10.102389949954,5.67787185643877,0.17612232633711,-1.03634589994211,-1.64805274856188,-0.611706848619771,100,98.1564702277602,97.8756000408538
"HER44L","HER44L_2A","HER44L_2A_75",4.85,665.1,6.53,1,26887,77688,1.31,0.0296056018947585,0.133868808567604,0.831531253218,0.308928019771393,0.355267222737102,22.4474822366389,0.244568015652353,0.22397281433426,3.60673463083102,0,1.17006487488415,58.09906291834,10.0903614457831,5.75787728026534,0.173675115207373,-0.836248024200619,-1.82640860464123,-0.990160580440611,100,97.8542374626712,97.5414478426527
"HER44L","HER44L_2A","HER44L_2A_76",4.9,666.75,6.53,1,27632,80618,1.35,0.0372125331811754,0.177379741496936,0.870773276439505,0.383289091766107,0.382048673993401,24.7512962365725,0.166215981542584,0.321268203130814,3.86390136197871,0,0.921630405120444,56.354660249572,9.72239450246843,5.79637662669048,0.172521570699067,-0.770496646637838,-1.5910887737659,-0.820592127128066,100,98.2993872336203,97.9520702572626
"HER44L","HER44L_2A","HER44L_2A_77",4.95,668.4,6.53,1,27925,82933,1.49,0.00964634102227099,0.198955783584339,1.00080788106062,0.461818576441224,0.402734737679814,26.7927121893577,0.196544198328771,0.325564009501646,3.29422545910554,0.185692064678717,1.06833226821651,54.6212002459817,9.62222516971531,5.6765664160401,0.176162829201528,-0.842089515280065,-1.61548022689006,-0.773390711609998,100,98.4794954963645,98.1804589246741
"HER44L","HER44L_2A","HER44L_2A_78",5,670.05,6.53,1,27524,80537,1.46,0.0173833145014093,0.186249798229385,1.05417385797832,0.42216620931994,0.413474552069235,25.526155679998,0.183766467586327,0.239641407055142,3.19480487229472,0.00744999192917541,1.33230689000087,55.5868731142208,9.62290624185157,5.77651612903226,0.173114724803431,-0.818310323513951,-1.73342389221509,-0.91511356870114,100,98.193376957175,97.7873523970349
"HER44L","HER44L_2A","HER44L_2A_79",5.05,671.7,6.54,1,27493,81280,1.65,0,0.199311023622047,0.93257874015748,0.383858267716535,0.388779527559055,25.7468011811024,0.195620078740157,0.268208661417323,3.37229330708661,0.187007874015748,1.25861220472441,55.0172244094488,9.77854330708661,5.62632108706593,0.177736034706382,-0.655406852577098,-1.54308705040999,-0.887680197832889,100,98.0856299212598,97.7288385826772
"HER44L","HER44L_2A","HER44L_2A_80",5.1,673.35,6.54,1,27691,83044,1.32,0.0337170656519435,0.217956745821492,1.04041231154569,0.414238235152449,0.407013149655604,28.5920716728481,0.219160926737633,0.240836183228168,3.41987380183999,0.167381147343577,1.08978372910746,52.5950098742835,9.24810943596166,5.687109375,0.175836252489869,-0.642144626107573,-1.56307573753823,-0.920931111430657,100,97.9926304127932,97.6855642791773
"HER44L","HER44L_2A","HER44L_2A_81",5.15,675,6.54,1,27667,83186,1.35,0.0240425071526459,0.222393191161974,1.11797658259803,0.427956627317097,0.442382131608684,28.1754141321857,0.126223162551391,0.206765561512755,3.1603875652153,0.31976534513019,1.40889091914505,52.2575914216334,9.60257735676676,5.44203805708563,0.183754687032734,-0.654574905773706,-1.61482876106898,-0.960253855295271,100,97.9251316327267,97.492366503979
"HER44L","HER44L_2A","HER44L_2A_82",5.2,676.65,6.53,1,27922,85700,1.34,0.0396732788798133,0.214702450408401,1.2147024504084,0.500583430571762,0.550758459743291,29.7946324387398,0.201866977829638,0.276546091015169,3.22287047841307,0.11901983663944,1.42123687281214,50.5262543757293,9.10385064177363,5.54998718277365,0.180180596291079,-0.846521161319031,-1.73300131100598,-0.886480149686952,100,97.6301050175029,97.1866977829638
"HER44L","HER44L_2A","HER44L_2A_83",5.25,678.3,6.53,1,27129,83590,1.33,0.0454599832515851,0.215336762770666,1.45591577939945,0.594568728316784,0.443832994377318,30.3648761813614,0.0992941739442517,0.211747816724489,3.14152410575428,0.0849383897595406,1.7167125254217,49.8289269051322,9.06687402799378,5.49571183533448,0.181960049937578,-1.01563317520642,-1.91118724209732,-0.895554066890898,100,97.6970929537026,97.2700083742074
"HER44L","HER44L_2A","HER44L_2A_84",5.3,679.95,6.52,1,26199,77784,1.47,0.0295690630463849,0.240409338681477,1.13905173300422,0.524529466214131,0.412681271212589,27.6020775480819,0.111848195001543,0.141417258047928,3.22302787205595,0.163272652473516,1.38588912886969,53.1703178031472,9.44795844903836,5.62770444958498,0.177692344890952,-0.780158557549575,-1.55560833375049,-0.775449776200919,100,97.8260310603723,97.5920497788748
"HER44L","HER44L_2A","HER44L_2A_85",5.35,681.6,6.51,1,26943,81377,1.36,0.052840483183209,0.242083143885865,1.15511753935387,0.493997075340698,0.430096956142399,29.8118633028989,0.189242660702656,0.211361932732836,3.09301153888691,0.159750297995748,1.55695098123548,50.9935239686889,9.09347850129643,5.6077027027027,0.178326144058607,-0.713248359881033,-1.56267614652606,-0.849427786645028,100,97.7708689187362,97.4833183823439
"HER44L","HER44L_2A","HER44L_2A_86",5.4,683.25,6.5,1,27137,83555,1.39,0.0251331458320866,0.252528274789061,1.21835916462211,0.573275088265214,0.488301119023398,31.4056609418946,0.203458799593082,0.169947938483634,2.96331757524984,0.22619831248878,1.73059661300939,49.3255939201723,9.05032613248758,5.45014546416292,0.183481341291794,-0.819842463934849,-1.5737370636344,-0.753894599699553,100,97.9366884088325,97.6326970259111
"HER44L","HER44L_2A","HER44L_2A_87",5.45,684.9,6.49,1,26879,81916,1.32,0.0134283900581083,0.231944919185507,1.25250256360174,0.532252551394111,0.504175008545339,30.0795937301626,0.128180086918307,0.183114409883295,2.84926021778407,0.308852971336491,1.58699155232189,50.8435470481957,9.50730016114068,5.34784283513097,0.186991284304545,-0.830618171188548,-1.68639895357023,-0.855780782381681,100,98.355632599248,98.0211436105279
"HER44L","HER44L_2A","HER44L_2A_88",5.5,686.55,6.48,1,27366,85674,1.46,0.0326820272194598,0.303475967037841,1.26526133949623,0.644302822326493,0.546256740668114,34.5168896047809,0.105049373205407,0.364171160445409,2.96122510913463,0.110885449494596,1.50454046735299,46.5368723299951,8.70158974718118,5.34808853118712,0.186982693754703,-0.752866415261568,-1.42773155098406,-0.674865135722496,100,97.9958914022924,97.5932021383384
"HER44L","HER44L_2A","HER44L_2A_89",5.55,688.2,6.48,1,26360,85182,1.52,0.00469582775703787,0.301706933389683,1.5496231598225,0.665633584560118,0.528280622666761,35.9817801883027,0.125613392500763,0.214834119884483,2.49231058204785,0.288793407057829,1.91120189711441,44.9590289028198,8.37383484773778,5.36898920510304,0.186254798025955,-0.791283218832532,-1.6363109306852,-0.845027711852664,100,97.7823953417389,97.3973374656617
"HER44L","HER44L_2A","HER44L_2A_90",5.6,689.85,6.48,1,24948,81091,1.39,0.0505604814344379,0.258968319542243,1.48598488118287,0.778138141100739,0.516703456610475,36.8721559729193,0.147981896881282,0.224439210269944,2.2974189490819,0.261434684490264,1.89046873265837,44.3131790210997,8.72106645620353,5.08116515837104,0.196805254076919,-1.10019833182374,-1.74712731520729,-0.646928983383542,100,98.2229840549506,97.8185002034751
"HER44L","HER44L_2A","HER44L_2A_91",5.65,691.5,6.47,1,24086,75940,1.56,0.0434553594943376,0.244930208058994,1.30497761390571,0.700553068211746,0.543850408217013,33.4869633921517,0.165920463523835,0.194890703186726,2.1240452989202,0.0882275480642613,2.21622333421122,46.5959968396102,9.51540690018436,4.89690008303349,0.204210823795394,-1.05089681562844,-1.67296786061679,-0.622071044988344,100,97.5928364498288,97.2254411377403
"HER44L","HER44L_2A","HER44L_2A_92",5.7,693.15,6.45,1,24741,78173,1.38,0.0486101339337111,0.285264733347831,1.34061632532972,0.807184066109782,0.584600821255421,32.6353088662326,0.148388829902908,0.26351809448275,2.21304030803474,0.470750770726466,2.47911683061927,47.0034410857969,9.29604850779681,5.05628182193477,0.197773786196386,-1.04013409108109,-1.54746709342087,-0.507333002339774,100,97.9379069499699,97.5758893735689
"HER44L","HER44L_2A","HER44L_2A_93",5.75,694.8,6.45,1,24975,77112,1.28,0.0285299304907148,0.213974478680361,1.34350036310821,0.50705467372134,0.500570598609814,31.1404191306152,0.115416536985164,0.167289137877373,2.42245046166615,0.220458553791887,2.35112563543936,49.124649859944,9.80392156862745,5.01071428571429,0.199572344975053,-0.862762086084785,-1.83717694891885,-0.974414862834063,100,98.3361863263824,97.939360929557
"HER44L","HER44L_2A","HER44L_2A_94",5.8,696.45,6.45,1,26700,88949,1.37,0.0236090343904934,0.270941775624234,1.64588696893726,0.512653318193572,0.599219777625381,38.4894714949016,0.15851780233617,0.231593384973412,2.28108241801482,0.202363151918515,1.88872275123947,42.9302184397801,8.50262509977628,5.0490546079598,0.198056879484628,-0.637695876023731,-1.8041307610306,-1.16643488500687,100,98.1596195572744,97.7369054177113
"HER44L","HER44L_2A","HER44L_2A_95",5.85,698.1,6.45,1,26033,85671,1.5,0.0303486594063335,0.285977752098143,1.99367347176991,0.619813005567812,0.632652823008953,37.9299879772619,0.138903479590527,0.226447689416489,1.94931773879142,0.253294580429784,2.15125304945664,42.8931610463284,8.41474944847148,5.09737827715356,0.19617927994122,-0.773503810697212,-1.94182016380379,-1.16831635310658,100,98.0273371385883,97.5195807215977
"HER44L","HER44L_2A","HER44L_2A_96",5.9,699.75,6.45,1,23990,77280,1.44,0.0582298136645963,0.317028985507246,1.64855072463768,0.487836438923395,0.574534161490683,34.6570910973085,0.199275362318841,0.270445134575569,2.07427536231884,0.161749482401656,2.34989648033126,45.4684265010352,9.25336438923395,4.91371836106838,0.203511867493881,-0.430986976903284,-1.64865862558738,-1.2176716486841,100,97.9386645962733,97.5207039337474
"HER44L","HER44L_2A","HER44L_2A_97",5.95,701.4,6.46,1,22945,73300,1.42,0.0395634379263302,0.23055934515689,1.85266030013643,0.637107776261937,0.530695770804911,32.9222373806276,0.132332878581173,0.136425648021828,1.96862210095498,0.233287858117326,2.2987721691678,46.869031377899,9.2837653478854,5.04849375459221,0.198078882258769,-1.01643054274582,-2.08386959319557,-1.06743905044974,100,97.4515688949522,97.1350613915416
"HER44L","HER44L_2A","HER44L_2A_98",6,703.05,6.47,1,22562,71826,1.48,0.0584746470637374,0.253390137276195,1.49945702113441,0.538802105087294,0.49007323253418,31.9633558878401,0.196307743713975,0.192130983209423,1.87814997354718,0.121126054632027,2.40163729011778,48.1413415754741,9.74159775011834,4.94183221380592,0.202354097981375,-0.754418005952986,-1.77792799007959,-1.02350998412661,100,97.8350458051402,97.4758444017487
"HER44L","HER44L_2A","HER44L_2A_99",6.05,704.7,6.47,1,23171,73815,1.35,0.0298042403305561,0.233014969857075,1.36151188782768,0.540540540540541,0.555442660705819,32.0503962609226,0.192372823951771,0.200501253132832,1.93456614509246,0.288559235927657,2.29899072004335,47.6569802885592,9.93835941204362,4.79525627044711,0.208539428051623,-0.84146694007641,-1.76524834367972,-0.923781403603313,100,97.6752692542166,97.2810404389352
"HER44L","HER44L_2A","HER44L_2A_100",6.1,706.35,6.47,1,24759,79512,1.36,0.018865076969514,0.236442298017909,1.42368447529933,0.508099406378911,0.554633262903713,34.1382432840326,0.171043364523594,0.231411610826039,2.06383942046484,0.416289365127276,2.35184626219942,46.003119026059,9.40235436160579,4.89272338148743,0.204385149543441,-0.764972915131201,-1.79529929593318,-1.03032638080198,100,97.8808230204246,97.5198712144079
"HER44L","HER44L_2A","HER44L_2A_101",6.15,708,6.46,1,25919,80830,1.46,0.0346406037362365,0.19918347148336,1.48583446740072,0.57775578374366,0.51218606952864,31.9312136582952,0.128665099591736,0.230112581962143,2.4619571941111,0.207843622417419,2.17617221328715,48.1702338240752,9.46801929976494,5.08767803475761,0.196553318265872,-1.06492489268443,-2.00950545709552,-0.944580564411086,100,97.8572312260299,97.5838178893975
"HER44L","HER44L_2A","HER44L_2A_102",6.2,709.65,6.46,1,26857,83792,1.51,0.0119343135382853,0.189755585258736,1.31635478327287,0.57523391254535,0.480952835592897,31.7285659728852,0.177821271720451,0.13008401756731,2.62674240977659,0.26732862325759,1.80446820698873,49.3101966774871,9.20493603207943,5.35692985868015,0.186674088774868,-1.10903991183037,-1.93688481703327,-0.827844905202902,100,98.2134332633187,97.8243746419706
"HER44L","HER44L_2A","HER44L_2A_103",6.25,711.3,6.46,1,27620,86422,1.32,0.0266135937608479,0.217537201175627,1.35382194348661,0.620212445904978,0.566985258383282,31.9814399111337,0.114554164448867,0.234893892758788,2.56879035430793,0.241836569392053,1.78773923306565,48.9042142047164,9.41774085302354,5.1927755252488,0.192575241340148,-1.04769219824085,-1.82831706496185,-0.780624866721,100,98.3661567656384,98.0363796255583
"HER44L","HER44L_2A","HER44L_2A_104",6.3,712.95,6.46,1,27982,87846,1.31,0.0569177879470892,0.217425949957881,1.34781321858707,0.542995697015231,0.489492976344967,30.817567106072,0.190105411743278,0.175306786877035,2.40079229560822,0.3187396125037,1.52425836122305,50.1263574892425,9.38688158823395,5.34004365753092,0.187264386610347,-0.915243062841711,-1.82438038739732,-0.90913732455561,100,98.026091113995,97.594654281356
