"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER24L","HER24L_3B","HER24L_3B_266",57.5,8477.65,7.34,1,35784,76810,1.37,0.0976435359979169,0.0611899492253613,0.589766957427418,0.100247363624528,0,5.32092175497982,0.270798073167556,3.99687540684807,0,0.614503319880224,74.7871370915245,11.5258429891941,6.48864791596069,0.154115312304157,-0.493657820143625,-2.26574452377298,-1.77208670362935,100,97.3649264418696
"HER24L","HER24L_3B","HER24L_3B_267",57.6,8483.18,7.34,1,35711,78122,1.28,0.133125112004301,0.0281610813855252,0.588822610788254,0.00512019661555004,0.00512019661555004,4.53009395560789,0.31873223931799,3.79662579043035,0.0665625560021505,0.899874555182919,74.8419139294949,11.6612477919152,6.41800219538968,0.155811726072381,1.70474809223843,-3.04018403612482,-4.74493212836325,100,96.8754000153606
"HER24L","HER24L_3B","HER24L_3B_268",57.7,8488.7,7.35,1,36115,78262,1.28,0.148220081265493,0.020444149140068,0.60438015895326,0.0728322813114922,0,4.25366078045539,0.272162735427155,4.06455240090976,0.205719250721934,0.767933352073803,75.4772431064885,11.2097825253635,6.73315855465633,0.148518706619265,-1.27046254559477,-3.38650666625215,-2.11604412065738,100,97.0969308221103
"HER24L","HER24L_3B","HER24L_3B_269",57.8,8494.23,7.35,1,36322,78080,1.47,0.165215163934426,0.0358606557377049,0.641649590163934,0.0665983606557377,0,4.32377049180328,0.233094262295082,4.12141393442623,0,0.863217213114754,75.3522028688525,11.3857581967213,6.61811023622047,0.151100535395598,-0.619039208406224,-2.88440159090966,-2.26536238250344,100,97.1887807377049
"HER24L","HER24L_3B","HER24L_3B_270",57.9,8499.76,7.36,1,36327,78252,1.51,0.172519552215918,0.0447272913152379,0.732249654960896,0.0460052139242447,0.0447272913152379,4.25931605581966,0.261974134846394,3.9104431835608,0.0562285947962991,0.84215099933548,75.7220262740888,11.2597761079589,6.72500283736239,0.148698822020454,-0.0281708769666963,-2.79553765522533,-2.76736677825863,100,97.3521443541379
"HER24L","HER24L_3B","HER24L_3B_271",58,8505.28,7.36,1,36403,80296,1.43,0.133256949287636,0,0.647603865696921,0.0410979376307662,0,7.9269203945402,0.26277772242702,3.98276377403607,0,0.8057686559729,72.5702401115871,11.0478728703796,6.56870702288355,0.152236961782019,NA,NA,-2.75732125010899,100,97.4183022815582
"HER24L","HER24L_3B","HER24L_3B_272",58.1,8510.81,7.37,1,36072,81390,1.57,0.169553999262809,0.0245730433714216,0.588524388745546,0.0442314780685588,0.0294876520457059,10.7826514313798,0.2506450423885,3.18958102961052,0.0700331736085514,0.85514190932547,70.8317975181226,10.6696154318712,6.63864578535237,0.150633130962706,-0.587786664902119,-3.17596832385692,-2.58818165895481,100,97.5058360978007
"HER24L","HER24L_3B","HER24L_3B_273",58.2,8516.34,7.37,1,35985,79759,1.35,0.156722125402776,0.0125377700322221,0.661994257701325,0.0413746411063328,0.0162991010418887,8.49810052784012,0.214395867550997,3.66353640341529,0,0.63064983262077,72.4056219360825,10.9818327712233,6.59321840392739,0.151670995670996,-1.19392246847243,-3.96651119071222,-2.77258872223978,100,97.2830652340175
"HER24L","HER24L_3B","HER24L_3B_274",58.3,8521.86,7.37,1,35784,78221,1.26,0.134235051968142,0.0217332941281753,0.678845834238887,0.0498587335881669,0.00894900346454277,6.51743138031986,0.331113128188082,3.76241674230705,0,0.586798941460733,74.0133723680342,11.0942074379003,6.67135284627794,0.149894635022628,-0.83034830207343,-3.44154867718572,-2.61120037511229,100,97.1989619155981
"HER24L","HER24L_3B","HER24L_3B_275",58.4,8527.39,7.37,1,35661,78184,1.35,0.166274429550803,0.00895323851427402,0.585797605648214,0.0613936355264504,0,6.37342678808964,0.239179371738463,3.45978716873018,0,0.739281694464341,74.5881510283434,11.3194515501893,6.58937853107345,0.151759379930036,-1.92529086185258,-4.18095903505887,-2.25566817320629,100,97.541696510795
"HER24L","HER24L_3B","HER24L_3B_276",58.5,8532.92,7.37,1,35446,77612,1.36,0.127557594186466,0.0206153687574086,0.628768747100964,0.0489615007988455,0.0296345925887749,4.91290006699995,0.324692057929186,3.6411895067773,0.13142297582848,0.813018605370304,75.2770190176777,11.5858372416637,6.49733096085409,0.153909352320964,-0.864997437486605,-3.41772668361337,-2.55272924612676,100,97.541617275679
"HER24L","HER24L_3B","HER24L_3B_277",58.6,8538.44,7.37,1,35814,78210,1.33,0.104845927630738,0.0115074798619102,0.565145122107147,0.0447513105740954,0.046029919447641,5.09142053445851,0.265950645697481,3.77189617695947,0.0281293952180028,0.914205344585091,74.9814601713336,11.4243702851298,6.56329043088976,0.152362600821922,-1.35812348415319,-3.89408530474148,-2.53596182058828,100,97.2497123130035
"HER24L","HER24L_3B","HER24L_3B_278",58.7,8543.97,7.37,1,36314,80114,1.53,0.124822128466935,0,0.602890880495294,0.0748932770801608,0.0224679831240482,7.29210874503832,0.259630027211224,3.59487729984772,0,0.949896397633373,73.6275806975061,10.698504630901,6.88204410220511,0.145305665751195,NA,NA,-2.08567209143047,100,97.2476720673041
"HER24L","HER24L_3B","HER24L_3B_279",58.8,8549.5,7.38,1,36232,80441,1.42,0.144205069554083,0.0646436518690717,0.637734488631419,0.0211335015725811,0.00621573575664151,7.90517273529668,0.307057346378091,3.66479780211584,0,0.789398441093472,73.0933230566502,10.8091644807996,6.76216216216216,0.147881694644285,1.11803037452521,-2.28903212658934,-3.40706250111455,100,97.4428463097177
"HER24L","HER24L_3B","HER24L_3B_280",58.9,8555.02,7.38,1,35798,77500,1.32,0.134193548387097,0.047741935483871,0.660645161290323,0.0554838709677419,0.0516129032258065,5.09935483870968,0.281290322580645,3.58322580645161,0,0.84,75.2929032258065,11.3354838709677,6.64223107569721,0.150551823416507,-0.150282203049338,-2.62740671239528,-2.47712450934595,100,97.381935483871
"HER24L","HER24L_3B","HER24L_3B_281",59,8560.55,7.38,1,35891,77505,1.33,0.114831301206374,0,0.667053738468486,0.103219147151797,0,3.55718985871879,0.224501645055158,3.63847493710083,0.0967679504548094,0.559963873298497,76.4466808592994,11.7089220050319,6.52892561983471,0.153164556962025,NA,NA,-1.86601623983455,100,97.1176053157861
"HER24L","HER24L_3B","HER24L_3B_282",59.1,8566.08,7.38,1,35949,77770,1.46,0.14015687283014,0.0411469718400411,0.601774463160602,0.0861514722900862,0.018001800180018,4.72675839012473,0.248167673910248,3.6955124083837,0,0.68021087823068,75.7027131284557,11.3758518709014,6.65468520402396,0.150270068281415,-0.73895671659124,-2.68273239311792,-1.94377567652668,100,97.3164459303073
"HER24L","HER24L_3B","HER24L_3B_283",59.2,8571.6,7.38,1,35874,78022,1.32,0.111507010843096,0.0410140729537823,0.631873061444208,0.0448591422931994,0,5.58304068083361,0.224295711465997,3.51695675578683,0,0.839506805772731,74.7840352721027,11.378841865115,6.57220094615904,0.152156029341194,-0.0896121586896872,-2.73477327124296,-2.64516111255328,100,97.1559303786112
"HER24L","HER24L_3B","HER24L_3B_284",59.3,8577.13,7.37,1,35731,77465,1.54,0.127799651455496,0.0258181114051507,0.63899825727748,0.0671270896533919,0,5.57413025237204,0.201381268960176,3.55515394048925,0.052927128380559,0.981088233395727,75.0855224940296,11.2825146840509,6.65503432494279,0.150262185162899,-0.955511445027436,-3.2088254890147,-2.25331404398726,100,97.5924611114697
"HER24L","HER24L_3B","HER24L_3B_285",59.4,8582.66,7.36,1,35845,78980,1.39,0.119017472777918,0.0379842998227399,0.631805520384908,0.0215244365662193,0,6.33831349708787,0.229171942263864,3.73259052924791,0.022790579893644,0.644466953659154,74.6226892884275,11.3876930868574,6.55292417167,0.152603627602355,0.567984037605939,-2.81140871408936,-3.3793927516953,100,97.7880476069891
"HER24L","HER24L_3B","HER24L_3B_286",59.5,8588.18,7.36,1,35763,79904,1.37,0.138916700040048,0.0225270324389267,0.529385262314778,0.0725871045254305,0.00750901081297557,6.82193632358831,0.269072887464958,3.82208650380457,0.0262815378454145,1.06252503003604,73.3655386463757,10.8893171806167,6.73738650729801,0.148425505782812,-1.17007125265025,-3.15700042115011,-1.98692916849986,100,97.0276832198638
"HER24L","HER24L_3B","HER24L_3B_287",59.6,8593.71,7.35,1,35672,77029,1.42,0.153189058666217,0.0324553090394527,0.614054447026445,0.061015980994171,0.024666034869984,4.41522024172714,0.2193978891067,3.46363058069039,0,0.665982941489569,76.0181230445676,11.4554258785652,6.63599274705349,0.150693353371132,-0.631271776841858,-2.94021956362373,-2.30894778678187,100,97.1231614067429
"HER24L","HER24L_3B","HER24L_3B_288",59.7,8599.24,7.34,1,35643,76396,1.58,0.192418451227813,0.0209435048955443,0.586418137075239,0.0602125765746898,0.040578040735117,4.13896015498194,0.255248965914446,3.65725954238442,0,0.575946384627467,76.6047960626211,11.2689146028588,6.79788593332559,0.147104557182646,-1.05605267424931,-3.3322045101752,-2.27615183592589,100,97.4016964238965
"HER24L","HER24L_3B","HER24L_3B_289",59.8,8604.76,7.33,1,35536,78758,1.3,0.132050077452449,0.0292033825135224,0.712308590873308,0,0.0253942456639326,6.05398816628152,0.289494400568831,3.55138525610097,0.0342822316463089,0.951014500114274,73.7791716397064,11.5632697630717,6.380476556495,0.156728105047585,NA,-3.19422668959355,NA,100,97.1215622539932
"HER24L","HER24L_3B","HER24L_3B_290",59.9,8610.29,7.32,1,35160,77965,1.5,0.144936830629128,0.0436093118707112,0.688770602193292,0.044891938690438,0.0397614314115308,6.38876418905919,0.248829603026999,3.45026614506509,0,0.919643429744116,74.056307317386,11.2717244917591,6.57009558488848,0.152204787141917,-0.0289875368732523,-2.7596375698927,-2.73065003301945,100,97.2975052908356
"HER24L","HER24L_3B","HER24L_3B_291",60,8615.81,7.31,1,35009,76453,1.36,0.15041921180333,0.0313918355067819,0.723320209802101,0.0444717669679411,0,5.3836997894131,0.24328672517756,3.22027912573738,0.0248518697762024,1.01500268138595,74.8446758138987,11.5273435967196,6.49279473505049,0.154016881913983,-0.348306694268216,-3.13730417117439,-2.78899747690617,100,97.2087426261886
"HER24L","HER24L_3B","HER24L_3B_292",60.1,8621.44,7.3,1,35174,77411,1.4,0.134347831703505,0.0374623761480926,0.55030938755474,0.0697575279998967,0,5.36745423776983,0.229941481184845,3.25147588843963,0,0.904264251850512,74.8627456046298,11.3226802392425,6.61175128351398,0.151245858641634,-0.6216882165778,-2.6871435162829,-2.0654552997051,100,96.7304388265234
"HER24L","HER24L_3B","HER24L_3B_293",60.2,8627.07,7.28,1,35178,76899,1.44,0.140443958959154,0.00650203513699788,0.600788046658604,0.067621165424778,0.0169052913561945,5.26014642583128,0.260081405479915,3.44997984369108,0,0.879075150522113,75.0230822247363,11.3525533491983,6.60847651775487,0.151320807044304,-2.34180580614733,-4.52612697864764,-2.18432117250031,100,97.0571788969948
"HER24L","HER24L_3B","HER24L_3B_294",60.3,8632.7,7.27,1,35447,77143,1.4,0.119259038409188,0.0233332901235368,0.58981372256718,0.0505554619343298,0,4.87406504802769,0.281295775378194,3.54536380488184,0.0272221718107929,0.889257612485903,75.925229768093,11.4605343323438,6.62492930663952,0.150945006914685,-0.773189888233482,-3.22992566105479,-2.4567357728213,100,97.7859300260555
"HER24L","HER24L_3B","HER24L_3B_295",60.4,8638.33,7.28,1,35179,76280,1.31,0.123230204509701,0.056371263765076,0.576822233875197,0.0629260618772942,0.0209753539590981,4.03775563712638,0.242527530152071,3.4163607760881,0,0.938647089669638,75.8665443104352,11.5665967488201,6.55910687974612,0.15245978123758,-0.110000895214328,-2.32557461121874,-2.21557371600442,100,96.9087572102779
"HER24L","HER24L_3B","HER24L_3B_296",60.5,8643.95,7.28,1,35266,75379,1.39,0.131336313827459,0,0.69515382268271,0.0663314716300296,0.0132662943260059,3.39882460632272,0.317064434391541,3.587205985752,0,0.728319558497725,76.2957852982926,11.8720067923427,6.42652810369874,0.155605014692841,NA,NA,-2.3494686788929,100,97.1052945780655
"HER24L","HER24L_3B","HER24L_3B_297",60.6,8649.58,7.28,1,35227,76040,1.32,0.136770120988953,0.024986849026828,0.67859021567596,0.0355076275644398,0.0118358758548133,3.64676486059968,0.289321409784324,3.39821146764861,0,0.731194108364019,76.4242503945292,11.6438716465018,6.56347413598374,0.152358336344708,-0.351397886837889,-3.30166778631512,-2.95026989947723,100,97.0213045765387
"HER24L","HER24L_3B","HER24L_3B_298",60.7,8655.21,7.28,1,35218,76023,1.64,0.124962182497402,0.0513002643936703,0.673480394091262,0.0684003525248938,0.0355155676571564,4.02772845060048,0.247293582205385,3.38976362416637,0,1.01679754811044,75.9756915670258,11.5425594885758,6.58222222222222,0.151924375422012,-0.287682072451781,-2.57476297890986,-2.28708090645808,100,97.1534930218487
"HER24L","HER24L_3B","HER24L_3B_299",60.8,8660.84,7.29,1,35229,77454,1.29,0.130399979342578,0.0232396002788752,0.641671185477832,0.058099000697188,0,6.16365842951946,0.324063314999871,3.47561133059622,0,0.732047408784569,74.3189506029385,11.2415110904537,6.61111749167337,0.151260358216215,-0.916290731874155,-3.31821826820046,-2.40192753632631,100,97.1092519430888
"HER24L","HER24L_3B","HER24L_3B_300",60.9,8666.47,7.29,1,35218,77501,1.39,0.143223958400537,0.0270964245622637,0.667088166604302,0.0374188720145546,0.024515812699191,5.63734661488239,0.261932104101883,3.46576173210668,0,0.727732545386511,74.5461348885821,11.6733977626095,6.38598430418923,0.156592931076263,-0.322773392263051,-3.20352043678501,-2.88074704452195,100,97.2116488819499
"HER24L","HER24L_3B","HER24L_3B_301",61,8672.09,7.29,1,34939,74989,1.48,0.0813452639720492,0.034671751856939,0.629425649095201,0.0240035205163424,0.060008801290856,4.07793142994306,0.264038725679766,3.5618557388417,0,0.666764458787289,76.4458787288802,11.5656963021243,6.6097082900957,0.151292607193943,0.367724780125317,-2.89888244756407,-3.26660722768939,100,97.4116203709877
"HER24L","HER24L_3B","HER24L_3B_302",61.1,8677.72,7.29,1,35153,75717,1.59,0.15848488450414,0.0343383916425638,0.589035487407055,0.0832045643646737,0.0171691958212819,4.27512975949919,0.221878838305797,3.53817504655493,0.110939419152898,0.698654199189086,76.3751865499161,11.3765732926555,6.71337357789645,0.148956405955489,-0.885038188370051,-2.84222241399858,-1.95718422562853,100,97.4787696290133
"HER24L","HER24L_3B","HER24L_3B_303",61.2,8683.35,7.3,1,35248,75929,1.33,0.125116885511465,0.0171212580173583,0.597927010760052,0.0421446351196513,0,4.59903330743194,0.354278338974568,3.3478644523173,0.051363774052075,0.644022705422171,75.9946792398161,11.3856365815433,6.67460960092539,0.149821496655229,-0.90078654533819,-3.55314784057981,-2.65236129524162,100,97.159188188966
"HER24L","HER24L_3B","HER24L_3B_304",61.3,8688.98,7.31,1,35405,76007,1.26,0.132882497664689,0.0407857171050035,0.611785756575052,0.0289447024616154,0.0144723512308077,3.42336890023287,0.31181338560922,3.55625139789756,0,0.843343376267975,76.6718854842317,11.3042219795545,6.78258845437616,0.147436337428787,0.34294475112683,-2.70805020110221,-3.05099495222904,100,96.939755548831
"HER24L","HER24L_3B","HER24L_3B_305",61.4,8694.61,7.33,1,35472,78270,1.45,0.137983901878114,0.0127762872109365,0.586431582981985,0.0166091733742175,0.0114986584898429,6.32937268429794,0.240194199565606,3.61696690941612,0,0.953111025935863,74.1446275712278,11.3581193305226,6.52789651293588,0.153188702979339,-0.262364264467491,-3.8264651170665,-3.56410085259901,100,97.407691324901
"HER24L","HER24L_3B","HER24L_3B_306",61.5,8700.23,7.34,1,35664,80006,1.47,0.136239782016349,0.0412469064820139,0.613703972202085,0.0699947503937205,0.0212484063695223,7.23945704072195,0.221233407494438,3.3197510186736,0,0.924930630202735,73.5482338824588,11.0716696247781,6.64292165274328,0.150536172526894,-0.528844129268669,-2.69993656632804,-2.17109243705937,100,97.2077094217934
"HER24L","HER24L_3B","HER24L_3B_307",61.6,8705.86,7.35,1,35456,78285,1.44,0.131570543526857,0.0178833748483107,0.539056013284793,0.0881394903238168,0.0447084371207766,5.65881075557259,0.252922015711822,3.45404611355943,0.125183623938175,0.76132081497094,74.9760490515424,11.2473653956697,6.66609880749574,0.150012777919755,-1.595049174982,-3.40594798442075,-1.81089880943875,100,97.2970556300696
"HER24L","HER24L_3B","HER24L_3B_308",61.7,8711.49,7.35,1,35536,77848,1.43,0.0899188161545576,0,0.552358442092282,0.028260199362861,0,5.74966601582571,0.232504367485356,3.54280135648957,0.0154146541979242,0.723204192785942,75.2299352584524,11.0356078511972,6.81701780933535,0.146691710065739,NA,NA,-2.97274275532929,100,97.1996711540438
"HER24L","HER24L_3B","HER24L_3B_309",61.8,8717.12,7.36,1,35383,76297,1.21,0.100921399268648,0.0222813478904806,0.623877740933457,0.0275240179823584,0.0209706803675112,3.59909301807411,0.289657522576248,3.80617848670328,0,0.761497830845249,76.4695859601295,11.6059609158945,6.5888198757764,0.151772247360483,-0.211309093667207,-3.3322045101752,-3.120895416508,100,97.3275489206653
"HER24L","HER24L_3B","HER24L_3B_310",61.9,8722.75,7.35,1,35438,74401,1.14,0.115589844222524,0.0336016989018965,0.767462802919316,0.0241932232093655,0.0268813591215172,1.77282563406406,0.162632222685179,4.07924624669023,0,0.677410249862233,78.3336245480571,11.8345183532479,6.6190800681431,0.151078396046739,0.328504066972036,-3.12851338478781,-3.45701745175985,100,97.8279861829814
"HER24L","HER24L_3B","HER24L_3B_311",62,8728.37,7.35,1,35356,74979,1.32,0.130703263580469,0.0373437895944198,0.62817588924899,0.0533482708491711,0.024006721882127,0.736206137718561,0.214726790167914,4.01045626108644,0,1.11764627429013,78.774056735886,11.7259499326478,6.7179253867152,0.148855478802655,-0.356674943938732,-2.82265358384121,-2.46597863990248,100,97.4526200669521
"HER24L","HER24L_3B","HER24L_3B_312",62.1,8734,7.34,1,35730,75366,1.29,0.128705251705013,0.0490937558050049,0.754982352785076,0.0411326062150041,0,1.20744102115012,0.306504259215031,4.41843802245044,0,0.774885226760077,77.9383276278428,11.5887800865112,6.72532631096863,0.148691669929689,0.176930708159078,-2.73296252148211,-2.90989322964118,100,97.2082902104397
"HER24L","HER24L_3B","HER24L_3B_313",62.2,8739.63,7.34,1,35755,75605,1.25,0.136234376033331,0.0238079492097084,0.72085179551617,0.0581972091792871,0,1.05019509291714,0.238079492097084,4.1954897162886,0,1.0369684544673,78.1892731962172,11.751868262681,6.65334833989871,0.150300262200795,-0.893817876022096,-3.41041403676708,-2.51659616074498,100,97.4009655446068
"HER24L","HER24L_3B","HER24L_3B_314",62.3,8745.26,7.33,1,35633,73993,1.47,0.12974200262187,0.0405443758193343,0.740610598299839,0.0527076885651345,0.0297325422675118,0.929817685456732,0.259484005243739,4.04497722757558,0,0.752773911045639,79.1980322462936,11.7497601124431,6.74039567517828,0.148359243016331,-0.262364264467491,-2.90507790528586,-2.64271364081837,100,97.928182395632
