"Site","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc","label"
"HER24L","HER24L_3B_147",45.6,7816.34,7.49,1,35821,76436,1.49,38,62,18,9,99,51,29,637,102,0,0,8,399,63,214,15,60,0,140,4032,0,973,0,1160,0,0,0,0,0,0,0,0,33,147,0,59205,8785,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_148",45.7,7821.73,7.5,1,36017,77438,1.42,23,45,17,18,112,65,41,602,157,20,0,18,1021,0,110,88,9,0,59,3856,0,1032,0,1392,9,21,0,0,0,0,0,0,97,286,91,59259,8883,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_149",45.8,7827.12,7.5,1,36116,76982,1.14,0,0,11,0,85,22,17,721,149,0,0,15,272,23,204,170,98,0,107,3869,0,1076,0,1195,0,0,0,0,0,0,0,0,238,247,118,59344,8834,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_150",45.9,7832.51,7.5,1,36124,76920,1.48,14,38,26,9,142,55,35,775,157,0,24,22,313,8,235,118,7,0,208,3733,73,1072,0,1411,4,13,0,5,0,0,0,0,100,131,0,59201,8876,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_151",46,7837.9,7.51,1,35787,76271,1.29,0,50,7,19,106,40,23,694,142,0,24,12,270,0,159,102,111,0,158,3905,0,985,0,1411,0,0,0,0,0,0,69,0,130,83,30,58666,8913,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_152",46.1,7843.3,7.5,1,35778,76491,1.56,0,0,0,7,92,63,25,685,138,0,0,6,253,34,225,46,8,54,0,4032,0,1032,0,1486,9,0,0,5,0,0,0,0,0,38,0,59104,8929,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_153",46.2,7848.69,7.5,1,35781,76301,1.47,0,4,0,0,105,51,30,726,97,0,6,18,581,0,175,32,29,0,230,3851,0,906,0,1125,0,0,0,8,0,0,0,0,0,105,0,59048,8999,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_154",46.3,7854.08,7.5,1,36013,77174,1.5,8,46,23,19,92,38,37,685,155,6,0,23,464,0,223,173,86,0,151,3930,0,944,43,1519,0,0,0,0,0,0,0,0,0,0,58,59440,8869,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_155",46.4,7859.47,7.49,1,36240,77224,1.52,14,39,24,17,118,43,38,668,138,29,28,24,418,0,175,54,6,0,142,3846,0,834,0,1351,0,18,0,0,0,0,0,0,13,114,0,59969,8886,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_156",46.5,7864.86,7.48,1,35836,75912,1.54,0,7,0,20,114,55,17,704,137,0,0,16,286,0,218,14,0,0,67,3576,73,965,0,1373,8,6,0,0,0,0,0,0,50,132,0,58941,8989,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_157",46.6,7870.25,7.49,1,35847,76059,1.55,0,0,0,8,93,24,27,575,120,0,16,7,307,0,189,0,0,0,94,3496,0,742,0,1480,0,0,0,0,0,0,0,18,14,111,27,59448,9095,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_158",46.7,7875.65,7.48,1,36127,76268,1.47,0,19,0,6,103,52,20,711,147,8,24,50,340,38,144,104,104,0,0,3558,0,937,0,1373,0,0,0,0,0,0,0,0,0,31,0,59516,8807,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_159",46.8,7881.04,7.47,1,35994,77511,1.33,8,34,26,31,125,61,20,717,115,24,15,36,574,60,213,134,54,0,186,3705,0,1026,0,1298,0,10,0,0,10,0,0,0,0,293,0,59543,8985,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_160",46.9,7886.43,7.47,1,35810,76307,1.48,19,26,25,19,119,45,18,684,83,0,7,0,700,23,220,89,29,0,103,3523,0,705,0,1338,12,0,0,23,0,0,0,0,165,0,81,59082,8932,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_161",47,7891.82,7.46,1,35694,76683,1.47,0,11,0,14,115,45,16,645,117,0,5,0,1040,0,230,47,47,0,0,3632,0,1133,0,1417,0,6,0,0,0,0,0,0,89,0,0,59208,8674,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_162",47.1,7897.21,7.45,1,35684,76503,1.2,5,37,10,0,103,47,21,610,124,12,0,9,891,22,212,39,70,0,174,3689,7,983,0,1354,0,0,0,0,0,0,15,0,7,212,0,58630,9018,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_163",47.2,7902.6,7.44,1,35484,75285,1.4,5,20,0,15,100,50,15,595,89,11,16,0,1081,7,165,66,115,0,7,3610,0,627,0,1342,0,0,0,0,0,0,0,0,0,0,0,58190,8963,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_164",47.3,7908,7.43,1,35528,75667,1.42,0,0,0,15,84,49,31,583,72,18,0,32,1194,0,228,139,56,0,47,3406,0,725,0,1345,11,13,0,14,0,0,0,0,58,29,39,58536,8750,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_165",47.4,7913.39,7.4,1,35746,76403,1.27,0,28,0,0,113,46,7,607,98,6,0,27,1476,74,185,83,81,0,203,3679,0,829,0,1209,14,5,0,0,0,0,30,0,132,289,0,58353,8711,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_166",47.5,7918.78,7.4,1,35279,75065,1.6,0,32,0,36,109,67,37,525,110,6,0,0,754,0,202,33,0,0,154,3354,63,725,0,1193,14,9,0,0,0,0,84,0,110,104,0,58500,8724,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_167",47.6,7924.17,7.4,1,35110,74440,1.4,28,35,34,15,96,37,13,595,114,14,0,0,616,9,184,108,46,0,145,3252,65,671,0,1369,13,0,0,0,0,0,0,0,0,73,0,58248,8470,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_168",47.7,7929.56,7.4,1,35026,74170,1.5,0,0,7,0,104,56,0,534,105,29,0,0,877,23,222,16,30,0,197,3329,0,736,0,1301,12,16,0,0,0,0,0,0,121,0,0,57589,8640,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_169",47.8,7934.95,7.4,1,35150,74717,1.34,0,0,0,7,85,59,0,548,95,0,0,0,858,101,252,147,75,82,107,3323,0,1079,0,1263,6,15,0,0,0,0,0,0,0,187,0,57760,8499,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_170",47.9,7940.35,7.39,1,35466,75594,1.17,0,0,0,0,93,29,34,578,112,0,0,14,1435,0,164,63,127,0,0,3361,0,729,0,1316,0,0,0,0,0,0,0,0,53,0,0,58342,8991,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_171",48,7945.74,7.39,1,35581,77462,1.52,0,19,19,19,111,70,51,595,118,0,0,12,2829,17,227,133,15,0,178,3517,0,975,0,1269,0,11,0,0,0,0,0,0,94,178,0,58070,8732,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_172",48.1,7951.13,7.39,1,35634,78074,1.32,0,28,0,0,111,25,25,656,108,0,0,32,2619,21,210,133,147,0,9,3654,44,942,0,1332,0,0,0,0,0,0,0,0,113,69,0,58725,8909,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_173",48.2,7956.52,7.4,1,35463,77120,1.41,20,52,11,32,108,77,22,567,75,13,0,0,2628,99,228,141,86,0,127,3381,0,550,0,1268,0,5,0,0,0,0,0,0,193,165,0,58481,8545,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_174",48.3,7961.91,7.39,1,35716,78342,1.56,0,0,0,0,102,73,33,602,94,6,0,6,3639,76,202,80,73,0,59,3549,17,633,0,1227,0,5,0,0,0,0,14,0,68,177,62,58459,8952,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_175",48.4,7967.3,7.38,1,35811,79150,1.47,0,5,11,0,104,28,27,614,80,6,42,0,4060,71,187,134,96,7,229,3452,0,763,0,1407,0,0,0,0,0,0,15,0,45,0,0,58495,9071,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_176",48.5,7972.7,7.38,1,35761,78056,1.2,14,32,6,15,115,44,20,545,85,33,15,16,3256,0,201,137,85,0,213,3597,0,726,0,1307,0,0,0,0,0,0,0,0,0,39,0,58590,8787,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_177",48.6,7978.09,7.38,1,35577,76242,1.27,0,28,0,0,108,48,19,583,97,11,12,0,1985,6,222,109,75,94,108,3499,0,864,0,1316,5,0,0,0,39,0,0,0,0,0,0,58114,8762,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_178",48.7,7983.48,7.38,1,35677,75781,1.43,0,35,0,13,116,62,31,608,88,14,6,36,1409,25,157,126,38,0,113,3278,0,769,0,1201,7,0,0,0,0,0,0,0,0,120,0,58738,8655,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_179",48.8,7988.87,7.38,1,35592,76549,1.33,0,10,0,19,54,48,0,610,66,0,0,0,1459,4,228,71,91,0,121,3325,0,864,0,1484,0,0,0,0,44,0,0,0,89,158,0,58769,8872,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_180",48.9,7994.26,7.39,1,35866,76059,1.25,0,11,0,25,83,34,22,617,57,10,0,0,760,98,226,115,50,19,7,3402,95,941,0,1321,0,0,0,0,0,0,35,0,0,45,80,59068,8813,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_181",49,7999.65,7.38,1,36308,77029,1.49,0,32,8,19,112,49,16,687,118,0,31,31,776,0,201,84,132,0,62,3604,0,815,0,1360,14,0,0,0,0,0,26,0,51,97,0,59872,8701,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_182",49.1,8005.05,7.39,1,36351,75843,1.45,0,7,0,6,103,46,31,626,85,14,0,0,277,0,219,45,70,93,133,3628,0,677,0,1444,0,0,0,5,0,6,0,0,0,0,0,59204,8977,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_183",49.2,8010.44,7.39,1,35836,75615,1.31,0,17,0,10,104,44,9,652,89,18,0,13,168,22,211,102,0,0,164,3618,0,773,0,1411,0,0,0,0,0,0,0,0,168,54,0,59175,8640,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_184",49.3,8015.83,7.38,1,35709,74605,1.29,0,0,0,6,54,33,18,597,92,0,0,0,195,44,205,23,13,50,162,3484,0,709,0,1433,0,0,0,0,0,0,0,0,0,54,0,58824,8478,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_185",49.4,8021.22,7.38,1,35665,75579,1.46,0,6,11,12,115,76,16,584,87,9,13,0,198,0,267,107,100,0,45,3599,0,905,0,1343,0,6,0,0,0,0,0,0,72,0,0,59023,8844,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_186",49.5,8026.61,7.38,1,36026,76390,1.28,0,8,23,0,98,37,23,646,114,0,0,13,202,0,201,98,53,0,29,3525,213,868,0,1411,0,0,0,0,0,0,0,0,250,208,0,59460,8740,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_187",49.6,8032,7.37,1,35848,75567,1.21,0,42,0,0,87,41,13,614,106,0,0,15,341,63,154,129,0,0,168,3218,202,876,0,1565,0,0,0,0,0,0,0,0,184,113,0,58659,8829,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_188",49.7,8037.4,7.37,1,34876,73740,1.32,18,32,14,55,100,61,11,442,74,19,8,29,313,13,186,122,7,81,18,3162,0,665,0,1329,0,0,0,0,0,0,0,0,0,0,0,58082,8713,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_189",49.8,8042.79,7.37,1,35443,74908,1.37,0,13,7,13,113,61,28,565,90,0,0,0,225,16,211,77,6,0,187,3199,0,741,0,1287,5,5,0,0,0,0,0,0,0,23,0,58907,8987,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_190",49.9,8048.18,7.37,1,35390,74355,1.46,0,0,0,9,75,47,24,551,86,0,17,16,174,0,207,66,0,0,98,3197,27,873,0,1195,0,0,0,0,0,0,36,0,120,154,0,58438,8821,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_191",50,8053.57,7.38,1,35574,74835,1.66,0,0,0,16,111,48,23,531,82,12,0,7,212,0,189,149,48,45,27,3443,0,911,0,1067,5,7,0,0,0,0,0,0,0,134,0,58820,8793,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_192",50.1,8059.29,7.38,1,35600,74564,1.35,7,27,18,24,121,35,0,538,61,14,0,0,203,96,244,62,33,0,118,3076,0,720,0,1277,0,0,0,0,0,0,0,0,188,85,0,58842,8657,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_193",50.2,8065.01,7.38,1,35496,74392,1.23,0,25,6,31,99,39,23,556,51,22,24,9,154,7,232,147,151,0,170,3185,5,885,0,1318,7,0,0,0,0,0,0,0,0,0,0,58164,8875,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_194",50.3,8070.73,7.38,1,35537,74872,1.33,12,23,0,18,105,65,32,534,83,0,0,0,142,27,223,119,63,0,205,3096,0,650,0,1445,6,0,0,0,0,0,0,0,0,144,0,58954,8753,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_195",50.4,8076.44,7.38,1,35778,74840,1.52,15,34,19,28,91,62,15,498,97,0,8,0,197,10,171,93,76,0,98,3219,68,634,0,1354,0,0,0,0,0,0,19,0,322,256,0,58502,8809,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_196",50.5,8082.16,7.38,1,35675,74813,1.28,0,20,0,39,85,45,20,525,53,0,11,14,164,0,212,129,77,0,10,3326,0,728,0,1268,9,0,0,0,20,0,6,0,106,118,0,58721,8968,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_197",50.6,8087.88,7.38,1,35821,74878,1.29,0,35,0,17,73,38,18,480,71,0,0,0,138,0,146,49,139,0,54,3203,0,755,0,1345,10,0,0,0,0,0,0,0,146,166,0,58842,8989,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_198",50.7,8093.6,7.37,1,35706,76161,1.39,0,25,17,4,79,52,22,523,70,0,0,7,181,66,238,88,96,0,184,3257,0,858,0,1443,0,0,0,0,0,0,0,0,0,106,139,59339,9193,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_199",50.8,8099.32,7.38,1,35587,75794,1.55,4,0,0,0,102,43,23,574,86,33,4,24,146,0,165,98,61,0,108,3229,184,826,0,1404,0,28,0,0,0,0,0,0,204,0,27,59307,8925,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_200",50.9,8105.04,7.37,1,35782,75419,1.47,0,13,16,26,142,77,22,524,74,13,0,33,205,0,208,24,85,0,166,3283,0,645,0,1420,13,19,0,0,0,0,11,0,0,42,0,59191,9031,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_201",51,8110.75,7.37,1,35662,75069,1.43,0,19,41,23,115,62,23,500,95,9,0,9,174,0,153,86,69,0,113,3101,0,802,0,1361,25,12,0,0,0,0,47,0,135,74,0,59024,8852,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_202",51.1,8116.47,7.38,1,35616,75587,1.32,0,21,9,24,90,44,38,535,70,6,0,17,200,56,199,181,132,0,0,2939,0,655,0,1228,0,0,0,0,0,0,0,0,235,88,0,59585,9021,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_203",51.2,8122.19,7.38,1,35752,75847,1.17,0,29,0,0,86,35,14,517,68,17,0,7,229,18,194,181,69,0,23,3268,141,819,0,1370,0,7,0,0,12,0,57,0,33,0,0,59518,9023,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_204",51.3,8127.91,7.38,1,35951,75707,1.5,0,0,0,0,80,42,25,487,50,0,14,9,157,0,199,34,8,45,191,3352,0,901,0,1487,9,17,0,12,0,0,0,0,0,42,0,59410,8922,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_205",51.4,8133.63,7.38,1,36118,75475,1.33,0,46,0,10,87,64,38,540,76,8,0,0,271,0,191,132,93,42,89,3172,0,564,0,1242,4,0,0,0,0,24,0,0,62,84,0,59606,8884,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_206",51.5,8139.35,7.39,1,36010,76309,1.43,0,10,0,7,116,41,33,540,73,14,0,0,811,13,226,83,0,0,213,3393,7,871,0,1193,0,11,0,0,0,0,0,0,85,147,0,59269,9000,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_207",51.6,8145.06,7.38,1,35975,75989,1.39,0,0,0,0,99,43,15,554,59,0,0,0,633,64,231,111,125,0,0,3151,0,705,0,1209,0,10,0,0,0,0,0,0,173,63,0,59578,8951,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_208",51.7,8150.78,7.38,1,35972,75560,1.23,25,19,0,7,126,35,13,578,87,18,0,24,606,88,274,92,93,0,72,3380,0,898,0,1227,0,0,0,0,0,0,0,0,0,41,0,58812,8840,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_209",51.8,8156.5,7.38,1,35792,75520,1.45,25,64,11,20,92,48,35,574,82,0,14,19,381,29,164,130,28,138,36,3091,0,911,0,1182,0,0,0,0,0,0,0,0,0,166,39,59007,9110,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_210",51.9,8162.22,7.38,1,35821,76439,1.46,18,30,31,16,106,59,4,440,71,0,0,7,362,0,200,188,60,0,68,3334,0,835,0,1083,6,0,0,0,34,0,129,0,200,17,22,60036,8936,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_211",52,8167.94,7.38,1,36039,75188,1.52,0,0,0,33,98,56,23,533,70,18,0,6,375,0,238,67,0,0,87,3231,0,715,0,1302,0,12,0,0,0,0,0,0,0,186,0,59156,8759,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_212",52.1,8173.66,7.38,1,36342,75863,1.32,0,39,13,0,112,68,33,541,82,33,0,22,412,22,211,41,38,0,138,3402,201,780,0,1107,0,0,0,0,0,0,0,0,95,148,0,59303,8861,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_213",52.2,8179.37,7.37,1,36187,76144,1.36,0,0,0,39,98,60,10,554,68,7,0,0,590,5,220,80,40,0,0,3232,100,878,0,1192,8,6,0,0,0,0,0,0,19,40,0,59966,8797,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_214",52.3,8185.09,7.36,1,36226,76693,1.46,0,0,0,0,86,54,31,515,85,0,0,30,408,0,184,31,38,0,107,3288,16,654,0,1597,5,0,0,0,0,0,0,0,159,174,0,60012,9017,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_215",52.4,8190.81,7.36,1,35994,76670,1.32,0,31,16,20,107,57,32,504,83,10,0,24,665,26,165,44,113,0,107,3331,69,718,0,1451,0,0,0,0,0,0,0,0,12,0,0,59746,9157,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_216",52.5,8196.53,7.36,1,36526,76702,1.43,0,28,4,15,89,64,45,575,69,12,0,0,1117,0,216,75,33,0,46,3304,0,698,0,1203,0,10,0,0,0,0,0,0,18,110,0,59832,8989,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_217",52.6,8202.25,7.36,1,36346,76302,1.42,0,9,0,25,106,61,27,581,30,0,19,34,828,45,202,80,0,0,138,3387,99,740,0,1426,0,6,0,6,0,0,40,0,101,0,96,59235,8840,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_218",52.7,8207.96,7.35,1,36288,77267,1.39,0,22,7,15,112,46,26,547,75,18,0,0,298,53,221,79,120,0,98,3390,39,794,0,1500,0,0,0,0,0,0,18,0,150,0,0,60255,9264,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_219",52.8,8213.68,7.35,1,36500,75666,1.58,0,27,0,14,97,34,12,545,98,0,0,0,306,0,231,64,146,0,127,3449,0,542,0,1303,13,18,0,0,0,0,0,0,153,0,0,59539,8822,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_220",52.9,8219.4,7.35,1,36221,75933,1.43,0,16,7,0,104,38,26,565,86,0,7,17,172,12,183,18,37,0,0,3397,26,726,0,1334,12,0,0,0,0,0,0,0,199,0,0,59817,8959,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_221",53,8225.12,7.36,1,35992,75403,1.3,0,23,23,21,105,63,25,494,42,0,0,0,185,56,218,35,100,0,70,3349,35,680,0,1393,0,0,0,0,0,0,0,0,98,95,0,59214,8949,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_222",53.1,8230.84,7.37,1,36284,76309,1.31,0,43,0,10,62,61,20,465,33,4,0,0,174,0,231,129,95,0,49,3240,0,730,0,1447,0,5,0,0,0,0,0,0,94,233,0,59976,9043,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_223",53.2,8236.56,7.37,1,36476,76706,1.33,0,10,0,47,99,75,29,533,43,0,11,15,180,84,145,128,46,0,80,3339,0,840,72,1179,5,0,0,0,0,0,0,0,49,0,5,60486,9049,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_224",53.3,8242.27,7.38,1,36460,76349,1.65,0,20,0,0,115,82,11,568,45,0,0,5,315,0,232,62,93,0,78,3244,44,778,0,1259,5,0,0,0,0,0,0,0,33,0,54,60052,9140,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_225",53.4,8247.99,7.39,1,36862,77943,1.28,0,16,0,20,120,54,29,533,79,6,0,24,429,43,141,140,106,0,107,3305,57,820,0,1384,11,0,0,0,0,0,0,0,85,56,65,60956,9235,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_226",53.5,8253.71,7.39,1,36810,77943,1.61,27,40,24,6,119,78,20,601,81,0,11,0,1276,30,203,85,141,0,64,3575,74,704,0,1319,8,8,0,0,0,0,0,0,207,46,0,59865,9141,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_227",53.6,8259.43,7.4,1,36664,77752,1.23,0,24,13,19,91,61,23,638,85,6,16,25,2722,69,142,126,57,70,32,3491,0,772,0,1238,0,0,0,0,0,11,24,0,43,89,0,59094,8643,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_228",53.7,8265.15,7.4,1,36445,77908,1.48,0,0,18,16,113,57,40,520,30,0,19,0,2032,77,174,27,0,0,23,3262,0,856,0,1230,12,0,0,17,8,0,0,0,76,192,155,59816,8926,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_229",53.8,8270.87,7.39,1,36584,78980,1.34,0,0,20,7,91,51,28,562,62,0,0,0,3493,0,234,123,0,0,138,3191,31,573,0,1283,5,13,0,0,0,0,0,0,89,33,0,59731,9112,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_230",53.9,8276.58,7.38,1,36627,79173,1.69,0,0,8,0,98,64,8,534,86,25,28,22,4386,97,204,51,82,0,124,3016,10,673,0,1268,12,21,0,0,0,0,0,0,181,50,0,59022,8989,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_231",54,8282.3,7.37,1,36349,80511,1.37,15,57,25,24,126,40,16,471,78,0,0,18,4920,105,223,0,86,81,252,3383,153,553,0,1543,0,0,0,0,0,0,0,0,0,156,0,59008,8984,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_232",54.1,8288.02,7.37,1,36142,79593,1.41,0,8,21,18,125,71,25,467,81,0,32,0,5723,112,177,0,92,0,314,3169,73,662,0,1163,0,8,0,0,0,0,63,0,189,189,0,57910,8744,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_233",54.2,8293.74,7.36,1,36338,83413,1.46,0,11,5,6,143,60,31,438,69,0,17,18,9533,39,200,49,88,0,26,3175,0,678,0,1443,0,0,0,0,0,0,0,0,179,31,0,58409,8638,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_234",54.3,8299.46,7.36,1,36232,85900,1.61,0,29,0,27,127,59,27,510,82,17,15,39,11865,232,235,113,82,0,99,3243,0,612,0,1205,15,0,4,0,0,0,50,0,91,302,82,57674,8894,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_235",54.4,8305.18,7.36,1,36265,84157,1.39,0,18,0,0,144,69,8,478,62,0,0,24,12311,173,161,105,0,0,0,3353,12,432,0,1002,15,0,0,0,0,0,0,0,41,89,0,56968,8576,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_236",54.5,8310.89,7.35,1,35613,78783,1.52,8,23,15,16,123,65,32,516,20,0,0,50,5703,69,164,64,98,0,95,2965,0,493,0,1335,12,0,0,0,0,0,0,0,102,31,0,57623,9025,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_237",54.6,8316.61,7.36,1,35303,77381,1.54,0,26,0,10,100,54,17,419,36,0,0,11,4606,112,233,125,29,0,140,2955,0,705,0,1169,6,0,0,0,0,0,0,0,203,133,25,57338,8824,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_238",54.7,8322.33,7.38,1,35180,76663,1.31,0,19,35,20,76,68,15,466,18,0,11,0,3819,0,151,0,40,0,12,3000,0,539,0,1381,0,0,0,9,0,0,0,0,103,128,0,57640,8906,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_239",54.8,8328.05,7.39,1,35483,77992,1.38,0,0,0,0,85,41,30,459,69,6,0,14,3447,139,188,101,138,0,231,3187,0,662,0,1525,16,11,0,0,0,0,5,0,6,0,0,58373,9045,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_240",54.9,8333.77,7.4,1,36157,78994,1.28,0,0,0,0,109,29,10,453,14,5,0,11,4059,159,226,125,180,0,229,3107,0,660,0,1209,16,0,0,0,0,0,0,0,96,47,0,59045,9051,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_241",55,8339.49,7.43,1,36465,81851,1.39,6,0,0,0,170,42,27,766,63,0,0,6,6692,177,200,134,100,0,120,2813,0,863,0,1309,0,0,0,0,0,0,0,0,14,0,0,59081,9165,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_242",55.1,8345.01,7.45,1,36693,80010,1.35,0,18,0,0,170,51,19,668,63,49,0,32,4579,91,161,110,107,67,164,3045,0,761,0,1181,21,0,0,0,0,0,0,0,0,143,28,59631,8695,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_243",55.2,8350.54,7.46,1,36583,80834,1.37,6,37,5,34,128,52,43,546,37,0,0,0,6560,147,143,83,73,0,123,3386,0,781,0,1243,0,0,0,7,0,0,0,17,199,82,0,58141,8860,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_244",55.3,8356.07,7.45,1,36459,82192,1.38,0,0,0,0,124,50,25,494,73,7,7,27,7915,72,220,33,57,0,200,3061,47,682,0,1209,0,0,0,0,0,0,0,0,111,207,0,58712,8700,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_245",55.4,8361.59,7.44,1,36339,79207,1.4,7,29,32,15,122,56,38,569,60,0,36,9,5710,88,201,71,75,0,0,2938,0,736,0,1148,0,0,0,0,0,0,0,0,110,0,65,57812,8996,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_246",55.5,8367.12,7.44,1,36003,77551,1.65,0,0,0,23,105,73,41,524,23,20,13,0,3571,91,192,116,0,0,130,2826,50,557,0,1338,12,0,0,0,0,0,31,0,143,0,0,58474,9073,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_247",55.6,8372.64,7.44,1,36242,78007,1.62,0,53,20,32,124,89,26,466,21,0,18,0,3876,0,224,45,0,10,143,3375,0,611,0,1242,22,0,10,8,0,0,0,0,55,0,84,58370,8943,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_248",55.7,8378.17,7.43,1,36396,80145,1.71,0,40,16,20,119,73,7,489,63,0,22,0,5878,112,224,89,12,0,43,3140,0,635,0,1108,22,0,0,21,0,0,0,0,252,112,0,58658,8875,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_249",55.8,8383.7,7.43,1,36218,80049,1.36,4,16,15,18,124,64,6,521,48,0,0,39,5987,39,188,136,44,0,112,3188,35,576,0,1294,9,4,0,0,0,0,32,0,193,236,18,58175,8819,TRUE,"HER24L_3B"
