"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER34L","HER34L_1A","HER34L_1A_436",54.5,3750.36,7.06,1,29070.43164,86507,1.52,0.0924780653588727,0.43233495555273,1.46462136012115,0.879697596726276,0.386095922873294,37.5622781971401,0.07629440392107,0.167616493462957,0.115597581698591,0.182644179083774,3.71068237252477,0.349104696729744,1.97556267122892,41.6266891696626,8.80044389471372,4.73006699067385,0.211413496251041,-0.710377560447154,-1.22015138290661,-0.509773822459453,100,97.8221415607986
"HER34L","HER34L_1A","HER34L_1A_437",54.6,3766.47,7.06,1,28291.14844,83579,1.53,0.107682551837184,0.329030019502507,1.27065411167877,0.904533435432345,0.373299513035571,38.2967013244954,0.117254334222711,0.196221538903313,0.071788367891456,0.159130882159394,3.58223955778365,0.356548893860898,1.79111977889183,41.220880843274,8.98192129601934,4.58931663780472,0.217897364449089,-1.01127027851296,-1.35113810413531,-0.339867825622351,100,97.7590064489884
"HER34L","HER34L_1A","HER34L_1A_438",54.7,3782.59,7.05,1,27268.48242,82651,1.52,0.157287873104984,0.325464906655697,1.37445402959432,0.769500671498227,0.419837630518687,41.6558783317806,0.0641250559581856,0.163337406685945,0.0738043096877231,0.100422257443951,3.44823414114772,0.400479123059612,2.28793360031942,38.2790286868882,8.75004537150186,4.37472345132743,0.228585877741956,-0.860487183738283,-1.44055721967926,-0.580070035940975,100,98.2698333958452
"HER34L","HER34L_1A","HER34L_1A_439",54.8,3798.7,7.05,1,26949.21484,84852,1.69,0.135530099467308,0.333521896949984,1.30462452269835,0.733041059727526,0.394805072361288,44.2205251496724,0,0.119030783010418,0.0235704520812709,0,2.81549050110781,0.359449394239381,2.71413755715835,36.3350304058832,8.65978409465894,4.19583560152422,0.23833154941455,-0.787493195095942,-1.3639620350654,-0.576468839969457,100,98.1485409890162
"HER34L","HER34L_1A","HER34L_1A_440",54.9,3814.81,7.04,1,27141.89453,89904,1.64,0.140149492792312,0.369282790532123,1.23131340096103,0.694073678590497,0.342587649047873,48.6207510233138,0.0634009610250934,0.116791243993593,0.0311443317316248,0.0100106780565937,2.48153586047339,0.421560775938779,1.54275671827727,33.8961558996263,8.19874532835024,4.13431013431013,0.24187832250443,-0.631015399452939,-1.20427396379215,-0.573258564339209,100,98.1602598327105
"HER34L","HER34L_1A","HER34L_1A_441",55,3830.93,7.04,1,27511.37109,85352,1.52,0.153482050801387,0.319851907395257,1.24660230574562,0.714687412128597,0.342112662855,44.6082107039085,0.0281188490017809,0.0714687412128597,0.0937294966726029,0,2.5037491798669,0.181600899803168,2.31511856781329,36.9774580560502,8.67115006092417,4.26442372652344,0.23449827318526,-0.803987161982397,-1.36031887471663,-0.556331712734233,100,98.2273408941794
"HER34L","HER34L_1A","HER34L_1A_442",55.1,3845.52,7.04,1,27306.10156,86670,1.54,0.13153340256144,0.269989615784008,1.01534556363217,0.644975193261798,0.386523595246337,45.5451713395639,0,0.122302988346602,0.104995961693781,0.0496134764047537,2.63182185300565,0.430368062766817,2.13222568362755,36.4832121841468,8.15160955347871,4.4755838641189,0.223434535104364,-0.870828357797398,-1.32460079211455,-0.453772434317153,100,98.0996884735203
"HER34L","HER34L_1A","HER34L_1A_443",55.2,3860.11,7.05,1,26808.90039,91675,1.51,0.125443141532588,0.311971638941914,1.09735478592855,0.79301881647123,0.433051540769021,51.8156531224434,0.0796291246250341,0.181074447777475,0.117807472047996,0.113444232342514,2.06381238069266,0.290155440414508,1.99290973547859,30.9757294791383,8.04363239705481,3.85096284241931,0.259675317815262,-0.932934666713667,-1.25774553983983,-0.324810873126165,100,98.4346877556586
"HER34L","HER34L_1A","HER34L_1A_445",55.4,3889.29,7.06,1,25090.9082,91921,1.69,0.167535166066514,0.4841113564909,1.45450985085019,1.01935357535275,0.515660186464464,56.2852884542161,0.0533066437484362,0.121843757139283,0.0685371133908465,0.0718007854570773,1.54371688732716,0.331806660066796,2.32264662046758,26.6152457001121,7.57063130296668,3.51559132059204,0.28444716942571,-0.744609000072182,-1.1001092949357,-0.355500294863521,100,98.6259940601168
"HER34L","HER34L_1A","HER34L_1A_446",55.5,3903.88,7.06,1,24679.90039,91061,1.54,0.0966385170380295,0.420597182108696,1.66701441890601,0.963090675481271,0.576536607329153,55.9350325605912,0.00768715476438871,0.0999330119370532,0.0186688044278011,0.121896311263878,1.3287796092729,0.435971491637474,2.88817386147747,26.6085371344483,7.54000065889898,3.52898339644626,0.283367725959554,-0.828472003191537,-1.37711396877493,-0.548641965583392,100,98.7085579995827
"HER34L","HER34L_1A","HER34L_1A_447",55.6,3918.47,7.07,1,25594.77734,97168,1.87,0.110118557549811,0.52589329820517,1.72587683187881,1.28231516548658,0.675119380866129,57.3645644656677,0,0.113205993742796,0.104972830561502,0.246994895438828,1.43051210274988,0.333443108842417,2.91248147538284,24.9588341840935,7.01053844887206,3.56018790369935,0.280884050799934,-0.891324109143694,-1.1883921716195,-0.29706806247581,100,98.7948707393381
"HER34L","HER34L_1A","HER34L_1A_448",55.7,3933.06,7.07,1,26082.05664,96944,1.82,0.110372998844694,0.493068163063212,1.71232876712329,1.27289981845189,0.633355339164879,55.4134345601584,0,0.0608598778676349,0.157823073114375,0.17020135335864,1.32344446278264,0.504414919953788,2.73972602739726,26.825796336029,7.03189470209606,3.81487457826023,0.26213181573483,-0.948405471973877,-1.24496214885913,-0.296556676885256,100,98.4496203994058
"HER34L","HER34L_1A","HER34L_1A_449",55.8,3947.65,7.08,1,26248.8418,98588,1.7,0.134904856574837,0.571063415425812,1.68580354607052,1.23848744269079,0.647137582667262,56.2776402807644,0,0.107518156367915,0.168377490161074,0.296182091126709,1.56712784517386,0.464559581287784,2.6788250091289,25.4564450034487,6.9795512638455,3.64728963813399,0.27417619635813,-0.774145845971014,-1.0824973472757,-0.308351501304689,100,98.2736235647341
"HER34L","HER34L_1A","HER34L_1A_450",55.9,3962.24,7.09,1,26448.32422,101701,1.77,0.115043116586858,0.616513111965467,1.66075063175387,1.29890561548067,0.65486081749442,57.6130028219978,0,0.0609630190460271,0.104227097078691,0.125859136095024,1.57225592668705,0.369711212279132,2.47096882036558,24.7726177717033,6.72363103607634,3.68441064638783,0.27141382868937,-0.745197763889405,-0.990945376174879,-0.245747612285475,100,98.1593101346103
"HER34L","HER34L_2A","HER34L_2A_442",56.1,3991.42,7.04,1,23222,101193,1.54,0.0474341110551125,0.810332730524839,2.08215983319004,1.59497198422816,0.684829978358187,60.5239492850296,0.0415048471732234,0.134396647989485,0.243099819157452,0.277687191801804,1.01093949186209,0.501022798019626,2.40036366151809,21.9748401569279,6.29786645321317,3.48925152989173,0.286594414714215,-0.677166508571595,-0.94371607354589,-0.266549564974295,100,98.6253989900487
"HER34L","HER34L_2A","HER34L_2A_443",56.2,4006.01,7.04,1,23826,110032,1.64,0.0436236731132761,0.950632543260142,2.44474334738985,2.28569870583103,0.93881779845863,62.6726770394067,0.0245383161262178,0.0872473462265523,0.199941835102516,0.26810382434201,0.922458921041152,0.438054384179148,2.30569288934128,18.8917769376182,6.08732005234841,3.10346372051359,0.322220618655891,-0.877299437908971,-0.944567827971017,-0.0672683900620453,100,98.5613276137851
"HER34L","HER34L_2A","HER34L_2A_444",56.3,4020.6,7.02,1,24191,110306,1.67,0.0299167769658949,0.943738327924138,2.52660780011967,1.80225916994542,0.982720794879698,62.2450274690407,0.0217576559751963,0.101535727884249,0.235707939731293,0.244773629720958,0.741573441154606,0.557539934364404,2.50847642014034,19.7768027124544,5.97247656519138,3.31132361870067,0.301994040797616,-0.64694731860155,-0.984783958866979,-0.337836640265429,100,98.6909143654924
"HER34L","HER34L_2A","HER34L_2A_445",56.4,4035.19,7.02,1,24440,111173,1.79,0.0485729448697076,0.974157394331358,2.65981848110602,1.99328973761615,0.941775431084886,61.090372662427,0.0836534050533853,0.076457413220836,0.299533160029863,0.345407607962365,0.803252588308312,0.521709407859822,2.70839142597573,20.0489327444613,6.12918604337384,3.27105958321104,0.30571133743102,-0.715968800866184,-1.00444027285149,-0.288471471985303,100,98.7245104476806
"HER34L","HER34L_2A","HER34L_2A_446",56.5,4049.78,7.02,1,23884,110986,1.59,0.0540608725424828,0.953273385832447,2.53725695132719,2.13270142180095,0.892004396950967,61.4194583100571,0.0810913088137243,0.0576649307119817,0.281116537220911,0.384733209594003,0.955075414917197,0.56763916169607,2.33002360658101,19.5042617987854,5.91335844160525,3.29833917415816,0.303182889083938,-0.805242997095739,-0.978937104859688,-0.173694107763949,100,98.0637197484367
"HER34L","HER34L_2A","HER34L_2A_447",56.6,4064.37,7.01,1,22946,101171,1.57,0.0385485959415247,0.979529707129513,2.62921192831938,1.91853396724358,0.972610728370778,59.0406341738245,0.262921192831938,0.0869814472526712,0.321238299512706,0.308388767532198,0.949876941020648,0.320249873975744,2.97219558964525,21.3282462365698,6.34470352176019,3.36158280105936,0.297478913708407,-0.672244048839022,-0.987366867445757,-0.315122818606735,100,98.4738709709304
"HER34L","HER34L_2A","HER34L_2A_448",56.7,4078.96,7,1,23234,103746,1.85,0.0443390588552812,1.06606519769437,2.52732635475103,1.97501590422763,0.845333796001773,60.389798160893,0,0.0915697954619937,0.161933954080157,0.303626163900295,1.19619069650878,0.378809785437511,2.53118192508627,20.514525861238,6.38289668999287,3.21398369072788,0.311140346755627,-0.61660196615662,-0.863187482241365,-0.246585516084745,100,98.4086133441289
"HER34L","HER34L_2A","HER34L_2A_449",56.8,4093.55,6.99,1,23144,104041,1.52,0.0336405840005383,1.0668870925885,2.64222758335656,2.0847550484905,0.91117924664315,60.4434790130814,0.10668870925885,0.0634365298295864,0.298920617833354,0.313338010976442,0.841014600013456,0.372929902634538,2.80754702473063,20.1862727194087,6.20716832787074,3.25209043047383,0.307494524331016,-0.669906216520495,-0.906877193858866,-0.236970977338371,100,98.3794850107169
"HER34L","HER34L_2A","HER34L_2A_450",56.9,4108.14,6.98,1,22618,101978,1.56,0.0382435427249014,1.01884720233776,2.52603502716272,1.97689697777952,0.956088568122536,61.104355841456,0,0.0647198415344486,0.245150914903214,0.655043244621389,0.84429975092667,0.455000098060366,2.2955931671537,19.7464158936241,6.20624056168978,3.18170327065887,0.314297065104037,-0.662856638092032,-0.907979096125017,-0.245122458032985,100,98.1329306320971
"HER34L","HER34L_2A","HER34L_2A_451",57,4122.73,6.98,1,22901,103449,1.51,0.0357664163017526,0.945393382246324,2.3489835571151,1.90432000309331,0.887393788243482,62.1571982329457,0.0531662945026051,0.132432406306489,0.283231350713878,0.276464731413547,0.82939419424064,0.456263472822357,2.05318562770061,19.5941961739601,6.39058859921314,3.0661019512933,0.326147015293537,-0.700279151697217,-0.910136866299777,-0.20985771460256,100,98.347978230819
"HER34L","HER34L_2A","HER34L_2A_452",57.1,4137.32,6.98,1,23178,105529,1.57,0.0426423068540401,0.907807332581565,2.27994200646268,1.7815008196799,0.902121691667693,62.6557628708696,0.011371281827744,0.0985511091737816,0.29944375479726,0.286177259331558,0.781775625657402,0.44158477764406,2.13116773588303,19.7974016621024,6.00972244596272,3.29422894985809,0.303561171740379,-0.674179277853134,-0.920873118563764,-0.246693840710629,100,98.4269726804954
"HER34L","HER34L_2A","HER34L_2A_453",57.2,4151.91,6.98,1,22613,102157,1.56,0.0450287302876944,0.931898939867067,2.11635032352164,1.83541020194407,0.821284885029905,61.5944086063608,0.0244721360259209,0.0695008663136153,0.293665632311051,0.166410524976262,0.721438570044148,0.497273804046712,2.12711806337304,20.5223332713373,6.55363802774161,3.13144137415982,0.319341760076318,-0.677798903613146,-0.820223963407788,-0.142425059794642,100,98.3202325831808
"HER34L","HER34L_2A","HER34L_2A_454",57.3,4166.5,6.98,1,23180,106591,1.61,0.068486082314642,0.925969359514406,2.58652231426668,2.12963571033202,1.00289893142948,61.7181563171375,0.193262095298853,0.0581662616918877,0.258933681080016,0.257995515568857,0.70268596785845,0.487846065802929,2.30319632989652,19.6142263418112,6.0080119334653,3.26467832604622,0.306308891758741,-0.832865071041967,-1.02722837159032,-0.194363300548348,100,98.3159929074687
"HER34L","HER34L_2A","HER34L_2A_455",57.4,4181.09,6.98,1,23307,108733,1.72,0.0386267278563086,1.12385384381926,2.73881894181159,2.00031269255884,1.0098130282435,63.0241049175503,0,0.0349479918699935,0.240957207103639,0.286941406932578,0.664931529526455,0.511344302097799,2.60638444630425,17.9641875051732,5.9797853457552,3.00415256844048,0.332872574617314,-0.576539803791244,-0.890763073512414,-0.31422326972117,100,98.225009886603
"HER34L","HER34L_2A","HER34L_2A_456",57.5,4195.68,6.99,1,22651,104920,1.56,0.0247807853602745,1.07129241326725,2.82310331681281,1.99866565001906,0.934998093785742,61.2295081967213,0.210636675562333,0.0857796416317194,0.23732367518109,0.341212352268395,0.600457491422036,0.547083492184522,2.73922988943957,19.1841402973694,6.41345787266489,2.99123198097786,0.334310413354531,-0.623614000448284,-0.968970964374108,-0.345356963925824,100,98.4416698436904
"HER34L","HER34L_2A","HER34L_2A_457",57.6,4210.27,6.99,1,22987,105478,1.94,0.0170651699880544,1.15663929919035,2.77593431805685,2.04023587857183,1.01063728929255,62.0375812965737,0.0919623049356264,0.0862739149396083,0.102391019928326,0.248393029826125,0.373537609738524,0.489201539657559,2.90107889796924,18.5744894669979,6.27144997060998,2.96175359032502,0.337637811351572,-0.567546783554373,-0.8754687373539,-0.307921953799527,100,98.1768710062762
"HER34L","HER34L_2A","HER34L_2A_458",57.7,4224.86,6.98,1,23422,109210,1.59,0.0576870249977108,1.11161981503525,2.82208588957055,1.98058785825474,0.954125080120868,62.1600586026921,0.130940390074169,0.0558556908707994,0.16939840673931,0.346122149986265,0.519183224979398,0.448676861093307,2.53273509751854,18.6667887556085,6.25125904221225,2.98608466383477,0.334886686942019,-0.577575454333615,-0.931658044260617,-0.354082589927002,100,98.2071238897537
"HER34L","HER34L_2A","HER34L_2A_459",57.8,4239.45,6.98,1,23271,108681,1.62,0.0184024806543922,1.12899218814696,2.99776409860049,1.97642642228172,1.02869866858052,63.5474461957472,0,0.138938728940661,0.192305922838399,0.279717705946762,0.564036032057121,0.35516787662977,2.44016893477241,17.7243492422779,6.01301055382265,2.94766641162969,0.339251414629082,-0.559965010917844,-0.976541344451079,-0.416576333533235,100,98.4054250512969
"HER34L","HER34L_2A","HER34L_2A_460",57.9,4254.04,6.98,1,23141,109275,1.58,0.0411805078929307,1.05971173644475,3.05467856325784,1.89887897506291,1.03591855410661,63.2056737588652,0.0640585678334477,0.0787005261953786,0.189430336307481,0.345916266300618,0.502402196293754,0.521619766643789,2.5220773278426,17.6408144589339,6.09654541294898,2.893575502852,0.345593193961716,-0.583266774531858,-1.05867744608884,-0.475410671556982,100,98.2576069549302
"HER34L","HER34L_2A","HER34L_2A_461",58,4268.63,6.98,1,23418,111454,1.61,0.0314030900640623,1.08475245392718,2.61004539989592,2.06004270820249,0.982468103432806,64.0955012830405,0.123817897966874,0.0601144866940621,0.182137922371561,0.270963805695623,0.553591616272184,0.528469144220934,2.43598255782655,17.3120749367452,5.96389541873778,2.90281329923274,0.344493392070485,-0.641374906824664,-0.878015807880409,-0.236640901055745,100,98.2952608250938
"HER34L","HER34L_2A","HER34L_2A_462",58.1,4283.22,6.99,1,23127,108952,1.76,0.0458917688523386,1.10690946471841,2.87098905940231,1.91735810265071,1.07845656802996,63.2517071738013,0,0.0963727145899111,0.089030031573537,0.288200308392687,0.521330494162567,0.402011895146486,2.48733387179675,17.4618180483149,6.53131654306484,2.67355255761664,0.374034165571616,-0.549376384269435,-0.953084724378071,-0.403708340108636,100,98.1487260444967
"HER34L","HER34L_2A","HER34L_2A_463",58.2,4297.81,6.98,1,22924,108741,1.68,0.0404631187868421,1.07227264785132,2.7634470898741,1.9688985755143,1.05755878647428,63.3946717429488,0.0413827351229067,0.119550123688397,0.148977846442464,0.346695358696352,0.448772771999522,0.44049622497494,2.34318242429259,17.6290451623583,6.3425938698375,2.77946933449326,0.359780907668232,-0.607693921679245,-0.94669848005887,-0.339004558379625,100,98.1580084788626
"HER34L","HER34L_2A","HER34L_2A_464",58.3,4312.4,6.98,1,23611,112272,1.69,0.0258301268348297,1.08486532706285,3.13257089924469,2.02632891549095,0.991342454040188,64.1272979905943,0.0195952686333191,0.092632178993872,0.128259940145361,0.303726663816446,0.343807895111871,0.485428245689041,2.52868034772695,16.9801909647998,5.85720393330483,2.89902676399027,0.344943348720101,-0.624769883115209,-1.06039818420414,-0.435628301088932,100,98.1277611514892
"HER34L","HER34L_2A","HER34L_2A_466",58.5,4341.58,6.97,1,24123,119453,1.76,0.0351602722409651,0.986999070764234,3.14684436556637,2.08199040626857,1.14773174386579,65.8376097712071,0,0.0862263819242715,0.15403547838899,0.369182858530133,0.241936158991402,0.462106435166969,2.61776598327376,15.901651695646,5.54946296869899,2.86543973449992,0.348986575414583,-0.746410543266034,-1.15948634302681,-0.413075799760773,100,98.6187035905335
"HER34L","HER34L_2A","HER34L_2A_467",58.6,4356.17,6.95,1,22898,107042,1.64,0.050447487901945,1.10330524467032,3.32112628687805,1.99267577212683,1.020160310906,62.2998449206853,0.060723828030119,0.0653948917247436,0.146671400011211,0.297079650978121,0.30081650193382,0.420395732516209,2.78862502569085,17.852805440855,6.23773845780161,2.86206380110828,0.349398220826792,-0.591167902273988,-1.10199352603998,-0.510825623765991,100,97.9578109527102
"HER34L","HER34L_2A","HER34L_2A_468",58.7,4370.76,6.94,1,23638,112705,1.72,0.0470254203451488,1.08957011667628,3.3867175369327,1.81358413557517,1.01415198970764,64.030877068453,0.0461381482631649,0.0869526640344262,0.156159886429174,0.26795616875915,0.526152344616477,0.486225100927199,2.71948893128078,16.8936604409742,5.61377046271239,3.00932511458827,0.332300420168067,-0.509521842616507,-1.13407794403814,-0.624556101421635,100,98.178430415687
