Site,label,ID,depth,SH20_age,surface,validity,kcps,cps,MSE,K,Ca,Ti,Fe,Br,Sr,Mo_inc,Mo_coh,inc_coh,coh_inc,LnK_Ti,LnK_Ca,LnTi_Ca
HER14L,HER14L_2B,HER14L_2B_68,47.2,1648.01,7.33,1,33175,80713,1.35,-3.324669315,-0.996824555,-2.233839166,-0.048841816,1.048304842,-0.472485212,3.958762942,2.06959228,6.614474379,0.151183593,-1.106517468,-2.349105109,-1.24258764
HER14L,HER14L_2B,HER14L_2B_69,47.3,1648.87,7.33,1,33164,79421,1.31,-3.626026008,-1.003775796,-2.190941482,0.043500718,0.977476121,-0.333899721,4.001631976,2.132034192,6.486264604,0.15417194,-1.461017907,-2.653727519,-1.192709612
HER14L,HER14L_2B,HER14L_2B_70,47.4,1649.73,7.33,1,33113,79226,1.36,-3.449125286,-0.881980538,-2.471873855,0.004031834,1.088988927,-0.462001387,4.024252196,2.14770811,6.531481874,0.153104612,-0.995428052,-2.593936894,-1.598508842
HER14L,HER14L_2B,HER14L_2B_71,47.5,1650.59,7.33,1,33105,79813,1.3,-3.432975431,-1.027736184,-2.469182365,0.343196892,0.972424555,-0.471610801,3.988250619,2.097632713,6.624062567,0.150964758,-0.980829253,-2.430196218,-1.449366965
HER14L,HER14L_2B,HER14L_2B_72,47.6,1651.45,7.33,1,33203,80881,1.48,-3.277343301,-1.141038897,-2.373900712,0.620537622,0.931469115,-0.707495974,3.92181054,2.025961607,6.658797375,0.150177268,-0.916290732,-2.155294884,-1.239004152
HER14L,HER14L_2B,HER14L_2B_73,47.7,1652.31,7.33,1,33211,82037,1.27,-4.012241705,-1.007030687,-2.158924342,0.69342002,1.052160014,-0.664847029,3.995917907,2.101545822,6.648967552,0.15039929,-1.894616855,-3.051639905,-1.157023051
HER14L,HER14L_2B,HER14L_2B_74,47.8,1653.17,7.33,1,33203,80478,1.23,-3.838246798,-0.922730859,-2.362340278,0.382485647,1.030888934,-0.453856535,4.019475739,2.144324151,6.52238806,0.153318078,-1.508896683,-2.955815666,-1.446918983
HER14L,HER14L_2B,HER14L_2B_75,47.9,1654.03,7.34,1,33129,80304,1.43,-4.389284516,-0.979788331,-2.210752072,0.568301557,1.161735204,-0.597547676,4.165220517,2.282115318,6.574474823,0.152103404,-2.256065077,-3.493748939,-1.237683862
HER14L,HER14L_2B,HER14L_2B_76,48,1654.89,7.34,1,33089,80170,1.54,-3.431019791,-1.072864847,-2.591918698,0.301876549,1.136596863,-0.584450656,4.052192486,2.189588093,6.441051651,0.15525415,-0.85566611,-2.384436119,-1.528770009
HER14L,HER14L_2B,HER14L_2B_77,48.1,1655.75,7.34,1,33024,79344,1.36,-3.391188913,-1.038527482,-2.214615082,0.107772638,1.096536019,-0.7637822,4.029438543,2.174366477,6.392716739,0.156428017,-1.195604555,-2.377486401,-1.181881847
HER14L,HER14L_2B,HER14L_2B_78,48.2,1656.62,7.35,1,32985,79894,1.28,-3.822022787,-1.006874451,-2.294077909,0.102100625,1.179001249,-0.435424205,4.073769402,2.203528077,6.490439168,0.154072779,-1.562917897,-2.856992536,-1.294074639
HER14L,HER14L_2B,HER14L_2B_79,48.3,1657.48,7.35,1,32967,79529,1.37,-3.210390841,-1.095474912,-2.46317644,0.024358333,1.142893324,-0.572922074,4.011266411,2.163446199,6.346522411,0.157566607,-0.759105148,-2.13470422,-1.375599072
HER14L,HER14L_2B,HER14L_2B_80,48.4,1658.34,7.35,1,33016,79448,1.29,-4.347181022,-0.878844338,-2.366179553,0.271234391,1.276234618,-0.460475825,4.200282692,2.304929036,6.655510116,0.150251443,-2.056452023,-3.55274728,-1.496295256
HER14L,HER14L_2B,HER14L_2B_81,48.5,1659.2,7.36,1,33032,79868,1.39,-3.669502175,-1.037861443,-2.102324072,0.015057618,1.102058746,-0.393008272,4.001633765,2.083945833,6.805841173,0.146932609,-1.595049175,-2.664247578,-1.069198403
HER14L,HER14L_2B,HER14L_2B_82,48.6,1660.06,7.36,1,33083,79235,1.34,-3.736085746,-0.983699731,-2.210029442,0.062544572,1.095741811,-0.495057116,4.080556928,2.186028723,6.650016079,0.150375576,-1.558144618,-2.79065373,-1.232509112
HER14L,HER14L_2B,HER14L_2B_83,48.7,1660.92,7.36,1,33155,79057,1.41,-3.537558219,-0.937186031,-2.076040436,-0.159544173,1.07042052,-0.537149397,4.029124751,2.147932986,6.561909814,0.152394658,-1.485993721,-2.629798004,-1.143804283
HER14L,HER14L_2B,HER14L_2B_84,48.8,1661.78,7.35,1,33237,79234,1.35,-3.72981895,-0.722252219,-2.417632562,0.061917889,1.281133754,-1.097587586,4.261241584,2.362998091,6.674771382,0.149817865,-1.348073148,-3.054001182,-1.705928033
HER14L,HER14L_2B,HER14L_2B_85,48.9,1662.64,7.35,1,33179,78498,1.31,-3.044224445,-1.041155882,-2.606602225,-0.178109664,1.074653304,-0.410785107,4.060000203,2.146223816,6.779270424,0.147508498,-0.444685821,-2.020222182,-1.575536361
HER14L,HER14L_2B,HER14L_2B_86,49,1663.5,7.36,1,33200,78950,1.25,-4.151734784,-0.885975373,-2.063994439,0.049968297,1.215486562,-0.605956173,4.171776567,2.270429343,6.695524976,0.149353487,-2.148434413,-3.33220451,-1.183770097
HER14L,HER14L_2B,HER14L_2B_87,49.1,1664.36,7.36,1,33194,78538,1.29,-3.611396113,-0.969595297,-2.415145354,0.11151309,1.170954231,-0.742623467,4.159606085,2.296686825,6.443085607,0.155205139,-1.223775432,-2.678278043,-1.454502611
HER14L,HER14L_2B,HER14L_2B_88,49.2,1665.23,7.35,1,33420,79876,1.32,-3.256934036,-0.951912888,-2.527854846,-0.071791568,1.090665257,-0.531155732,4.07166345,2.177320364,6.648781007,0.15040351,-0.741937345,-2.327277706,-1.585340361
HER14L,HER14L_2B,HER14L_2B_89,49.3,1666.09,7.35,1,33340,81001,1.31,-3.764408018,-0.954481625,-2.389042727,0.029614537,1.257181552,-0.625140212,4.15227266,2.294003832,6.413176088,0.155928979,-1.408767217,-2.851756922,-1.442989705
HER14L,HER14L_2B,HER14L_2B_90,49.4,1666.95,7.34,1,33216,80251,1.27,-3.771523722,-1.038780908,-2.213379104,0.036064266,1.155729964,-0.430430264,4.094879105,2.167440663,6.872529644,0.14550683,-1.591893603,-2.772588722,-1.180695119
HER14L,HER14L_2B,HER14L_2B_91,49.5,1667.81,7.35,1,33549,80904,1.31,-3.447910991,-0.87101406,-2.870595626,0.008996997,1.182561378,-0.378405623,4.138575556,2.23779237,6.691736502,0.149438042,-0.591364486,-2.606267507,-2.014903021
HER14L,HER14L_2B,HER14L_2B_92,49.6,1668.67,7.35,1,33551,79982,1.38,-3.022293573,-0.818001829,-2.86510799,-0.089115974,1.208415245,-0.89355541,4.175730854,2.303928677,6.500569064,0.153832686,-0.16034265,-2.223447772,-2.063105122
HER14L,HER14L_2B,HER14L_2B_93,49.7,1669.53,7.34,1,33560,79858,1.43,-3.664252128,-0.927290583,-2.678435333,0.102513865,1.184648243,-0.421659776,4.170805037,2.233670675,6.939490446,0.144102799,-1.011600912,-2.775189504,-1.763588592
HER14L,HER14L_2B,HER14L_2B_94,49.8,1670.39,7.34,1,33240,79324,1.54,-3.97866348,-1.062483838,-2.016086278,0.310989835,1.208722326,-1.040435701,4.230260704,2.347696431,6.570917508,0.152185749,-2.014903021,-2.973614468,-0.958711448
HER14L,HER14L_2B,HER14L_2B_95,49.9,1671.25,7.34,1,33192,79743,1.53,-6.363223407,-0.721316336,-2.649651341,0.711739791,1.672702963,-0.121000142,4.678193296,2.792555177,6.591149134,0.151718612,NA,NA,-1.949475215
HER14L,HER14L_2B,HER14L_2B_96,50,1671.63,7.33,1,33227,78745,1.43,-6.411706347,-0.697973542,-2.237319077,0.970418019,1.686936497,-0.621746176,4.621456019,2.689934608,6.900657821,0.144913721,NA,NA,-1.551543934
HER14L,HER14L_2B,HER14L_2B_97,50.1,1672,7.33,1,33460,81000,1.37,-3.011017079,-1.073715304,-3.185370466,0.298795741,1.081659427,-0.47099113,4.136384824,2.224253986,6.768108223,0.147751775,0.178248231,-1.954618477,-2.132866708
HER14L,HER14L_2B,HER14L_2B_98,50.2,1672.37,7.33,1,33315,79634,1.54,-3.201312085,-1.052461092,-2.670683834,0.204043307,1.005616838,-0.716405435,4.15626006,2.27494224,6.56272889,0.152375638,-0.541130973,-2.171249091,-1.630118118
HER14L,HER14L_2B,HER14L_2B_99,50.3,1672.75,7.33,1,33272,79478,1.47,-3.837872437,-1.010870293,-2.412863563,0.34618453,1.168895741,-0.876949568,4.269308482,2.354167108,6.788521589,0.147307479,-1.466337069,-2.877949238,-1.411612169
HER14L,HER14L_2B,HER14L_2B_100,50.4,1673.12,7.33,1,33401,79303,1.5,-3.077194628,-0.970683765,-2.801782649,0.402919123,1.091170794,-1.261337608,4.254328777,2.362579955,6.631551085,0.150794284,-0.281412459,-2.128231706,-1.846819246
HER14L,HER14L_2B,HER14L_2B_101,50.5,1673.49,7.32,1,33313,80053,1.49,-3.701965289,-1.154653073,-2.715470298,0.551711312,1.171495622,-0.769560149,4.256516252,2.361925623,6.650422833,0.150366379,-1.015920573,-2.590267165,-1.574346593
HER14L,HER14L_2B,HER14L_2B_102,50.6,1673.87,7.31,1,33460,80704,1.57,-4.149888252,-0.82066437,-3.456741072,0.749815481,1.386132817,-0.671215558,4.417887148,2.544673806,6.509747292,0.153615794,-0.737598943,-3.41324572,-2.675646777
HER14L,HER14L_2B,HER14L_2B_103,50.7,1674.24,7.31,1,33211,80721,1.29,-6.410157438,-0.822908779,-2.625967804,0.676580497,1.640545944,0.140922897,4.640478567,2.760506117,6.553902185,0.152580855,NA,NA,-1.822296193
HER14L,HER14L_2B,HER14L_2B_104,50.8,1674.61,7.32,1,33279,79928,1.26,-3.59297705,-0.926352891,-2.944281632,0.219465802,1.241923641,-0.759763706,4.322815486,2.439170351,6.578018996,0.152021452,-0.670157662,-2.708050201,-2.037892539
HER14L,HER14L_2B,HER14L_2B_105,50.9,1674.99,7.32,1,33007,79231,1.27,-3.781321252,-1.153606199,-2.665317221,0.25710252,1.180050081,-0.592362188,4.321010189,2.434444071,6.597266036,0.151577941,-1.15267951,-2.677972746,-1.525293236
HER14L,HER14L_2B,HER14L_2B_106,51,1675.36,7.32,1,32933,79465,1.54,-3.532530703,-0.963540936,-4.07907441,0.361435518,1.460762093,-0.518544989,4.572093258,2.69940017,6.506363166,0.153695694,0.587786665,-2.619016579,-3.206803244
HER14L,HER14L_2B,HER14L_2B_107,51.1,1675.73,7.32,1,33156,79648,1.55,-3.553991733,-1.05113128,-3.051899789,0.230197901,1.302782694,-0.72333921,4.355338076,2.492043341,6.445496655,0.155147082,-0.519875459,-2.54374715,-2.023871691
HER14L,HER14L_2B,HER14L_2B_108,51.2,1676.11,7.32,1,33294,80731,1.46,-4.319900842,-1.117154399,-2.884816316,0.411901995,1.34756337,-0.432170529,4.438212949,2.55636377,6.566209103,0.152294876,-1.516347489,-3.304033633,-1.787686144
HER14L,HER14L_2B,HER14L_2B_109,51.3,1676.48,7.32,1,33431,79470,1.5,-3.336589515,-0.945451025,-3.106065857,0.274328397,1.324050417,-1.181387928,4.42221847,2.548897041,6.510449912,0.153599216,-0.238411023,-2.425483229,-2.187072206
HER14L,HER14L_2B,HER14L_2B_110,51.4,1676.86,7.31,1,33237,80086,1.51,-3.992223269,-0.817647703,-3.643916575,0.429624859,1.405939432,-0.636488262,4.585186617,2.669524901,6.792048604,0.147230984,-0.374693449,-3.258096538,-2.883403089
HER14L,HER14L_2B,HER14L_2B_111,51.5,1677.23,7.31,1,33360,79631,1.45,-3.520613873,-0.996791807,-3.569404037,0.310095777,1.371881179,-0.69020558,4.488575108,2.606463233,6.567938455,0.152254776,0.051293294,-2.568788134,-2.620081428
HER14L,HER14L_2B,HER14L_2B_112,51.6,1677.6,7.31,1,33404,79552,1.55,-3.760211283,-0.636867884,-3.431707216,0.075650362,1.323605629,-0.462318917,4.402621744,2.489227565,6.776668813,0.147565128,-0.344840486,-3.17805383,-2.833213344
HER14L,HER14L_2B,HER14L_2B_113,51.7,1677.98,7.32,1,33340,79460,1.48,-3.495735836,-1.044730738,-2.976942043,0.059612225,1.274948788,-0.609818429,4.333082768,2.459583264,6.511613438,0.15357177,-0.535518236,-2.488372858,-1.952854621
HER14L,HER14L_2B,HER14L_2B_114,51.8,1678.35,7.32,1,33050,79419,1.46,-3.292806789,-0.997142138,-3.524608403,-0.015011649,1.332166025,-0.410127376,4.387957991,2.519572339,6.47839538,0.154359211,0.241162057,-2.327277706,-2.568439762
HER14L,HER14L_2B,HER14L_2B_115,51.9,1678.72,7.32,1,33197,79649,1.42,-3.756165026,-1.234890732,-3.063017846,-0.041238863,1.344378679,-0.152782944,4.407870837,2.495845895,6.767394562,0.147767356,-0.722134717,-2.573958427,-1.85182371
HER14L,HER14L_2B,HER14L_2B_116,52,1679.1,7.32,1,33175,78956,1.57,-3.700840275,-1.273092039,-1.870165389,-0.198577301,1.097701304,-0.753898165,4.308617751,2.390254114,6.810432159,0.14683356,-1.871802177,-2.472327868,-0.600525691
HER14L,HER14L_2B,HER14L_2B_117,52.1,1679.47,7.32,1,33329,79133,1.48,-4.214687254,-0.918850388,-2.646071336,0.064752792,1.336332466,-0.810162082,4.539047335,2.649638467,6.616043451,0.151147738,-1.652923024,-3.397486802,-1.744563778
HER14L,HER14L_2B,HER14L_2B_118,52.2,1679.84,7.31,1,33181,79259,1.43,-3.532524879,-1.181149622,-2.985981173,-0.056894903,1.240852573,-0.445623218,4.432389182,2.52893204,6.709653492,0.149038993,-0.566395475,-2.393556871,-1.827161396
HER14L,HER14L_2B,HER14L_2B_119,52.3,1680.22,7.32,1,33440,79816,1.43,-3.74820254,-0.861104107,-3.58568361,0.054530672,1.330641004,-0.249914034,4.475282616,2.584449998,6.625470514,0.150932677,-0.171850257,-2.944438979,-2.772588722
HER14L,HER14L_2B,HER14L_2B_120,52.4,1680.59,7.31,1,33260,79542,1.67,-4.524670668,-0.910380071,-2.775470813,0.138768426,1.337894599,-0.27261036,4.447856579,2.558612308,6.614956996,0.151172563,-1.860752341,-3.744449305,-1.883696965
HER14L,HER14L_2B,HER14L_2B_121,52.5,1680.96,7.3,1,33006,79448,1.42,-3.863512548,-0.852276088,-2.972539624,-0.013364946,1.303770306,-0.560755239,4.41654909,2.542129048,6.517608179,0.153430518,-0.929535959,-3.072693315,-2.143157356
HER14L,HER14L_2B,HER14L_2B_122,52.6,1681.34,7.3,1,33242,80286,1.5,-6.339812691,-0.726684585,-2.728894778,0.460357377,1.589313796,0.176380385,4.719627955,2.849712541,6.488307975,0.154123387,NA,NA,-2.025952857
HER14L,HER14L_2B,HER14L_2B_123,52.7,1681.71,7.3,1,33213,79576,1.7,-3.298368571,-1.101143993,-2.730384533,0.130863513,1.166186368,-0.731159325,4.226430715,2.337575827,6.612381952,0.151231433,-0.581029882,-2.223804215,-1.642774333
HER14L,HER14L_2B,HER14L_2B_124,52.8,1682.08,7.3,1,33167,80429,1.49,-4.219937281,-0.936522935,-2.83364292,0.171420681,1.284716518,-0.284849003,4.347806429,2.471008511,6.533126294,0.153066075,-1.452252329,-3.36729583,-1.915043501
HER14L,HER14L_2B,HER14L_2B_125,52.9,1682.46,7.3,1,33085,79428,1.32,-2.694656778,-1.190579381,-3.592598371,0.105330918,1.261205886,-0.738220216,4.360624109,2.488893833,6.500103864,0.153843696,0.925769476,-1.518645813,-2.444415288
HER14L,HER14L_2B,HER14L_2B_126,53,1682.83,7.31,1,33188,79237,1.34,-6.131235817,-0.489328746,-3.733340544,0.854406001,1.797170209,-0.284797042,4.908721629,3.07840431,6.236389111,0.160349199,NA,NA,-3.335769576
HER14L,HER14L_2B,HER14L_2B_127,53.1,1683.2,7.3,1,33177,79305,1.5,-6.361562404,-0.621769492,-2.449539398,0.632370571,1.602245549,-0.277062991,4.687246071,2.788072093,6.680977683,0.149678692,NA,NA,-1.844751999
HER14L,HER14L_2B,HER14L_2B_128,53.2,1683.58,7.31,1,33076,80383,1.37,-3.970121009,-1.072369144,-3.067253297,0.487322265,1.294639574,-0.5556784,4.372718796,2.510741215,6.437008276,0.155351672,-0.944461609,-2.963061491,-2.018599882
HER14L,HER14L_2B,HER14L_2B_129,53.3,1683.95,7.32,1,33039,79619,1.58,-4.09173015,-1.328110098,-2.760495566,0.259469021,1.237532021,-0.054964258,4.322005476,2.416293553,6.724802898,0.148703243,-1.386294361,-2.833213344,-1.446918983
HER14L,HER14L_2B,HER14L_2B_130,53.4,1684.32,7.32,1,33290,78906,1.36,-3.139349448,-1.08976087,-3.832496629,0.237032764,1.212445364,-0.262135775,4.382191444,2.492073149,6.620744176,0.151040423,0.723918839,-2.075646471,-2.79956531
HER14L,HER14L_2B,HER14L_2B_131,53.5,1684.7,7.32,1,32806,78954,1.26,-3.756416737,-0.8581398,-2.79360599,0.177274568,1.072658615,-0.460579871,4.23791038,2.380898836,6.405124511,0.15612499,-0.993251773,-2.944438979,-1.951187206
HER14L,HER14L_2B,HER14L_2B_132,53.6,1685.07,7.3,1,33248,80694,1.44,-3.523220736,-0.875955426,-3.485480408,0.576238927,1.110761148,-0.456958311,4.275097127,2.379517678,6.656998739,0.150217844,-0.039220713,-2.683757509,-2.644536795
HER14L,HER14L_2B,HER14L_2B_133,53.7,1685.45,7.29,1,33387,80417,1.43,-3.902439413,-1.017932774,-2.934855386,0.689485547,1.047439672,-0.372987695,4.203090555,2.288199496,6.786823377,0.147344338,-1.00144854,-2.935628349,-1.934179809
HER14L,HER14L_2B,HER14L_2B_134,53.8,1685.82,7.29,1,33108,79904,1.53,-3.591496388,-1.109800013,-2.978391915,0.510511047,1.00904773,-0.337847596,4.198785993,2.299191141,6.683790683,0.149615697,-0.631271777,-2.517696473,-1.886424696
HER14L,HER14L_2B,HER14L_2B_135,53.9,1686.19,7.31,1,33143,79265,1.55,-3.949011307,-1.139608612,-2.76524121,0.165135883,1.054487472,-0.278635324,4.399479169,2.51339393,6.59408826,0.151650988,-1.232143681,-2.874371417,-1.642227735
HER14L,HER14L_2B,HER14L_2B_136,54,1686.57,7.34,1,33579,77404,1.47,-3.698977856,-0.610463849,-3.544827177,0.251196915,1.067460477,-0.458123125,4.441451056,2.55228356,6.614461703,0.151183882,-0.162518929,-3.143137565,-2.980618636
HER14L,HER14L_2B,HER14L_2B_137,54.1,1686.94,7.35,1,32696,77634,1.34,-3.842826928,-0.870905303,-3.308744442,0.428925176,1.074574461,-0.277445338,4.346156271,2.450266104,6.659088437,0.150170704,-0.559615788,-3.029529653,-2.469913865
HER14L,HER14L_2B,HER14L_2B_138,54.2,1687.31,7.34,1,32028,76105,1.55,-3.828505911,-0.712216675,-3.710722875,0.263753145,1.145206029,-0.064403035,4.401671653,2.505217669,6.662856509,0.150085778,-0.125163143,-3.17805383,-3.052890687
HER14L,HER14L_2B,HER14L_2B_139,54.3,1687.69,7.33,1,32422,77166,1.37,-4.741003307,-1.035594551,-2.795093158,0.615582968,1.199167946,-0.30031476,4.492174299,2.565080564,6.870173475,0.145556732,-2.104134154,-3.883623531,-1.779489377
HER14L,HER14L_2B,HER14L_2B_140,54.4,1688.06,7.32,1,33369,78748,1.54,-3.760115928,-1.055580669,-2.697221722,0.414271342,1.081581531,-0.746130214,4.343839924,2.419355737,6.852251663,0.14593743,-1.098612289,-2.75507514,-1.656462851
HER14L,HER14L_2B,HER14L_2B_141,54.5,1688.43,7.32,1,33403,78061,1.53,-4.231598925,-1.084316754,-2.551956754,0.271236466,1.249039998,-0.547275288,4.405701871,2.489169385,6.79798312,0.147102454,-1.757857918,-3.238678452,-1.480820535
HER14L,HER14L_2B,HER14L_2B_142,54.6,1688.81,7.32,1,33519,79075,1.65,-4.29185224,-0.857865036,-2.956851173,0.351576658,1.318351888,-0.563752073,4.452874851,2.547517126,6.722424502,0.148755854,-1.413693335,-3.5361167,-2.122423364
HER14L,HER14L_2B,HER14L_2B_143,54.7,1689.18,7.3,1,33609,79776,1.44,-3.432311627,-0.960936984,-2.877314785,0.25898426,1.009960051,-0.449566549,4.183161581,2.268024054,6.788496817,0.147308016,-0.569094532,-2.501435952,-1.93234142
HER14L,HER14L_2B,HER14L_2B_144,54.8,1689.55,7.31,1,33614,80314,1.36,-3.116650907,-1.054401766,-3.072199144,0.108568392,1.022869793,-0.291491297,4.152918361,2.250386567,6.703448276,0.149176955,-0.045462374,-2.082344301,-2.036881927
HER14L,HER14L_2B,HER14L_2B_145,54.9,1689.93,7.31,1,33505,80859,1.35,-4.73507821,-0.699574148,-2.852346962,0.344549956,1.346488172,-0.292426953,4.372628085,2.51576006,6.40419708,0.156147599,-2.014903021,-4.187126296,-2.172223275
HER14L,HER14L_2B,HER14L_2B_146,55,1690.3,7.3,1,33575,79635,1.41,-3.576004767,-1.032829209,-2.805896546,0.176788013,1.174822991,-0.53148233,4.253434673,2.341167175,6.769040181,0.147731432,-0.792238083,-2.580847944,-1.78860986
HER14L,HER14L_2B,HER14L_2B_147,55.1,1690.67,7.31,1,32997,79655,1.45,-3.718466983,-0.856266102,-2.706866071,0.193556022,1.119466998,-0.428822087,4.142055595,2.255342629,6.598239847,0.15155557,-1.038893054,-2.902376704,-1.86348365
HER14L,HER14L_2B,HER14L_2B_148,55.2,1691.05,7.3,1,32756,79087,1.49,-3.780318954,-1.025243815,-3.451814888,0.131704051,1.32191594,-0.055965112,4.370629842,2.489092936,6.564169998,0.152342185,-0.344840486,-2.808693727,-2.463853241
HER14L,HER14L_2B,HER14L_2B_149,55.3,1691.42,7.3,1,33076,80216,1.39,-3.649250646,-0.992493739,-2.895478843,0.68312608,0.994739532,-0.702621085,4.225615214,2.336363488,6.615005763,0.151171448,-0.776528789,-2.696388261,-1.919859472
HER14L,HER14L_2B,HER14L_2B_150,55.4,1691.79,7.31,1,33458,81520,1.44,-3.489152185,-1.260675064,-2.971209093,0.895994577,1.089600688,-0.862932002,4.233272343,2.365100736,6.477005019,0.154392346,-0.53280453,-2.260991196,-1.728186665
HER14L,HER14L_2B,HER14L_2B_151,55.5,1692.17,7.31,1,33021,80222,1.55,-3.406411022,-1.384635123,-3.190187914,1.036645831,1.143465136,-0.836170647,4.276246206,2.361047533,6.78891166,0.147299015,-0.223143551,-2.052290553,-1.829147001
HER14L,HER14L_2B,HER14L_2B_152,55.6,1692.54,7.32,1,33318,80838,1.47,-3.426311119,-0.931648295,-6.259524463,1.511120771,1.651066149,-0.268059916,4.796321495,2.92703538,6.484227776,0.154220369,NA,-2.550421257,NA
HER14L,HER14L_2B,HER14L_2B_153,55.7,1692.92,7.32,1,33362,81121,1.4,-3.662511354,-1.118764204,-3.457716941,1.17557268,1.216149776,-0.837351745,4.297399688,2.387222101,6.754905114,0.148040569,-0.2135741,-2.586689344,-2.373115244
HER14L,HER14L_2B,HER14L_2B_154,55.8,1693.29,7.32,1,33357,80308,1.52,-3.651769657,-1.006520357,-3.049594254,0.881764416,1.132819327,-0.946622215,4.258501915,2.381420824,6.534980711,0.15302264,-0.622529613,-2.68660987,-2.064080257
HER14L,HER14L_2B,HER14L_2B_155,55.9,1693.66,7.32,1,33281,79577,1.64,-4.02926309,-0.807059475,-4.211584646,0.956624035,1.363606594,-0.445744151,4.530861869,2.642558863,6.608736942,0.151314844,0.200670695,-3.305887202,-3.506557897
HER14L,HER14L_2B,HER14L_2B_156,56,1694.04,7.31,1,33250,80573,1.8,-4.639183294,-0.874666425,-2.823893327,0.894206195,1.322558152,-0.90833964,4.46647887,2.562839469,6.710879285,0.14901177,-1.945910149,-3.915350796,-1.969440646
HER14L,HER14L_2B,HER14L_2B_157,56.1,1694.41,7.32,1,33059,80386,1.66,-3.442353809,-1.270538947,-3.187461559,0.873843149,1.091285726,-0.489461694,4.163150947,2.261536187,6.697311828,0.149313639,-0.262364264,-2.200921439,-1.938557175
HER14L,HER14L_2B,HER14L_2B_158,56.2,1694.78,7.32,1,33136,80462,1.56,-3.574059731,-1.02461456,-3.296427995,0.769226075,1.147648271,-0.642332788,4.252766412,2.367794315,6.586757751,0.151819763,-0.287682072,-2.587137272,-2.2994552
HER14L,HER14L_2B,HER14L_2B_159,56.3,1695.16,7.31,1,33114,80284,1.4,-3.398959012,-1.030586178,-4.219939564,1.046511796,1.394183403,-0.748537923,4.41832821,2.538999268,6.549694028,0.152678888,0.875468737,-2.405442478,-3.280911216
HER14L,HER14L_2B,HER14L_2B_160,56.4,1695.53,7.31,1,33214,79756,1.35,-3.593593175,-1.220477931,-3.325329188,1.077796811,1.108633916,-0.493847446,4.179952749,2.266864264,6.774610831,0.147609955,-0.277631737,-2.408745289,-2.131113552
