Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,coh/inc_ratio_sum,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh
HER14L,HER14L_2B,HER14L_2B_92,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000091.spe,397,9.6,49.6,49.6,7.35,1,0.018359,-0.018,0.007393,0.110437,33551,1.38,31,27,6,29,60,53,104,46,425,54,7,8,9,882,0,182,115,53,0,64,3231,0,394,0,1540,0,0,0,0,96,61,0,0,0,0,0,0,12,164,89,14,5.94E+14,62828,9665,72493,6.500569064,0.153832686,79982,1.102878899,0.000427627,0.00037245,8.28E-05,0.000400039,0.000827666,0.000731105,0.001434621,0.000634544,0.005862635,0.0007449,9.66E-05,0.000110355,0.00012415,0.012166692,0,0.002510587,0.00158636,0.000731105,0,0.000882844,0.044569821,0,0.005435008,0,0.02124343,0,0,0,0,0.001324266,0.000841461,0,0,0,0,0,0,0.000165533,0.002262287,0.001227705,0.000193122,8193894583,0.866676783,0.133323217,1,8.97E-05,2.12E-06,519726.9972,201.517641,175.5153647,39.00341438,188.5165028,390.0341438,344.5301604,676.0591826,299.0261769,2762.741852,351.0307294,45.50398345,52.00455251,58.50512157,5733.501914,0,1183.10357,747.5654423,344.5301604,0,416.0364201,21003.33864,0,2561.224211,0,10010.87636,0,0,0,0,624.0546301,396.5347129,0,0,0,0,0,0,78.00682876,1066.093326,578.5506467,91.00796689,3.86E+15,408417.7531,62828,471245.7531,42.25739815,1,0.5741,0.5,0.1111,0.537,1.1111,0.9815,1.9259,0.8519,7.8704,1,0.1296,0.1481,0.1667,16.3333,0,3.3704,2.1296,0.9815,0,1.1852,59.8333,0,7.2963,0,28.5185,0,0,0,0,1.7778,1.1296,0,0,0,0,0,0,0.2222,3.037,1.6481,0.2593,1.10E+13,1163.4815,178.9815
HER14L,HER14L_2B,HER14L_2B_93,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000092.spe,398,9.7,49.7,49.7,7.35,1,0.018358,-0.018,0.007419,0.110437,33560,1.43,0,0,0,28,51,39,78,24,385,66,0,0,41,1080,0,267,176,51,0,0,3189,68,639,0,1253,12,0,0,0,0,39,0,14,0,0,54,7,0,149,56,0,0,63191,9106,72297,6.939490446,0.144102799,79858,1.104582486,0,0,0,0.000387291,0.000705423,0.000539441,0.001078883,0.000331964,0.005325256,0.000912901,0,0,0.000567105,0.014938379,0,0.003693099,0.002434403,0.000705423,0,0,0.044109714,0.000940565,0.008838541,0,0.017331286,0.000165982,0,0,0,0,0.000539441,0,0.000193646,0,0,0.000746919,9.68E-05,0,0.002060943,0.000774583,0,0,0.874047333,0.125952667,1,9.60E-05,1.99E-06,554173.828,0,0,0,194.3057325,353.9140127,270.6401274,541.2802548,166.5477707,2671.703822,458.0063694,0,0,284.5191083,7494.649682,0,1852.843949,1221.350318,353.9140127,0,0,22130.03503,471.8853503,4434.334395,0,8695.181529,83.27388535,0,0,0,0,270.6401274,0,97.15286624,0,0,374.7324841,48.57643312,0,1033.984076,388.611465,0,0,438513.3408,63191,501704.3408,48.15652765,1,0,0,0,0.4242,0.7727,0.5909,1.1818,0.3636,5.8333,1,0,0,0.6212,16.3636,0,4.0455,2.6667,0.7727,0,0,48.3182,1.0303,9.6818,0,18.9848,0.1818,0,0,0,0,0.5909,0,0.2121,0,0,0.8182,0.1061,0,2.2576,0.8485,0,0,957.4394,137.9697
HER14L,HER14L_2B,HER14L_2B_94,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000093.spe,399,9.8,49.8,49.8,7.34,1,0.018359,-0.018,0.007401,0.110437,33240,1.54,0,12,15,0,40,51,82,16,313,120,7,0,0,1239,21,145,115,153,0,141,3042,0,320,0,1348,7,9,0,0,69,26,0,0,20,0,0,59,0,161,38,10,8.61E+14,62450,9504,71954,6.570917508,0.152185749,79324,1.10242655,0,0.000166773,0.000208467,0,0.000555911,0.000708786,0.001139617,0.000222364,0.004350001,0.001667732,9.73E-05,0,0,0.017219335,0.000291853,0.002015176,0.001598243,0.002126359,0,0.001959585,0.04227701,0,0.004447286,0,0.018734191,9.73E-05,0.00012508,0,0,0.000958946,0.000361342,0,0,0.000277955,0,0,0.000819968,0,0.002237541,0.000528115,0.000138978,11965978264,0.867915613,0.132084387,1,9.13E-05,2.12E-06,521231.4604,0,78.8510101,98.56376263,0,262.8367003,335.1167929,538.8152357,105.1346801,2056.69718,788.510101,45.99642256,0,0,8141.366793,137.9892677,952.7830387,755.6555135,1005.350379,0,926.4993687,19988.73106,0,2102.693603,0,8857.596801,45.99642256,59.13825758,0,0,453.3933081,170.8438552,0,0,131.4183502,0,0,387.684133,0,1057.917719,249.6948653,65.70917508,5.66E+15,410353.7984,62450,472803.7984,43.1769569,1,0,0.1,0.125,0,0.3333,0.425,0.6833,0.1333,2.6083,1,0.0583,0,0,10.325,0.175,1.2083,0.9583,1.275,0,1.175,25.35,0,2.6667,0,11.2333,0.0583,0.075,0,0,0.575,0.2167,0,0,0.1667,0,0,0.4917,0,1.3417,0.3167,0.0833,7.18E+12,520.4167,79.2
HER14L,HER14L_2B,HER14L_2B_95,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000094.spe,400,9.9,49.9,49.9,7.34,1,0.018361,-0.018,0.007431,0.110437,33192,1.53,0,46,0,30,60,50,109,0,281,40,11,0,25,1181,86,185,84,22,0,264,3089,0,513,0,1457,19,0,0,0,102,15,0,0,0,0,83,118,0,11,0,5,5.01E+14,62405,9468,71873,6.591149134,0.151718612,79743,1.109498699,0,0.000640018,0,0.000417403,0.000834806,0.000695672,0.001516564,0,0.003909674,0.000556537,0.000153048,0,0.000347836,0.016431762,0.001196555,0.002573985,0.001168728,0.000306095,0,0.003673146,0.042978587,0,0.00713759,0,0.020271868,0.000264355,0,0,0,0.00141917,0.000208701,0,0,0,0,0.001154815,0.001641785,0,0.000153048,0,6.96E-05,6970628748,0.868267639,0.131732361,1,9.17E-05,2.11E-06,525598.0054,0,303.1928602,0,197.734474,395.468948,329.5574567,718.4352556,0,1852.112907,263.6459654,72.50264047,0,164.7787283,7784.147127,566.8388255,1219.36259,553.6565272,145.0052809,0,1740.063371,20360.05967,0,3381.259506,0,9603.304288,125.2318335,0,0,0,672.2972117,98.86723701,0,0,0,0,547.0653781,777.7555978,0,72.50264047,0,32.95574567,3.30E+15,411320.6617,62405,473725.6617,43.44324691,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_96,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000095.spe,401,10,50,50,7.34,1,0.018363,-0.018,0.007455,0.110437,33227,1.43,0,0,4,36,49,45,93,0,302,64,0,0,0,1606,16,172,57,65,0,132,3289,0,326,0,1191,20,8,0,0,15,42,0,0,8,0,181,163,0,0,0,0,1.23E+15,61892,8969,70861,6.900657821,0.144913721,78745,1.111260073,0,0,5.64E-05,0.000508037,0.000691495,0.000635046,0.001312429,0,0.004261865,0.000903177,0,0,0,0.022664089,0.000225794,0.002427287,0.000804392,0.000917289,0,0.001862802,0.046414812,0,0.004600556,0,0.016807553,0.000282243,0.000112897,0,0,0.000211682,0.00059271,0,0,0.000112897,0,0.002554296,0.002300278,0,0,0,0,17357926081,0.873428261,0.126571739,1,9.74E-05,2.05E-06,543392.3001,0,0,27.60263129,248.4236816,338.1322332,310.529602,641.7611774,0,2083.998662,441.6421006,0,0,0,11082.45646,110.4105251,1186.913145,393.3374958,448.5427584,0,910.8868324,22696.26357,0,2249.61445,0,8218.683465,138.0131564,55.20526257,0,0,103.5098673,289.8276285,0,0,55.20526257,0,1249.019066,1124.807225,0,0,0,0,8.49E+15,427095.5139,61892,488987.5139,47.61907837,1,0,0,0.0625,0.5625,0.7656,0.7031,1.4531,0,4.7188,1,0,0,0,25.0938,0.25,2.6875,0.8906,1.0156,0,2.0625,51.3906,0,5.0938,0,18.6094,0.3125,0.125,0,0,0.2344,0.6563,0,0,0.125,0,2.8281,2.5469,0,0,0,0,1.92E+13,967.0625,140.1406
HER14L,HER14L_2B,HER14L_2B_97,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000096.spe,402,10.1,50.1,50.1,7.33,1,0.018361,-0.018,0.007553,0.110437,33460,1.37,17,17,11,10,53,46,101,49,346,41,8,14,12,1368,56,234,103,72,0,129,2994,0,633,0,1395,15,12,0,0,0,102,0,0,0,0,72,163,0,0,0,24,4.01E+14,63539,9388,72927,6.768108223,0.147751775,81000,1.110466631,0.00023311,0.00023311,0.000150836,0.000137123,0.000726754,0.000630768,0.001384947,0.000671905,0.00474447,0.000562206,0.000109699,0.000191973,0.000164548,0.018758485,0.000767891,0.003208688,0.001412371,0.000987289,0,0.001768892,0.041054753,0,0.008679913,0,0.019128718,0.000205685,0.000164548,0,0,0,0.001398659,0,0,0,0,0.000987289,0.002235112,0,0,0,0.000329096,5498649334,0.871268529,0.128731471,1,9.28E-05,2.03E-06,548101.7082,115.0578398,115.0578398,74.44919046,67.68108223,358.7097358,311.3329783,683.5789305,331.6373029,2341.765445,277.4924372,54.14486579,94.75351513,81.21729868,9258.772049,379.0140605,1583.737324,697.115147,487.3037921,0,873.0859608,20263.71602,0,4284.212505,0,9441.510971,101.5216233,81.21729868,0,0,0,690.3470388,0,0,0,0,487.3037921,1103.20164,0,0,0,162.4345974,2.71E+15,430038.8284,63539,493577.8284,45.80728892,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_98,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000097.spe,403,10.2,50.2,50.2,7.33,1,0.018363,-0.018,0.007534,0.110437,33315,1.54,0,29,19,0,60,39,93,39,342,67,16,0,24,1204,52,171,86,123,0,100,2685,166,479,0,1155,0,0,0,0,57,69,0,0,0,0,282,0,0,0,0,19,0,62720,9557,72277,6.56272889,0.152375638,79634,1.101788951,0,0.000401234,0.000262878,0,0.00083014,0.000539591,0.001286716,0.000539591,0.004731796,0.000926989,0.000221371,0,0.000332056,0.016658135,0.000719454,0.002365898,0.001189867,0.001701786,0,0.001383566,0.037148747,0.00229672,0.006627281,0,0.015980187,0,0,0,0,0.000788633,0.000954661,0,0,0,0,0.003901656,0,0,0,0,0.000262878,0,0.867772597,0.132227403,1,9.08E-05,2.11E-06,522616.3524,0,190.3191378,124.6918489,0,393.7637334,255.9464267,610.3337868,255.9464267,2244.45328,439.7028356,105.0036622,0,157.5054934,7901.525583,341.2619023,1122.22664,564.3946845,807.2156534,0,656.272889,17620.92707,1089.412996,3143.547138,0,7579.951868,0,0,0,0,374.0755467,452.8282934,0,0,0,0,1850.689547,0,0,0,0,124.6918489,0,411614.356,62720,474334.356,43.06941048,1,0,0.4328,0.2836,0,0.8955,0.5821,1.3881,0.5821,5.1045,1,0.2388,0,0.3582,17.9701,0.7761,2.5522,1.2836,1.8358,0,1.4925,40.0746,2.4776,7.1493,0,17.2388,0,0,0,0,0.8507,1.0299,0,0,0,0,4.209,0,0,0,0,0.2836,0,936.1194,142.6418
HER14L,HER14L_2B,HER14L_2B_99,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000098.spe,404,10.3,50.3,50.3,7.33,1,0.018365,-0.018,0.007509,0.110437,33272,1.47,23,11,14,0,44,37,88,18,320,78,0,0,16,1246,13,108,57,46,0,83,2838,141,366,0,1476,5,0,0,0,0,107,11,0,0,0,0,0,0,209,0,19,9.20E+14,63045,9287,72332,6.788521589,0.147307479,79478,1.09847647,0.000317978,0.000152077,0.000193552,0,0.000608306,0.00051153,0.001216612,0.000248853,0.004424045,0.001078361,0,0,0.000221202,0.017226124,0.000179727,0.001493115,0.000788033,0.000635956,0,0.001147487,0.039235746,0.001949345,0.005060001,0,0.020405906,6.91E-05,0,0,0,0,0.00147929,0.000152077,0,0,0,0,0,0,0.002889454,0,0.000262678,12719128463,0.871605928,0.128394072,1,9.39E-05,2.04E-06,539381.9829,156.1359966,74.67373748,95.03930225,0,298.6949499,251.1752988,597.3898999,122.1933886,2172.326909,529.504684,0,0,108.6163454,8458.4979,88.25078066,733.1603316,386.9457306,312.2719931,0,563.4472919,19265.82427,957.1815441,2484.598902,0,10019.85787,33.94260795,0,0,0,0,726.3718101,74.67373748,0,0,0,0,0,0,1418.801012,0,128.9819102,6.25E+15,427982.3436,63045,491027.3436,46.08402537,1,0.2949,0.141,0.1795,0,0.5641,0.4744,1.1282,0.2308,4.1026,1,0,0,0.2051,15.9744,0.1667,1.3846,0.7308,0.5897,0,1.0641,36.3846,1.8077,4.6923,0,18.9231,0.0641,0,0,0,0,1.3718,0.141,0,0,0,0,0,0,2.6795,0,0.2436,1.18E+13,808.2692,119.0641
HER14L,HER14L_2B,HER14L_2B_100,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000099.spe,405,10.4,50.4,50.4,7.33,1,0.018365,-0.018,0.007528,0.110437,33401,1.5,0,29,7,22,48,53,89,40,336,53,14,0,36,1330,21,229,0,128,0,111,2648,38,251,0,1285,5,0,0,0,58,0,0,0,0,0,222,170,0,0,41,36,3.86E+15,62635,9445,72080,6.631551085,0.150794284,79303,1.100208102,0,0.000402331,9.71E-05,0.000305216,0.000665927,0.000735294,0.001234739,0.000554939,0.004661487,0.000735294,0.000194229,0,0.000499445,0.01845172,0.000291343,0.003177026,0,0.001775805,0,0.001539956,0.036736959,0.000527192,0.003482242,0,0.017827414,6.94E-05,0,0,0,0.000804661,0,0,0,0,0,0.003079911,0.002358491,0,0,0.000568812,0.000499445,53551609323,0.868965039,0.131034961,1,9.20E-05,2.09E-06,525901.8957,0,192.3149815,46.4208576,145.8941239,318.3144521,351.4722075,590.2080466,265.2620434,2228.201165,351.4722075,92.84171519,0,238.7358391,8819.962943,139.2625728,1518.625199,0,848.8385389,0,736.1021705,17560.34727,251.9989412,1664.519322,0,8521.543145,33.15775543,0,0,0,384.6299629,0,0,0,0,0,1472.204341,1127.363684,0,0,271.8935945,238.7358391,2.56E+16,415367.2022,62635,478002.2022,43.9774698,1,0,0.5472,0.1321,0.4151,0.9057,1,1.6792,0.7547,6.3396,1,0.2642,0,0.6792,25.0943,0.3962,4.3208,0,2.4151,0,2.0943,49.9623,0.717,4.7358,0,24.2453,0.0943,0,0,0,1.0943,0,0,0,0,0,4.1887,3.2075,0,0,0.7736,0.6792,7.28E+13,1181.7925,178.2075
HER14L,HER14L_2B,HER14L_2B_101,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000100.spe,406,10.5,50.5,50.5,7.33,1,0.018365,-0.018,0.007615,0.110437,33313,1.49,13,43,22,0,67,81,117,21,280,58,6,0,0,1547,0,211,42,20,0,137,2876,0,412,0,1225,9,23,0,0,45,36,0,0,0,0,107,213,69,93,24,24,1.70E+15,62913,9460,72373,6.650422833,0.150366379,80053,1.105937297,0.000179625,0.000594144,0.000303981,0,0.00092576,0.001119202,0.001616625,0.000290163,0.003868846,0.000801404,8.29E-05,0,0,0.021375375,0,0.002915452,0.000580327,0.000276346,0,0.001892971,0.039738577,0,0.005692731,0,0.016926202,0.000124356,0.000317798,0,0,0.000621779,0.000497423,0,0,0,0,0.001478452,0.002943087,0.000953394,0.00128501,0.000331615,0.000331615,23489422851,0.86928827,0.13071173,1,9.19E-05,2.08E-06,532299.8436,86.45549683,285.9681818,146.3093023,0,445.5783298,538.6842495,778.0994715,139.6588795,1862.118393,385.7245243,39.902537,0,0,10288.20412,0,1403.239218,279.317759,133.0084567,0,911.1079281,19126.61607,0,2739.974207,0,8146.76797,59.8538055,152.9597252,0,0,299.2690275,239.415222,0,0,0,0,711.5952431,1416.540063,458.8791755,618.4893235,159.610148,159.610148,1.13E+16,418398.0517,62913,481311.0517,44.22812386,1,0.2241,0.7414,0.3793,0,1.1552,1.3966,2.0172,0.3621,4.8276,1,0.1034,0,0,26.6724,0,3.6379,0.7241,0.3448,0,2.3621,49.5862,0,7.1034,0,21.1207,0.1552,0.3966,0,0,0.7759,0.6207,0,0,0,0,1.8448,3.6724,1.1897,1.6034,0.4138,0.4138,2.93E+13,1084.7069,163.1034
HER14L,HER14L_2B,HER14L_2B_102,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000101.spe,407,10.6,50.6,50.6,7.32,1,0.018364,-0.018,0.007653,0.110437,33460,1.57,22,44,21,32,44,32,85,11,334,23,0,0,46,1610,102,262,136,74,0,154,3043,0,388,0,1263,10,0,0,0,81,19,0,0,12,0,22,6,21,272,0,52,5.46E+15,63112,9695,72807,6.509747292,0.153615794,80704,1.108162677,0.000302169,0.000604337,0.000288434,0.000439518,0.000604337,0.000439518,0.00116747,0.000151084,0.004587471,0.000315904,0,0,0.000631807,0.022113258,0.001400964,0.003598555,0.001867952,0.001016386,0,0.002115181,0.041795432,0,0.005329158,0,0.017347233,0.000137349,0,0,0,0.00111253,0.000260964,0,0,0.000164819,0,0.000302169,8.24E-05,0.000288434,0.003735905,0,0.000714217,74992789155,0.866839727,0.133160273,1,8.94E-05,2.11E-06,525219.431,143.2144404,286.4288809,136.7046931,208.3119134,286.4288809,208.3119134,553.3285199,71.60722022,2174.255596,149.7241877,0,0,299.4483755,10480.69314,663.9942238,1705.553791,885.3256318,481.7212996,0,1002.501083,19809.16101,0,2525.781949,0,8221.81083,65.09747292,0,0,0,527.2895307,123.6851986,0,0,78.11696751,0,143.2144404,39.05848375,136.7046931,1770.651264,0,338.5068592,3.55E+16,410843.1711,63112,473955.1711,42.37680981,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_103,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000102.spe,408,10.7,50.7,50.7,7.31,1,0.018359,-0.018,0.00771,0.110437,33211,1.29,0,0,0,12,22,24,58,0,266,43,0,0,12,1195,40,259,117,9,0,40,3135,0,699,0,1605,0,0,0,0,20,46,0,0,0,0,180,211,135,0,15,0,0,62983,9610,72593,6.553902185,0.152580855,80721,1.111966719,0,0,0,0.000165305,0.00030306,0.00033061,0.000798975,0,0.003664265,0.000592344,0,0,0.000165305,0.016461642,0.000551017,0.003567837,0.001611726,0.000123979,0,0.000551017,0.043185982,0,0.009629028,0,0.02210957,0,0,0,0,0.000275509,0.00063367,0,0,0,0,0.002479578,0.002906616,0.001859683,0,0.000206631,0,0,0.86761809,0.13238191,1,9.03E-05,2.10E-06,529037.5383,0,0,0,78.64682622,144.1858481,157.2936524,380.1263267,0,1743.337981,281.817794,0,0,78.64682622,7831.913111,262.1560874,1697.460666,766.8065557,58.98511967,0,262.1560874,20546.48335,0,4581.177627,0,10519.01301,0,0,0,0,131.0780437,301.4795005,0,0,0,0,1179.702393,1382.873361,884.776795,0,98.30853278,0,0,412784.4213,62983,475767.4213,42.95363385,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_104,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000103.spe,409,10.8,50.8,50.8,7.31,1,0.018358,-0.018,0.007543,0.110437,33279,1.26,14,62,9,14,62,30,88,22,330,43,0,0,0,1040,68,224,73,48,0,50,2893,0,390,0,1250,0,6,0,0,50,78,0,0,0,0,161,206,112,135,0,22,1.43E+15,63024,9581,72605,6.578018996,0.152021452,79928,1.100667998,0.000192824,0.000853936,0.000123958,0.000192824,0.000853936,0.000413195,0.001212038,0.000303009,0.004545142,0.000592246,0,0,0,0.014324082,0.000936575,0.003085187,0.00100544,0.000661111,0,0.000688658,0.039845741,0,0.005371531,0,0.017216445,0,8.26E-05,0,0,0.000688658,0.001074306,0,0,0,0,0.002217478,0.00283727,0.001542593,0.001859376,0,0.000303009,19695613250,0.868039391,0.131960609,1,9.06E-05,2.09E-06,525675.81,92.09226594,407.8371777,59.20217096,92.09226594,407.8371777,197.3405699,578.8656716,144.7164179,2170.746269,282.8548168,0,0,0,6841.139756,447.3052917,1473.476255,480.1953867,315.7449118,0,328.9009498,19030.20896,0,2565.427408,0,8222.523745,0,39.46811398,0,0,328.9009498,513.0854817,0,0,0,0,1059.061058,1355.071913,736.7381275,888.0325645,0,144.7164179,9.41E+15,414573.0692,63024,477597.0692,43.27033391,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2B,HER14L_2B_105,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000104.spe,410,10.9,50.9,50.9,7.32,1,0.018358,-0.018,0.007612,0.110437,33007,1.27,15,46,20,30,55,25,91,18,262,57,20,0,20,1077,79,235,67,108,0,73,2712,17,460,0,1291,0,0,0,0,68,41,6,0,0,0,0,73,15,158,0,17,0,62740,9510,72250,6.597266036,0.151577941,79231,1.096415225,0.000207612,0.000636678,0.000276817,0.000415225,0.000761246,0.000346021,0.001259516,0.000249135,0.003626298,0.000788927,0.000276817,0,0.000276817,0.014906574,0.001093426,0.003252595,0.000927336,0.00149481,0,0.001010381,0.037536332,0.000235294,0.006366782,0,0.017868512,0,0,0,0,0.000941176,0.000567474,8.30E-05,0,0,0,0,0.001010381,0.000207612,0.002186851,0,0.000235294,0,0.868373702,0.131626298,1,9.13E-05,2.10E-06,522609.0263,98.95899054,303.4742376,131.9453207,197.9179811,362.849632,164.9316509,600.3512093,118.7507886,1728.483701,376.044164,131.9453207,0,131.9453207,7105.255521,521.1840168,1550.357518,442.0168244,712.5047319,0,481.6004206,17891.78549,112.1535226,3034.742376,0,8517.070452,0,0,0,0,448.6140904,270.4879075,39.58359621,0,0,0,0,481.6004206,98.95899054,1042.368034,0,112.1535226,0,413912.4711,62740,476652.4711,43.52391915,1,0.2632,0.807,0.3509,0.5263,0.9649,0.4386,1.5965,0.3158,4.5965,1,0.3509,0,0.3509,18.8947,1.386,4.1228,1.1754,1.8947,0,1.2807,47.5789,0.2982,8.0702,0,22.6491,0,0,0,0,1.193,0.7193,0.1053,0,0,0,0,1.2807,0.2632,2.7719,0,0.2982,0,1100.7018,166.8421
HER14L,HER14L_2B,HER14L_2B_106,C:/Data/BAS_sjro/Sept_2015/HER14/HER2B-XRF/XRF data/L000105.spe,411,11,51,51,7.32,1,0.01836,-0.018,0.007582,0.110437,32933,1.54,0,25,12,40,56,40,92,18,247,10,0,30,21,932,27,127,41,78,0,131,2800,0,386,0,1455,15,0,12,0,92,106,0,0,0,0,77,0,46,17,0,6,0,62884,9665,72549,6.506363166,0.153695694,79465,1.095328674,0,0.000344595,0.000165405,0.000551352,0.000771892,0.000551352,0.001268108,0.000248108,0.003404596,0.000137838,0,0.000413514,0.00028946,0.01284649,0.000372162,0.001750541,0.000565135,0.001075135,0,0.001805676,0.038594605,0,0.005320542,0,0.020055411,0.000206757,0,0.000165405,0,0.001268108,0.001461081,0,0,0,0,0.001061352,0,0.000634054,0.000234324,0,8.27E-05,0,0.866779694,0.133220306,1,8.97E-05,2.12E-06,517028.149,0,162.6590792,78.07635799,260.2545266,364.3563373,260.2545266,598.5854113,117.114537,1607.071702,65.06363166,0,195.190895,136.6336265,6063.930471,175.6718055,826.3081221,266.7608898,507.496327,0,852.3335748,18217.81686,0,2511.456182,0,9466.758407,97.59544749,0,78.07635799,0,598.5854113,689.6744956,0,0,0,0,500.9899638,0,299.2927056,110.6081738,0,39.038179,0,409146.1413,62884,472030.1413,42.33276165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
