"Site","label","param","depth","mean_age","value"
"HER14L_10ka","HER14L_2B","GRD",79.5,11.21751,0.8675
"HER14L_10ka","HER14L_2B","GRD",79.7,11.24328,0.9128
"HER14L_10ka","HER14L_2B","GRD",79.9,11.26906,0.8997
"HER14L_10ka","HER14L_2B","GRD",80.1,11.29484,0.8917
"HER14L_10ka","HER14L_2B","GRD",80.3,11.32061,0.8713
"HER14L_10ka","HER14L_2B","GRD",80.5,11.34639,0.9088
"HER14L_10ka","HER14L_2B","GRD",80.7,11.37217,0.9075
"HER14L_10ka","HER14L_2B","GRD",80.9,11.39794,0.866
"HER14L_10ka","HER14L_2B","GRD",81.1,11.42372,0.8767
"HER14L_10ka","HER14L_2B","GRD",81.3,11.4495,0.9281
"HER14L_10ka","HER14L_2B","GRD",81.5,11.47527,0.8439
"HER14L_10ka","HER14L_2B","GRD",81.7,11.50105,0.8455
"HER14L_10ka","HER14L_2B","GRD",81.9,11.52683,0.942
"HER14L_10ka","HER14L_2B","GRD",82.1,11.5526,0.8552
"HER14L_10ka","HER14L_2B","GRD",82.3,11.57838,0.8911
"HER14L_10ka","HER14L_2B","GRD",82.5,11.60416,0.8911
"HER14L_10ka","HER14L_2B","GRD",82.7,11.62993,0.8635
"HER14L_10ka","HER14L_2B","GRD",82.9,11.65571,0.8441
"HER14L_10ka","HER14L_2B","GRD",83.1,11.68149,0.8503
"HER14L_10ka","HER14L_2B","GRD",83.3,11.70726,0.8085
"HER14L_10ka","HER14L_2B","GRD",83.5,11.73304,0.8131
"HER14L_10ka","HER14L_2B","GRD",83.7,11.75882,0.8459
"HER14L_10ka","HER14L_2B","GRD",83.9,11.78459,0.912
"HER14L_10ka","HER14L_2B","GRD",84.1,11.81037,0.909
"HER14L_10ka","HER14L_2B","GRD",84.3,11.83615,0.8737
"HER14L_10ka","HER14L_2B","GRD",84.5,11.86192,0.8954
"HER14L_10ka","HER14L_2B","GRD",84.7,11.8877,0.939
"HER14L_10ka","HER14L_2B","GRD",84.9,11.91348,0.9308
"HER14L_10ka","HER14L_2C","GRD",85.1,11.93925,0.8917
"HER14L_10ka","HER14L_2C","GRD",85.3,11.96503,0.9345
"HER14L_10ka","HER14L_2C","GRD",85.5,11.99081,0.9024
"HER14L_10ka","HER14L_2C","GRD",85.7,12.01658,0.9116
"HER14L_10ka","HER14L_2C","GRD",85.9,12.04236,0.9274
"HER14L_10ka","HER14L_2C","GRD",86.1,12.06814,0.9585
"HER14L_10ka","HER14L_2C","GRD",86.3,12.09391,0.9653
"HER14L_10ka","HER14L_2C","GRD",86.5,12.11969,0.9159
"HER14L_10ka","HER14L_2C","GRD",86.7,12.14547,0.9609
"HER14L_10ka","HER14L_2C","GRD",86.9,12.17124,0.9234
"HER14L_10ka","HER14L_2C","GRD",87.1,12.19702,0.9217
"HER14L_10ka","HER14L_2C","GRD",87.3,12.2228,0.8552
"HER14L_10ka","HER14L_2C","GRD",87.5,12.24858,0.907
"HER14L_10ka","HER14L_2C","GRD",87.7,12.27435,0.9739
"HER14L_10ka","HER14L_2C","GRD",87.9,12.30013,0.9373
"HER14L_10ka","HER14L_2C","GRD",88.1,12.32591,0.9085
"HER14L_10ka","HER14L_2C","GRD",88.3,12.35168,0.8393
"HER14L_10ka","HER14L_2C","GRD",88.5,12.37746,0.9188
"HER14L_10ka","HER14L_2C","GRD",88.7,12.40324,0.8996
"HER14L_10ka","HER14L_2C","GRD",88.9,12.42901,0.9333
"HER14L_10ka","HER14L_2C","GRD",89.1,12.45479,0.9499
"HER14L_10ka","HER14L_2C","GRD",89.3,12.48057,0.9031
"HER14L_10ka","HER14L_2C","GRD",89.5,12.50634,0.8931
"HER14L_10ka","HER14L_2C","GRD",89.7,12.53212,0.9224
"HER14L_10ka","HER14L_2C","GRD",89.9,12.5579,0.8933
"HER14L_10ka","HER14L_2C","GRD",90.1,12.57763,0.8998
"HER14L_10ka","HER14L_2C","GRD",90.3,12.59132,0.8543
"HER14L_10ka","HER14L_2C","GRD",90.5,12.60501,0.8239
"HER14L_10ka","HER14L_2C","GRD",90.7,12.6187,0.7908
"HER14L_10ka","HER14L_2C","GRD",90.9,12.63239,0.7373
"HER14L_10ka","HER14L_2C","GRD",91.1,12.64608,0.7157
"HER14L_10ka","HER14L_2C","GRD",91.3,12.65977,0.8522
"HER14L_10ka","HER14L_2C","GRD",91.5,12.67346,0.9301
"HER14L_10ka","HER14L_2C","GRD",91.7,12.68715,0.9372
"HER14L_10ka","HER14L_2C","GRD",91.9,12.70084,0.9252
"HER14L_10ka","HER14L_2C","GRD",92.1,12.71454,0.8761
"HER14L_10ka","HER14L_2C","GRD",92.3,12.72823,0.8419
"HER14L_10ka","HER14L_2C","GRD",92.5,12.74192,0.8996
"HER14L_10ka","HER14L_2C","GRD",92.7,12.75561,0.8773
"HER14L_10ka","HER14L_2C","GRD",92.9,12.7693,0.9124
"HER14L_10ka","HER14L_2C","GRD",93.1,12.78299,0.8484
"HER14L_10ka","HER14L_2C","GRD",93.3,12.79668,0.8697
"HER14L_10ka","HER14L_2C","GRD",93.5,12.81037,0.8383
"HER14L_10ka","HER14L_2C","GRD",93.7,12.82406,0.8503
"HER14L_10ka","HER14L_2C","GRD",93.9,12.83775,0.8177
"HER14L_10ka","HER14L_2C","GRD",94.1,12.85144,0.8617
"HER14L_10ka","HER14L_2C","GRD",94.3,12.86513,0.8048
"HER14L_10ka","HER14L_2C","GRD",94.5,12.87882,0.7908
"HER14L_10ka","HER14L_2C","GRD",94.7,12.89251,0.769
"HER14L_10ka","HER14L_2C","GRD",94.9,12.9062,0.8428
"HER14L_10ka","HER14L_2C","GRD",95.1,12.91989,0.8969
"HER14L_10ka","HER14L_2C","GRD",95.3,12.93358,0.8386
"HER14L_10ka","HER14L_2C","GRD",95.5,12.94728,0.9073
"HER14L_10ka","HER14L_2C","GRD",95.7,12.96097,0.8486
"HER14L_10ka","HER14L_2C","GRD",95.9,12.97466,0.8278
"HER14L_10ka","HER14L_2C","GRD",96.1,12.98835,0.9275
"HER14L_10ka","HER14L_2C","GRD",96.3,13.00204,0.9605
"HER14L_10ka","HER14L_2C","GRD",96.5,13.01573,0.9272
"HER14L_10ka","HER14L_2C","GRD",96.7,13.02942,0.9087
"HER14L_10ka","HER14L_2C","GRD",96.9,13.04311,0.8614
"HER14L_10ka","HER14L_2C","GRD",97.1,13.0568,0.8742
"HER14L_10ka","HER14L_2C","GRD",97.3,13.07049,0.9164
"HER14L_10ka","HER14L_2C","GRD",97.5,13.08418,0.9352
"HER14L_10ka","HER14L_2C","GRD",97.7,13.09787,0.9539
"HER14L_10ka","HER14L_2C","GRD",97.9,13.11156,0.9091
"HER14L_10ka","HER14L_2C","GRD",98.1,13.12525,0.9173
"HER14L_10ka","HER14L_2C","GRD",98.3,13.13894,0.9212
"HER14L_10ka","HER14L_2C","GRD",98.5,13.15263,0.9308
"HER14L_10ka","HER14L_2C","GRD",98.7,13.16632,0.9569
"HER14L_10ka","HER14L_2C","GRD",98.9,13.18002,0.8771
"HER14L_10ka","HER14L_2C","GRD",99.1,13.19371,0.9087
"HER14L_10ka","HER14L_2C","GRD",99.3,13.2074,0.9202
"HER14L_10ka","HER14L_2C","GRD",99.5,13.22109,0.8772
"HER14L_10ka","HER14L_2C","GRD",99.7,13.23478,0.9617
"HER14L_10ka","HER14L_2C","GRD",99.9,13.24847,0.943
"HER14L_10ka","HER14L_2C","GRD",100.1,13.25918,0.8681
"HER14L_10ka","HER14L_2C","GRD",100.3,13.2669,0.9304
"HER14L_10ka","HER14L_2C","GRD",100.5,13.27463,0.9505
"HER14L_10ka","HER14L_2C","GRD",100.7,13.28235,0.9519
"HER14L_10ka","HER14L_2C","GRD",100.9,13.29008,0.8953
"HER14L_10ka","HER14L_2C","GRD",101.1,13.2978,0.8778
"HER14L_10ka","HER14L_2C","GRD",101.3,13.30553,0.9291
"HER14L_10ka","HER14L_2C","GRD",101.5,13.31326,0.8599
"HER14L_10ka","HER14L_2C","GRD",101.7,13.32098,0.8704
"HER14L_10ka","HER14L_2C","GRD",101.9,13.32871,0.9034
"HER14L_10ka","HER14L_2C","GRD",102.1,13.33643,0.8778
"HER14L_10ka","HER14L_2C","GRD",102.3,13.34416,0.8882
"HER14L_10ka","HER14L_2C","GRD",102.5,13.35188,0.8761
"HER14L_10ka","HER14L_2C","GRD",102.7,13.35961,0.8714
"HER14L_10ka","HER14L_2C","GRD",102.9,13.36734,0.9024
"HER14L_10ka","HER14L_2C","GRD",103.1,13.37506,0.9175
"HER14L_10ka","HER14L_2C","GRD",103.3,13.38279,0.9836
"HER14L_10ka","HER14L_2C","GRD",103.5,13.39051,0.9371
"HER14L_10ka","HER14L_2C","GRD",103.7,13.39824,0.929
"HER14L_10ka","HER14L_2C","GRD",103.9,13.40596,0.9267
"HER14L_10ka","HER14L_2C","GRD",104.1,13.41369,0.8542
"HER14L_10ka","HER14L_2C","GRD",104.3,13.42142,0.8778
"HER14L_10ka","HER14L_2C","GRD",104.5,13.42914,0.933
"HER14L_10ka","HER14L_2C","GRD",104.7,13.43687,0.9327
"HER14L_10ka","HER14L_2C","GRD",104.9,13.44459,0.9426
"HER14L_10ka","HER14L_2C","GRD",105.1,13.45232,0.919
"HER14L_10ka","HER14L_2C","GRD",105.3,13.46004,0.9387
"HER14L_10ka","HER14L_2C","GRD",105.5,13.46777,0.8931
"HER14L_10ka","HER14L_2C","GRD",105.7,13.4755,0.8882
"HER14L_10ka","HER14L_2C","GRD",105.9,13.48322,0.8637
"HER14L_10ka","HER14L_2C","GRD",106.1,13.49095,0.9062
"HER14L_10ka","HER14L_2C","GRD",106.3,13.49867,0.8749
"HER14L_10ka","HER14L_2C","GRD",106.5,13.5064,0.8557
"HER14L_10ka","HER14L_2C","GRD",106.7,13.51412,0.8577
"HER14L_10ka","HER14L_2C","GRD",106.9,13.52185,0.8939
"HER14L_10ka","HER14L_2C","GRD",107.1,13.52958,0.8626
"HER14L_10ka","HER14L_2C","GRD",107.3,13.5373,0.9016
"HER14L_10ka","HER14L_2C","GRD",107.5,13.54503,0.9312
"HER14L_10ka","HER14L_2C","GRD",107.7,13.55275,0.9042
"HER14L_10ka","HER14L_2C","GRD",107.9,13.56048,0.883
"HER14L_10ka","HER14L_2C","GRD",108.1,13.5682,0.9003
"HER14L_10ka","HER14L_2C","GRD",108.3,13.57593,0.9086
"HER14L_10ka","HER14L_2C","GRD",108.5,13.58366,0.9033
"HER14L_10ka","HER14L_2C","GRD",108.7,13.59138,0.8826
"HER14L_10ka","HER14L_2C","GRD",108.9,13.59911,0.8935
"HER14L_10ka","HER14L_2C","GRD",109.1,13.60683,0.9375
"HER14L_10ka","HER14L_2C","GRD",109.3,13.61456,0.8898
"HER14L_10ka","HER14L_2C","GRD",109.5,13.62228,0.9061
"HER14L_10ka","HER14L_2C","GRD",109.7,13.63001,0.9337
"HER14L_10ka","HER14L_2C","GRD",109.9,13.63774,0.9045
"HER14L_10ka","HER14L_2C","GRD",110.1,13.64413,0.895
"HER14L_10ka","HER14L_2C","GRD",110.3,13.64918,0.9212
"HER14L_10ka","HER14L_2C","GRD",110.5,13.65424,0.825
"HER14L_10ka","HER14L_2C","GRD",110.7,13.6593,0.9011
"HER14L_10ka","HER14L_2C","GRD",110.9,13.66435,0.8386
"HER14L_10ka","HER14L_2C","GRD",111.1,13.66941,0.8266
"HER14L_10ka","HER14L_2C","GRD",111.3,13.67447,0.8694
"HER14L_10ka","HER14L_2C","GRD",111.5,13.67952,0.9047
"HER14L_10ka","HER14L_2C","GRD",111.7,13.68458,0.914
"HER14L_10ka","HER14L_2C","GRD",111.9,13.68964,0.9309
"HER14L_10ka","HER14L_2C","GRD",112.1,13.69469,0.9222
"HER14L_10ka","HER14L_2C","GRD",112.3,13.69975,0.9427
"HER14L_10ka","HER14L_2C","GRD",112.5,13.70481,0.8226
"HER14L_10ka","HER14L_2C","GRD",112.7,13.70986,0.8534
"HER14L_10ka","HER14L_2C","GRD",112.9,13.71492,0.9205
"HER14L_10ka","HER14L_2C","GRD",113.1,13.71998,0.9183
"HER14L_10ka","HER14L_2C","GRD",113.3,13.72503,0.8692
"HER14L_10ka","HER14L_2C","GRD",113.5,13.73009,0.8952
"HER14L_10ka","HER14L_2C","GRD",113.7,13.73515,0.8939
"HER14L_10ka","HER14L_2C","GRD",113.9,13.7402,0.8523
"HER14L_10ka","HER14L_2C","GRD",114.1,13.74526,0.908
"HER14L_10ka","HER14L_2C","GRD",114.3,13.75032,0.9256
"HER14L_10ka","HER14L_2C","GRD",114.5,13.75537,0.9061
"HER14L_10ka","HER14L_2C","GRD",114.7,13.76043,0.8514
"HER14L_10ka","HER14L_2C","GRD",114.9,13.76549,0.8807
"HER14L_10ka","HER14L_2C","GRD",115.1,13.77054,0.8824
"HER14L_10ka","HER14L_2C","GRD",115.3,13.7756,0.8846
"HER14L_10ka","HER14L_2C","GRD",115.5,13.78066,0.8716
"HER14L_10ka","HER14L_2C","GRD",115.7,13.78571,0.896
"HER14L_10ka","HER14L_2C","GRD",115.9,13.79077,0.8758
"HER14L_10ka","HER14L_2C","GRD",116.1,13.79583,0.8701
"HER14L_10ka","HER14L_2C","GRD",116.3,13.80088,0.8138
"HER14L_10ka","HER14L_2C","GRD",116.5,13.80594,0.8635
"HER14L_10ka","HER14L_2C","GRD",116.7,13.811,0.8707
"HER14L_10ka","HER14L_2C","GRD",116.9,13.81605,0.9089
"HER14L_10ka","HER14L_2C","GRD",117.1,13.82111,0.8789
"HER14L_10ka","HER14L_2C","GRD",117.3,13.82617,0.9114
"HER14L_10ka","HER14L_2C","GRD",117.5,13.83122,0.9402
"HER14L_10ka","HER14L_2C","GRD",117.7,13.83628,0.912
"HER14L_10ka","HER14L_2C","GRD",117.9,13.84134,0.9122
"HER14L_10ka","HER14L_2C","GRD",118.1,13.84639,0.9305
"HER14L_10ka","HER14L_2C","GRD",118.3,13.85145,0.8903
"HER14L_10ka","HER14L_2C","GRD",118.5,13.85651,0.9099
"HER14L_10ka","HER14L_2C","GRD",118.7,13.86156,0.8883
"HER14L_10ka","HER14L_2C","GRD",118.9,13.86662,0.9066
"HER14L_10ka","HER14L_2C","GRD",119.1,13.87168,0.8667
"HER14L_10ka","HER14L_2C","GRD",119.3,13.87673,0.881
"HER14L_10ka","HER14L_2C","GRD",119.5,13.88179,0.904
"HER14L_10ka","HER14L_2C","GRD",119.7,13.88685,0.9282
"HER14L_10ka","HER14L_2C","GRD",119.9,13.8919,0.8861
"HER14L_10ka","HER14L_2C","GRD",120.1,13.8961,0.8939
"HER14L_10ka","HER14L_2C","GRD",120.3,13.89945,0.9113
"HER14L_10ka","HER14L_2C","GRD",120.5,13.90279,0.8932
"HER14L_10ka","HER14L_2C","GRD",120.7,13.90613,0.9095
"HER14L_10ka","HER14L_2C","GRD",120.9,13.90948,0.8858
"HER14L_10ka","HER14L_2C","GRD",121.1,13.91282,0.9003
"HER14L_10ka","HER14L_2C","GRD",121.3,13.91616,0.8983
"HER14L_10ka","HER14L_2C","GRD",121.5,13.91951,0.9264
"HER14L_10ka","HER14L_2C","GRD",121.7,13.92285,0.9364
"HER14L_10ka","HER14L_2C","GRD",121.9,13.92619,0.9673
"HER14L_10ka","HER14L_2C","GRD",122.1,13.92954,0.8988
"HER14L_10ka","HER14L_2C","GRD",122.3,13.93288,0.8939
"HER14L_10ka","HER14L_2C","GRD",122.5,13.93622,0.8437
"HER14L_10ka","HER14L_2C","GRD",122.7,13.93957,0.9066
"HER14L_10ka","HER14L_2C","GRD",122.9,13.94291,0.8655
"HER14L_10ka","HER14L_2C","GRD",123.1,13.94625,0.8883
"HER14L_10ka","HER14L_2C","GRD",123.3,13.94959,0.932
"HER14L_10ka","HER14L_2C","GRD",123.5,13.95294,0.9241
"HER14L_10ka","HER14L_2C","GRD",123.7,13.95628,0.8647
"HER14L_10ka","HER14L_2C","GRD",123.9,13.95962,0.9179
"HER14L_10ka","HER14L_2C","GRD",124.1,13.96297,0.9427
"HER14L_10ka","HER14L_2C","GRD",124.3,13.96631,0.9158
"HER14L_10ka","HER14L_2C","GRD",124.5,13.96965,0.9516
"HER14L_10ka","HER14L_2C","GRD",124.7,13.973,0.9622
"HER14L_10ka","HER14L_2C","GRD",124.9,13.97634,0.9243
"HER14L_10ka","HER14L_2D","GRD",125.1,13.97968,0.9213
"HER14L_10ka","HER14L_2D","GRD",125.3,13.98303,0.8819
"HER14L_10ka","HER14L_2D","GRD",125.5,13.98637,0.8782
"HER14L_10ka","HER14L_2D","GRD",125.7,13.98971,0.9177
"HER14L_10ka","HER14L_2D","GRD",125.9,13.99306,0.9473
"HER14L_10ka","HER14L_2D","GRD",126.1,13.9964,0.9054
"HER14L_10ka","HER14L_2D","GRD",126.3,13.99974,0.8827
"HER14L_10ka","HER14L_2D","GRD",126.5,14.00309,0.869
"HER14L_10ka","HER14L_2D","GRD",126.7,14.00643,0.8981
"HER14L_10ka","HER14L_2D","GRD",126.9,14.00977,0.9441
"HER14L_10ka","HER14L_2D","GRD",127.1,14.01312,0.9363
"HER14L_10ka","HER14L_2D","GRD",127.3,14.01646,0.9335
"HER14L_10ka","HER14L_2D","GRD",127.5,14.0198,0.8878
"HER14L_10ka","HER14L_2D","GRD",127.7,14.02315,0.8822
"HER14L_10ka","HER14L_2D","GRD",127.9,14.02649,0.8612
"HER14L_10ka","HER14L_2D","GRD",128.1,14.02983,0.9239
"HER14L_10ka","HER14L_2D","GRD",128.3,14.03318,0.8936
"HER14L_10ka","HER14L_2D","GRD",128.5,14.03652,0.9754
"HER14L_10ka","HER14L_2D","GRD",128.7,14.03986,0.9118
"HER14L_10ka","HER14L_2D","GRD",128.9,14.0432,0.9584
"HER14L_10ka","HER14L_2D","GRD",129.1,14.04655,0.9007
"HER14L_10ka","HER14L_2D","GRD",129.3,14.04989,0.9153
"HER14L_10ka","HER14L_2D","GRD",129.5,14.05323,0.8683
"HER14L_10ka","HER14L_2D","GRD",129.7,14.05658,0.8721
"HER14L_10ka","HER14L_2D","GRD",129.9,14.05992,0.8963
"HER14L_10ka","HER14L_2D","GRD",130.1,14.06646,0.939
"HER14L_10ka","HER14L_2D","GRD",130.3,14.07619,0.9202
"HER14L_10ka","HER14L_2D","GRD",130.5,14.08593,0.917
"HER14L_10ka","HER14L_2D","GRD",130.7,14.09566,0.8861
"HER14L_10ka","HER14L_2D","GRD",130.9,14.10539,0.9086
"HER14L_10ka","HER14L_2D","GRD",131.1,14.11512,0.9041
"HER14L_10ka","HER14L_2D","GRD",131.3,14.12486,0.9095
"HER14L_10ka","HER14L_2D","GRD",131.5,14.13459,0.8921
"HER14L_10ka","HER14L_2D","GRD",131.7,14.14432,0.8411
"HER14L_10ka","HER14L_2D","GRD",131.9,14.15406,0.9015
"HER14L_10ka","HER14L_2D","GRD",132.1,14.16379,0.9024
"HER14L_10ka","HER14L_2D","GRD",132.3,14.17352,0.9285
"HER14L_10ka","HER14L_2D","GRD",132.5,14.18326,0.9029
"HER14L_10ka","HER14L_2D","GRD",132.7,14.19299,0.8834
"HER14L_10ka","HER14L_2D","GRD",132.9,14.20272,0.8536
"HER14L_10ka","HER14L_2D","GRD",133.1,14.21246,0.8925
"HER14L_10ka","HER14L_2D","GRD",133.3,14.22219,0.8749
"HER14L_10ka","HER14L_2D","GRD",133.5,14.23192,0.8564
"HER14L_10ka","HER14L_2D","GRD",133.7,14.24165,0.9146
"HER14L_10ka","HER14L_2D","GRD",133.9,14.25139,0.8885
"HER14L_10ka","HER14L_2D","GRD",134.1,14.26112,0.9055
"HER14L_10ka","HER14L_2D","GRD",134.3,14.27085,0.8987
"HER14L_10ka","HER14L_2D","GRD",134.5,14.28059,0.8711
"HER14L_10ka","HER14L_2D","GRD",134.7,14.29032,0.8861
"HER14L_10ka","HER14L_2D","GRD",134.9,14.30005,0.8796
"HER14L_10ka","HER14L_2D","GRD",135.1,14.30979,0.903
"HER14L_10ka","HER14L_2D","GRD",135.3,14.31952,0.8783
"HER14L_10ka","HER14L_2D","GRD",135.5,14.32925,0.8947
"HER14L_10ka","HER14L_2D","GRD",135.7,14.33899,0.8919
"HER14L_10ka","HER14L_2D","GRD",135.9,14.34872,0.894
"HER14L_10ka","HER14L_2D","GRD",136.1,14.35845,0.8732
"HER14L_10ka","HER14L_2D","GRD",136.3,14.36819,0.8896
"HER14L_10ka","HER14L_2D","GRD",136.5,14.37792,0.9109
"HER14L_10ka","HER14L_2D","GRD",136.7,14.38765,0.9289
"HER14L_10ka","HER14L_2D","GRD",136.9,14.39738,0.9375
"HER14L_10ka","HER14L_2D","GRD",137.1,14.40712,0.96
"HER14L_10ka","HER14L_2D","GRD",137.3,14.41685,0.9021
"HER14L_10ka","HER14L_2D","GRD",137.5,14.42658,0.8734
"HER14L_10ka","HER14L_2D","GRD",137.7,14.43632,0.9225
"HER14L_10ka","HER14L_2D","GRD",137.9,14.44605,0.9123
"HER14L_10ka","HER14L_2D","GRD",138.1,14.45578,0.8966
"HER14L_10ka","HER14L_2D","GRD",138.3,14.46552,0.8773
"HER14L_10ka","HER14L_2D","GRD",138.5,14.47525,0.9141
"HER14L_10ka","HER14L_2D","GRD",138.7,14.48498,0.9081
"HER14L_10ka","HER14L_2D","GRD",138.9,14.49472,0.8905
"HER14L_10ka","HER14L_2D","GRD",139.1,14.50445,0.8795
"HER14L_10ka","HER14L_2D","GRD",139.3,14.51418,0.8392
"HER14L_10ka","HER14L_2D","GRD",139.5,14.52392,0.8935
"HER14L_10ka","HER14L_2D","GRD",139.7,14.53365,0.9697
"HER14L_10ka","HER14L_2D","GRD",139.9,14.54338,0.9019
"HER14L_10ka","HER14L_2D","GRD",140.1,14.55384,0.8822
"HER14L_10ka","HER14L_2D","GRD",140.3,14.56501,0.8663
"HER14L_10ka","HER14L_2D","GRD",140.5,14.57619,0.8785
"HER14L_10ka","HER14L_2D","GRD",140.7,14.58737,0.9336
"HER14L_10ka","HER14L_2D","GRD",140.9,14.59855,0.9261
"HER14L_10ka","HER14L_2D","GRD",141.1,14.60972,0.9378
"HER14L_10ka","HER14L_2D","GRD",141.3,14.6209,0.9748
"HER14L_10ka","HER14L_2D","GRD",141.5,14.63208,0.9323
"HER14L_10ka","HER14L_2D","GRD",141.7,14.64326,0.8865
"HER14L_10ka","HER14L_2D","GRD",141.9,14.65443,0.8913
"HER14L_10ka","HER14L_2D","GRD",142.1,14.66561,0.9157
"HER14L_10ka","HER14L_2D","GRD",142.3,14.67679,0.8689
"HER14L_10ka","HER14L_2D","GRD",142.5,14.68796,0.8816
"HER14L_10ka","HER14L_2D","GRD",142.7,14.69914,0.8853
"HER14L_10ka","HER14L_2D","GRD",142.9,14.71032,0.8949
"HER14L_10ka","HER14L_2D","GRD",143.1,14.7215,0.888
"HER14L_10ka","HER14L_2D","GRD",143.3,14.73267,0.8996
"HER14L_10ka","HER14L_2D","GRD",143.5,14.74385,0.893
"HER14L_10ka","HER14L_2D","GRD",143.7,14.75503,0.9503
"HER14L_10ka","HER14L_2D","GRD",143.9,14.76621,0.904
"HER14L_10ka","HER14L_2D","GRD",144.1,14.77738,0.8707
"HER14L_10ka","HER14L_2D","GRD",144.3,14.78856,0.8416
"HER14L_10ka","HER14L_2D","GRD",144.5,14.79974,0.8593
"HER14L_10ka","HER14L_2D","GRD",144.7,14.81091,0.8785
"HER14L_10ka","HER14L_2D","GRD",144.9,14.82209,0.9387
"HER14L_10ka","HER14L_2D","GRD",145.1,14.83327,0.8607
"HER14L_10ka","HER14L_2D","GRD",145.3,14.84445,0.908
"HER14L_10ka","HER14L_2D","GRD",145.5,14.85562,0.9043
"HER14L_10ka","HER14L_2D","GRD",145.7,14.8668,0.8697
"HER14L_10ka","HER14L_2D","GRD",145.9,14.87798,0.866
"HER14L_10ka","HER14L_2D","GRD",146.1,14.88916,0.8887
"HER14L_10ka","HER14L_2D","GRD",146.3,14.90033,0.8941
"HER14L_10ka","HER14L_2D","GRD",146.5,14.91151,0.906
"HER14L_10ka","HER14L_2D","GRD",146.7,14.92269,0.8445
"HER14L_10ka","HER14L_2D","GRD",146.9,14.93387,0.8856
"HER14L_10ka","HER14L_2D","GRD",147.1,14.94504,0.8872
"HER14L_10ka","HER14L_2D","GRD",147.3,14.95622,0.9034
"HER14L_10ka","HER14L_2D","GRD",147.5,14.9674,0.8947
"HER14L_10ka","HER14L_2D","GRD",147.7,14.97857,0.8259
"HER14L_10ka","HER14L_2D","GRD",147.9,14.98975,0.8522
"HER14L_10ka","HER14L_2D","GRD",148.1,15.00093,0.8855
"HER14L_10ka","HER14L_2D","GRD",148.3,15.01211,0.8757
"HER14L_10ka","HER14L_2D","GRD",148.5,15.02328,0.9258
"HER14L_10ka","HER14L_2D","GRD",148.7,15.03446,0.8849
"HER14L_10ka","HER14L_2D","GRD",148.9,15.04564,0.8841
"HER14L_10ka","HER14L_2D","GRD",149.1,15.05682,0.8263
"HER14L_10ka","HER14L_2D","GRD",149.3,15.06799,0.8249
"HER14L_10ka","HER14L_2D","GRD",149.5,15.07917,0.8361
"HER14L_10ka","HER14L_2D","GRD",149.7,15.09035,0.8115
"HER14L_10ka","HER14L_2D","GRD",149.9,15.10153,0.8484
"HER14L_10ka","HER14L_2D","GRD",150.1,15.11058,0.8955
"HER14L_10ka","HER14L_2D","GRD",150.3,15.11752,0.8793
"HER14L_10ka","HER14L_2D","GRD",150.5,15.12445,0.8896
"HER14L_10ka","HER14L_2D","GRD",150.7,15.13139,0.8762
"HER14L_10ka","HER14L_2D","GRD",150.9,15.13832,0.8922
"HER14L_10ka","HER14L_2D","GRD",151.1,15.14526,0.8667
"HER14L_10ka","HER14L_2D","GRD",151.3,15.15219,0.8903
"HER14L_10ka","HER14L_2D","GRD",151.5,15.15913,0.8919
"HER14L_10ka","HER14L_2D","GRD",151.7,15.16606,0.8804
"HER14L_10ka","HER14L_2D","GRD",151.9,15.173,0.9022
"HER14L_10ka","HER14L_2D","GRD",152.1,15.17993,0.8815
"HER14L_10ka","HER14L_2D","GRD",152.3,15.18687,0.8581
"HER14L_10ka","HER14L_2D","GRD",152.5,15.1938,0.8707
"HER14L_10ka","HER14L_2D","GRD",152.7,15.20074,0.8054
"HER14L_10ka","HER14L_2D","GRD",152.9,15.20767,0.7396
"HER14L_10ka","HER14L_2D","GRD",153.1,15.21461,0.7119
"HER14L_10ka","HER14L_2D","GRD",153.3,15.22154,0.7405
"HER14L_10ka","HER14L_2D","GRD",153.5,15.22848,0.8075
"HER14L_10ka","HER14L_2D","GRD",153.7,15.23541,0.832
"HER14L_10ka","HER14L_2D","GRD",153.9,15.24235,0.834
"HER14L_10ka","HER14L_2D","GRD",154.1,15.24928,0.8531
"HER14L_10ka","HER14L_2D","GRD",154.3,15.25622,0.8271
"HER14L_10ka","HER14L_2D","GRD",154.5,15.26315,0.8679
"HER14L_10ka","HER14L_2D","GRD",154.7,15.27009,0.8801
"HER14L_10ka","HER14L_2D","GRD",154.9,15.27702,0.8659
"HER14L_10ka","HER14L_2D","GRD",155.1,15.28396,0.8391
"HER14L_10ka","HER14L_2D","GRD",155.3,15.29089,0.8776
"HER14L_10ka","HER14L_2D","GRD",155.5,15.29783,0.9364
"HER14L_10ka","HER14L_2D","GRD",155.7,15.30476,0.9391
"HER14L_10ka","HER14L_2D","GRD",155.9,15.3117,0.9037
"HER14L_0ka",NA,"GRD",1.7,0.17608,NA
"HER14L_0ka",NA,"GRD",1.9,0.19047,NA
"HER14L_0ka",NA,"GRD",2.1,0.20486,NA
"HER14L_0ka",NA,"GRD",2.3,0.21926,NA
"HER14L_0ka",NA,"GRD",2.5,0.23365,NA
"HER14L_0ka",NA,"GRD",2.7,0.24804,NA
"HER14L_0ka",NA,"GRD",2.9,0.26244,NA
