SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH_CULM,SECT_NUM,SECT DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER49L,HER49L9_1B,HER49L9_1B_186,2.9,69.3,1,19.2,63.5,63.5,2.885,0,1431.052,1.0242,-1.9,-1.9,1465.737,0.9853,0.424,0,1431.052,1.5696,-1.9,-1.2,2246.188,0.6548,0.424,0,1431.1,1.2969,-1.9,-1.5,1856,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_187,2.9,69.4,1,19.3,63.6,63.6,2.874,7,1422.068,0.9954,-1.9,-1.9,1415.582,1.0028,0.424,7,1422.068,1.5612,-1.9,-1.2,2220.122,0.6599,0.424,7,1422.1,1.2783,-1.9,-1.6,1817.9,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_188,2.9,69.5,1,19.4,63.7,63.7,2.846,0,1408.214,1.0185,-1.9,-1.9,1434.275,0.9888,0.424,0,1408.214,1.5824,-1.9,-1.2,2228.331,0.647,0.424,0,1408.2,1.3005,-1.9,-1.5,1831.3,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_189,2.9,69.6,1,19.5,63.8,63.8,2.837,0,1403.761,0.9584,-1.8,-1.9,1345.415,1.0252,0.424,0,1403.761,1.5599,-1.8,-1.2,2189.695,0.6607,0.424,0,1403.8,1.2592,-1.8,-1.5,1767.6,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_190,2.9,69.7,1,19.6,63.9,63.9,2.866,0,1418.11,1.0048,-1.9,-1.9,1424.942,0.9971,0.424,0,1418.11,1.5684,-1.9,-1.2,2224.227,0.6555,0.424,0,1418.1,1.2866,-1.9,-1.6,1824.6,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_191,2.9,69.8,1,19.7,64,64,2.898,0,1430.405,1.0145,-1.9,-1.9,1451.122,0.9912,0.4298,0,1430.405,1.5603,-1.9,-1.2,2231.831,0.6604,0.4298,0,1430.4,1.2874,-1.9,-1.5,1841.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_192,2.9,69.9,1,19.8,64.1,64.1,2.915,0,1431.729,1.0047,-1.8,-1.8,1438.475,0.9971,0.4298,0,1431.729,1.5495,-1.8,-1.2,2218.427,0.667,0.4298,0,1431.7,1.2771,-1.8,-1.5,1828.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_193,2.9,70,1,19.9,64.2,64.2,2.925,0,1440.177,0.9833,-1.8,-1.8,1416.066,1.0101,0.424,0,1440.177,1.5362,-1.8,-1.2,2212.459,0.675,0.424,0,1440.2,1.2598,-1.8,-1.5,1814.3,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_194,2.9,70.1,1,20,64.3,64.3,2.823,0,1386.542,1.056,-1.8,-1.7,1464.152,0.9661,0.424,0,1386.542,1.6082,-1.8,-1.1,2229.817,0.6314,0.424,0,1386.5,1.3321,-1.8,-1.4,1847,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_195,2.9,70.2,1,20.1,64.4,64.4,2.786,0,1365.017,1.0418,-1.8,-1.7,1422.066,0.9747,0.4298,0,1365.017,1.6171,-1.8,-1.1,2207.308,0.626,0.4298,0,1365,1.3295,-1.8,-1.4,1814.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_196,2.9,70.3,1,20.2,64.5,64.5,2.714,0,1333.006,1.0694,-1.8,-1.7,1425.558,0.9579,0.4241,0,1333.006,1.66,-1.8,-1.1,2212.728,0.6,0.4241,0,1333,1.3647,-1.8,-1.4,1819.1,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_197,2.9,70.4,1,20.3,64.6,64.6,2.793,0,1371.807,1.027,-1.8,-1.8,1408.872,0.9836,0.4241,0,1371.807,1.6077,-1.8,-1.1,2205.396,0.6317,0.4241,0,1371.8,1.3174,-1.8,-1.4,1807.1,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_198,2.9,70.5,1,20.4,64.7,64.7,2.772,0,1361.493,1.0443,-1.8,-1.7,1421.858,0.9731,0.4241,0,1361.493,1.624,-1.8,-1.1,2211.099,0.6218,0.4241,0,1361.5,1.3342,-1.8,-1.4,1816.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_199,2.9,70.6,1,20.5,64.8,64.8,2.651,0,1302.063,1.1259,-1.8,-1.6,1465.978,0.9237,0.4241,0,1302.063,1.7132,-1.8,-1.1,2230.63,0.5678,0.4241,0,1302.1,1.4196,-1.8,-1.3,1848.3,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_200,2.9,70.7,1,20.6,64.9,64.9,2.567,0,1263.909,1.1482,-1.8,-1.6,1451.233,0.9102,0.4184,0,1263.909,1.7628,-1.8,-1,2227.968,0.5377,0.4184,0,1263.9,1.4555,-1.8,-1.3,1839.6,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_201,2.9,70.8,1,20.7,65,65,2.68,0,1316.307,1.0647,-1.9,-1.8,1401.428,0.9608,0.4241,0,1316.307,1.673,-1.9,-1.1,2202.135,0.5921,0.4241,0,1316.3,1.3689,-1.9,-1.5,1801.8,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_202,2.9,70.9,1,20.8,65.1,65.1,2.744,6,1351.059,1.0837,-1.9,-1.8,1464.092,0.9493,0.4241,6,1351.059,1.6533,-1.9,-1.1,2233.676,0.6041,0.4241,6,1351.1,1.3685,-1.9,-1.5,1848.9,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_203,2.9,71,1,20.9,65.2,65.2,2.868,25,1412.112,1.0703,-1.9,-1.8,1511.415,0.9574,0.4241,25,1412.112,1.5968,-1.9,-1.2,2254.852,0.6383,0.4241,25,1412.1,1.3336,-1.9,-1.5,1883.1,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_204,2.9,71.1,1,21,65.3,65.3,2.858,26,1403.733,1.0339,-1.8,-1.7,1451.339,0.9794,0.4241,26,1403.733,1.5844,-1.8,-1.1,2224.124,0.6458,0.4241,26,1403.7,1.3092,-1.8,-1.4,1837.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_205,2.9,71.2,1,21.1,65.4,65.4,2.809,28,1379.666,1.0319,-1.9,-1.8,1423.708,0.9807,0.4241,28,1379.666,1.6032,-1.9,-1.2,2211.914,0.6344,0.4241,28,1379.7,1.3176,-1.9,-1.5,1817.8,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_206,2.9,71.3,1,21.2,65.5,65.5,2.764,28,1357.564,1.0933,-1.9,-1.7,1484.185,0.9435,0.4299,28,1357.564,1.6491,-1.9,-1.2,2238.758,0.6066,0.4299,28,1357.6,1.3712,-1.9,-1.4,1861.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_207,2.9,71.4,1,21.3,65.6,65.6,2.759,1,1355.108,1.0939,-1.9,-1.7,1482.369,0.9431,0.4299,1,1355.108,1.6515,-1.9,-1.2,2237.945,0.6052,0.4299,1,1355.1,1.3727,-1.9,-1.4,1860.2,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_208,2.9,71.5,1,21.4,65.7,65.7,2.861,0,1401.764,1.0614,-1.9,-1.8,1487.786,0.9628,0.4241,0,1401.764,1.5955,-1.9,-1.2,2236.515,0.6391,0.4241,0,1401.8,1.3285,-1.9,-1.5,1862.2,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_209,2.9,71.6,1,21.5,65.8,65.8,2.919,0,1430.181,0.9408,-1.9,-2,1345.499,1.0359,0.4299,0,1430.181,1.52,-1.9,-1.3,2173.945,0.6848,0.4299,0,1430.2,1.2304,-1.9,-1.6,1759.7,0.9,0.4
HER49L,HER49L9_1B,HER49L9_1B_210,2.9,71.7,1,21.6,65.9,65.9,2.791,0,1364.125,1.0721,-1.9,-1.8,1462.445,0.9563,0.4299,0,1364.125,1.6284,-1.9,-1.2,2221.346,0.6191,0.4299,0,1364.1,1.3503,-1.9,-1.5,1841.9,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_211,2.9,71.8,1,21.7,66,66,2.935,0,1431.01,0.9953,-1.9,-1.9,1424.297,1.0028,0.4241,0,1431.01,1.5378,-1.9,-1.2,2200.587,0.6741,0.4241,0,1431,1.2666,-1.9,-1.6,1812.4,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_212,2.9,71.9,1,21.8,66.1,66.1,2.677,0,1302.043,1.1094,-1.8,-1.6,1444.478,0.9337,0.4241,0,1302.043,1.694,-1.8,-1.1,2205.71,0.5794,0.4241,0,1302,1.4017,-1.8,-1.3,1825.1,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_213,2.9,72,1,21.9,66.2,66.2,2.924,0,1422.179,1.0372,-1.9,-1.8,1475.137,0.9774,0.4299,0,1422.179,1.5606,-1.9,-1.2,2219.393,0.6603,0.4299,0,1422.2,1.2989,-1.9,-1.5,1847.3,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_214,2.9,72.1,1,22,66.3,66.3,2.826,0,1374.514,1.0706,-2,-1.9,1471.545,0.9572,0.4299,0,1374.514,1.6135,-2,-1.2,2217.784,0.6282,0.4299,0,1374.5,1.3421,-2,-1.6,1844.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_215,2.9,72.2,1,22.1,66.4,66.4,2.704,0,1311.984,1.1079,-1.9,-1.7,1453.602,0.9346,0.4299,0,1311.984,1.6814,-1.9,-1.1,2205.982,0.587,0.4299,0,1312,1.3947,-1.9,-1.4,1829.8,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_216,2.9,72.3,1,22.2,66.5,66.5,2.632,0,1277.05,1.1056,-1.8,-1.6,1411.917,0.936,0.4299,0,1277.05,1.7129,-1.8,-1.1,2187.497,0.5679,0.4299,0,1277.1,1.4093,-1.8,-1.3,1799.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_217,2.9,72.4,1,22.3,66.6,66.6,2.576,0,1249.879,1.1077,-1.9,-1.7,1384.429,0.9348,0.4299,0,1249.879,1.7405,-1.9,-1.1,2175.423,0.5512,0.4299,0,1249.9,1.4241,-1.9,-1.4,1779.9,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_218,2.9,72.5,1,22.4,66.7,66.7,2.602,0,1265.564,1.1053,-1.9,-1.7,1398.847,0.9362,0.4299,0,1265.564,1.7269,-1.9,-1.1,2185.556,0.5594,0.4299,0,1265.6,1.4161,-1.9,-1.4,1792.2,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_219,2.9,72.6,1,22.5,66.8,66.8,2.588,0,1258.755,1.1719,-1.9,-1.6,1475.137,0.8958,0.4359,0,1258.755,1.7632,-1.9,-1.1,2219.393,0.5375,0.4359,0,1258.8,1.4676,-1.9,-1.3,1847.3,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_220,2.9,72.7,1,22.6,66.9,66.9,2.869,0,1395.428,1.0916,-2,-1.8,1523.247,0.9445,0.4299,0,1395.428,1.606,-2,-1.2,2241.09,0.6327,0.4299,0,1395.4,1.3488,-2,-1.5,1882.2,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_221,2.9,72.8,1,22.7,67,67,3.062,0,1489.3,0.9784,-1.9,-1.9,1457.137,1.0131,0.4359,0,1489.3,1.4848,-1.9,-1.3,2211.346,0.7062,0.4359,0,1489.3,1.2316,-1.9,-1.6,1834.2,0.9,0.4
HER49L,HER49L9_1B,HER49L9_1B_222,2.9,72.9,1,22.8,67.1,67.1,3.107,0,1514.871,0.945,-1.8,-1.9,1431.609,1.0333,0.4359,0,1514.871,1.4548,-1.8,-1.2,2203.819,0.7244,0.4359,0,1514.9,1.1999,-1.8,-1.6,1817.7,0.9,0.4
HER49L,HER49L9_1B,HER49L9_1B_223,2.9,73,1,22.9,67.2,67.2,3.084,6,1500,0.9338,-2,-2.1,1400.685,1.0401,0.4299,6,1500,1.4576,-2,-1.4,2186.363,0.7227,0.4299,6,1500,1.1957,-2,-1.8,1793.5,0.9,0.4
HER49L,HER49L9_1B,HER49L9_1B_224,2.9,73.1,1,23,67.3,67.3,3.039,0,1485.337,1.0185,-2,-2,1512.868,0.9888,0.4299,0,1485.337,1.5108,-2,-1.3,2243.974,0.6905,0.4299,0,1485.3,1.2647,-2,-1.6,1878.4,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_225,2.9,73.2,1,23.1,67.4,67.4,2.972,0,1449.049,1.0366,-1.9,-1.8,1502.041,0.9778,0.4359,0,1449.049,1.5426,-1.9,-1.2,2235.281,0.6712,0.4359,0,1449,1.2896,-1.9,-1.5,1868.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_226,2.9,73.3,1,23.2,67.5,67.5,2.95,0,1434.825,1.0268,-1.8,-1.8,1473.341,0.9837,0.4359,0,1434.825,1.5462,-1.8,-1.2,2218.589,0.6689,0.4359,0,1434.8,1.2865,-1.8,-1.5,1846,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_227,2.9,73.4,1,23.3,67.6,67.6,2.941,0,1423.524,1.0275,-1.8,-1.8,1462.633,0.9833,0.4359,0,1423.524,1.5499,-1.8,-1.2,2206.249,0.6668,0.4359,0,1423.5,1.2887,-1.8,-1.5,1834.4,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_228,2.9,73.5,1,23.4,67.7,67.7,2.955,0,1426.847,1.0475,-1.9,-1.8,1494.605,0.9712,0.4359,0,1426.847,1.5537,-1.9,-1.2,2216.885,0.6644,0.4359,0,1426.8,1.3006,-1.9,-1.5,1855.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_229,2.9,73.6,1,23.5,67.8,67.8,2.951,0,1418.068,0.9823,-1.9,-1.9,1392.922,1.0107,0.43,0,1418.068,1.5261,-1.9,-1.2,2164.083,0.6812,0.43,0,1418.1,1.2542,-1.9,-1.6,1778.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_230,2.9,73.7,1,23.6,67.9,67.9,2.951,0,1418.068,1.0551,-1.8,-1.7,1496.197,0.9666,0.4359,0,1418.068,1.5586,-1.8,-1.2,2210.201,0.6615,0.4359,0,1418.1,1.3069,-1.8,-1.4,1853.2,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_231,2.9,73.8,1,23.7,68,68,2.902,0,1387.853,1.0717,-1.9,-1.8,1487.297,0.9566,0.442,0,1387.853,1.5843,-1.9,-1.2,2198.841,0.6459,0.442,0,1387.9,1.328,-1.9,-1.5,1843.1,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_232,2.9,73.9,1,23.8,68.1,68.1,2.855,0,1371.937,1.0441,-1.8,-1.7,1432.491,0.9732,0.4359,0,1371.937,1.5902,-1.8,-1.1,2181.599,0.6423,0.4359,0,1371.9,1.3172,-1.8,-1.4,1807,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_233,2.9,74,1,23.9,68.2,68.2,2.86,21,1374.339,1.0836,-1.8,-1.7,1489.18,0.9494,0.4359,21,1374.339,1.6059,-1.8,-1.1,2207.026,0.6328,0.4359,21,1374.3,1.3448,-1.8,-1.4,1848.1,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_234,2.9,74.1,1,24,68.3,68.3,2.864,29,1379.576,1.0795,-1.9,-1.8,1489.244,0.9518,0.442,29,1379.576,1.6025,-1.9,-1.2,2210.751,0.6349,0.442,29,1379.6,1.341,-1.9,-1.5,1850,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_235,2.9,74.2,1,24.1,68.4,68.4,2.831,36,1366.973,1.0869,-1.9,-1.7,1485.766,0.9473,0.442,36,1366.973,1.6188,-1.9,-1.2,2212.897,0.625,0.442,36,1367,1.3529,-1.9,-1.5,1849.3,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_236,2.9,74.3,1,24.2,68.5,68.5,2.83,38,1369.797,1.0925,-1.9,-1.7,1496.452,0.944,0.4359,38,1369.797,1.6217,-1.9,-1.2,2221.451,0.6232,0.4359,38,1369.8,1.3571,-1.9,-1.5,1859,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_237,2.9,74.4,1,24.3,68.6,68.6,2.864,42,1386.254,1.0344,-1.8,-1.7,1433.877,0.9792,0.442,42,1386.254,1.5823,-1.8,-1.1,2193.431,0.6471,0.442,42,1386.3,1.3084,-1.8,-1.4,1813.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_238,2.9,74.5,1,24.4,68.7,68.7,2.863,44,1389.131,1.049,-1.9,-1.8,1457.201,0.9703,0.4359,44,1389.131,1.5892,-1.9,-1.2,2207.588,0.6429,0.4359,44,1389.1,1.3191,-1.9,-1.5,1832.4,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_239,2.9,74.6,1,24.5,68.8,68.8,2.978,46,1444.93,0.9772,-1.8,-1.8,1411.917,1.0138,0.4359,46,1444.93,1.5139,-1.8,-1.2,2187.497,0.6885,0.4359,46,1444.9,1.2456,-1.8,-1.5,1799.7,0.9,0.4
HER49L,HER49L9_1B,HER49L9_1B_240,2.9,74.7,1,24.6,68.9,68.9,2.983,46,1443.853,1.0068,-1.8,-1.8,1453.675,0.9959,0.442,46,1443.853,1.5253,-1.8,-1.2,2202.245,0.6817,0.442,46,1443.9,1.2661,-1.8,-1.5,1828,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_241,2.9,74.8,1,24.7,69,69,2.981,44,1439.401,0.9963,-1.8,-1.8,1434.016,1.0023,0.442,44,1439.401,1.5213,-1.8,-1.2,2189.735,0.6841,0.442,44,1439.4,1.2588,-1.8,-1.5,1811.9,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_242,2.9,74.9,1,24.8,69.1,69.1,2.952,41,1428.848,1.0035,-1.9,-1.9,1433.877,0.9979,0.442,41,1428.848,1.5351,-1.9,-1.2,2193.431,0.6757,0.442,41,1428.8,1.2693,-1.9,-1.6,1813.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_243,2.9,75,1,24.9,69.2,69.2,2.935,42,1420.62,0.9889,-1.8,-1.8,1404.858,1.0067,0.4359,42,1420.62,1.535,-1.8,-1.2,2180.597,0.6758,0.4359,42,1420.6,1.262,-1.8,-1.5,1792.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_244,2.9,75.1,1,25,69.3,69.3,2.969,38,1433.607,1.0028,-1.8,-1.8,1437.612,0.9983,0.4359,38,1433.607,1.5285,-1.8,-1.2,2191.333,0.6797,0.4359,38,1433.6,1.2657,-1.8,-1.5,1814.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_245,2.9,75.2,1,25.1,69.4,69.4,2.982,29,1439.884,0.9934,-1.9,-1.9,1430.416,1.004,0.4359,29,1439.884,1.5197,-1.9,-1.3,2188.135,0.6851,0.4359,29,1439.9,1.2566,-1.9,-1.6,1809.3,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_246,2.9,75.3,1,25.2,69.5,69.5,2.973,13,1432.081,0.9952,-1.9,-1.9,1425.173,1.0029,0.4359,13,1432.081,1.5237,-1.9,-1.2,2182.068,0.6826,0.4359,13,1432.1,1.2595,-1.9,-1.6,1803.6,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_247,2.9,75.4,1,25.3,69.6,69.6,2.969,0,1430.154,0.9585,-2,-2.1,1370.769,1.0252,0.4359,0,1430.154,1.509,-2,-1.3,2158.106,0.6915,0.4359,0,1430.2,1.2338,-2,-1.7,1764.4,0.9,0.4
HER49L,HER49L9_1B,HER49L9_1B_248,2.9,75.5,1,25.4,69.7,69.7,2.91,0,1398.366,1.0244,-1.9,-1.9,1432.491,0.9852,0.4359,0,1398.366,1.5601,-1.9,-1.2,2181.599,0.6605,0.4359,0,1398.4,1.2923,-1.9,-1.5,1807,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_249,2.9,75.6,1,25.5,69.8,69.8,2.804,0,1344.199,1.0856,-1.8,-1.7,1459.225,0.9481,0.442,0,1344.199,1.6291,-1.8,-1.1,2189.853,0.6187,0.442,0,1344.2,1.3574,-1.8,-1.4,1824.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_250,2.9,75.7,1,25.6,69.9,69.9,2.773,0,1329.339,1.0911,-2,-1.8,1450.381,0.9448,0.442,0,1329.339,1.6443,-2,-1.2,2185.889,0.6095,0.442,0,1329.3,1.3677,-2,-1.5,1818.1,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_251,2.9,75.8,1,25.7,70,70,2.776,0,1330.777,1.0779,-1.9,-1.8,1434.402,0.9528,0.4359,0,1330.777,1.6372,-1.9,-1.2,2178.75,0.6138,0.4359,0,1330.8,1.3576,-1.9,-1.5,1806.6,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_252,2.9,75.9,1,25.8,70.1,70.1,2.851,0,1366.731,1.0273,-1.9,-1.8,1403.995,0.9835,0.442,0,1366.731,1.5843,-1.9,-1.2,2165.253,0.6459,0.442,0,1366.7,1.3058,-1.9,-1.5,1784.6,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_253,2.9,76,1,25.9,70.2,70.2,2.876,1,1375.419,1.0235,-1.9,-1.9,1407.802,0.9857,0.4421,1,1375.419,1.5728,-1.9,-1.2,2163.245,0.6529,0.4421,1,1375.4,1.2982,-1.9,-1.5,1785.5,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_254,2.9,76.1,1,26,70.3,70.3,2.902,22,1394.522,1.0221,-1.8,-1.8,1425.334,0.9866,0.4484,22,1394.522,1.5621,-1.8,-1.2,2178.416,0.6593,0.4484,22,1394.5,1.2921,-1.8,-1.5,1801.9,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_255,2.9,76.2,1,26.1,70.4,70.4,2.86,23,1377.65,1.095,-2,-1.8,1508.573,0.9424,0.4421,23,1377.65,1.6111,-2,-1.2,2219.5,0.6296,0.4421,23,1377.7,1.3531,-2,-1.5,1864,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_256,2.9,76.3,1,26.2,70.5,70.5,2.663,18,1282.755,1.1623,-1.9,-1.6,1491.006,0.9016,0.4421,18,1282.755,1.7241,-1.9,-1.1,2211.547,0.5612,0.4421,18,1282.8,1.4432,-1.9,-1.4,1851.3,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_257,2.9,76.4,1,26.3,70.6,70.6,2.613,19,1261.709,1.1508,-1.9,-1.7,1451.955,0.9086,0.436,19,1261.709,1.7419,-1.9,-1.1,2197.727,0.5504,0.436,19,1261.7,1.4464,-1.9,-1.4,1824.8,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_258,2.9,76.5,1,26.4,70.7,70.7,2.586,19,1251.694,1.1599,-1.9,-1.6,1451.88,0.9031,0.436,19,1251.694,1.7588,-1.9,-1.1,2201.444,0.5401,0.436,19,1251.7,1.4594,-1.9,-1.4,1826.7,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_259,2.9,76.6,1,26.5,70.8,70.8,2.571,32,1247.453,1.1854,-1.9,-1.6,1478.713,0.8876,0.4421,32,1247.453,1.7774,-1.9,-1.1,2217.218,0.5289,0.4421,32,1247.5,1.4814,-1.9,-1.3,1848,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_260,2.9,76.7,1,26.6,70.9,70.9,2.633,37,1277.535,1.118,-1.9,-1.7,1428.294,0.9285,0.4421,37,1277.535,1.7179,-1.9,-1.1,2194.734,0.5649,0.4421,37,1277.5,1.418,-1.9,-1.4,1811.5,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_261,2.9,76.8,1,26.7,71,71,2.711,38,1315.381,1.1445,-1.9,-1.7,1505.404,0.9124,0.4421,38,1315.381,1.6948,-1.9,-1.1,2229.245,0.5789,0.4421,38,1315.4,1.4197,-1.9,-1.4,1867.3,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_262,2.9,76.9,1,26.8,71.1,71.1,2.65,42,1282.672,1.157,-1.9,-1.6,1484.033,0.9049,0.4421,42,1282.672,1.7275,-1.9,-1.1,2215.853,0.5591,0.4421,42,1282.7,1.4423,-1.9,-1.4,1849.9,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_263,2.9,77,1,26.9,71.2,71.2,2.631,42,1276.565,1.1117,-1.9,-1.7,1419.206,0.9323,0.4421,42,1276.565,1.7161,-1.9,-1.1,2190.713,0.566,0.4421,42,1276.6,1.4139,-1.9,-1.4,1805,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_264,2.9,77.1,1,27,71.3,71.3,2.49,40,1208.151,1.1474,-1.9,-1.7,1386.269,0.9106,0.4421,40,1208.151,1.8013,-1.9,-1.1,2176.229,0.5144,0.4421,40,1208.2,1.4744,-1.9,-1.4,1781.2,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_265,2.9,77.2,1,27.1,71.4,71.4,2.587,26,1252.178,1.1451,-2,-1.7,1433.877,0.9121,0.436,26,1252.178,1.7517,-2,-1.1,2193.431,0.5444,0.436,26,1252.2,1.4484,-2,-1.4,1813.7,0.7,0.4
HER49L,HER49L9_1B,HER49L9_1B_266,2.9,77.3,1,27.2,71.5,71.5,2.718,14,1312.41,1.0762,-1.9,-1.8,1412.354,0.9538,0.436,14,1312.41,1.6612,-1.9,-1.1,2180.136,0.5993,0.436,14,1312.4,1.3687,-1.9,-1.5,1796.2,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_267,2.9,77.4,1,27.3,71.6,71.6,2.751,0,1325.145,1.0441,-1.9,-1.8,1383.549,0.9733,0.4361,0,1325.145,1.6328,-1.9,-1.2,2163.702,0.6165,0.4361,0,1325.1,1.3385,-1.9,-1.5,1773.6,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_268,2.9,77.5,1,27.4,71.7,71.7,2.742,0,1320.809,1.1342,-1.9,-1.7,1498.044,0.9187,0.4421,0,1320.809,1.6768,-1.9,-1.1,2214.729,0.5898,0.4421,0,1320.8,1.4055,-1.9,-1.4,1856.4,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_269,2.9,77.6,1,27.5,71.8,71.8,2.731,0,1315.511,1.1401,-1.9,-1.7,1499.801,0.9151,0.4361,0,1315.511,1.6842,-1.9,-1.1,2215.524,0.5854,0.4361,0,1315.5,1.4122,-1.9,-1.4,1857.7,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_270,2.9,77.7,1,27.6,71.9,71.9,2.844,0,1373.25,1.0351,-1.9,-1.8,1421.398,0.9788,0.4422,0,1373.25,1.5905,-1.9,-1.2,2184.136,0.6421,0.4422,0,1373.3,1.3128,-1.9,-1.5,1802.8,0.8,0.4
HER49L,HER49L9_1B,HER49L9_1B_271,2.9,77.8,1,27.7,72,72,2.882,0,1391.598,0.994,-1.9,-1.9,1383.234,1.0036,0.4361,0,1391.598,1.5574,-1.9,-1.2,2167.323,0.6622,0.4361,0,1391.6,1.2757,-1.9,-1.6,1775.3,0.8,0.4
