SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH_sed,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_293,2.4,1201.5,31,46.1,126,126,2.453,0.1325,1892.747,1.388,0.5,0.4,2627.195,0.7783,2.7874,0.1325,1892.747,1.75,0.5,0.3,3312.229,0.5715,2.7874,0.1325,1892.747,1.569,0.5,0.3,2969.712,0.6749,2.7874
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_294,2.4,1202,31,46.6,126.5,126.5,2.447,0.1491,1879.417,1.398,0.4,0.3,2627.446,0.7726,2.5549,0.1491,1879.417,1.7626,0.4,0.2,3312.738,0.5642,2.5549,0.1491,1879.417,1.5803,0.4,0.3,2970.092,0.6684,2.5549
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_295,2.4,1202.5,31,47.1,127,127,2.437,0.1508,1868.865,1.3931,0.5,0.4,2603.537,0.7754,4.6234,0.1508,1868.865,1.7563,0.5,0.3,3282.375,0.5678,4.6234,0.1508,1868.865,1.5747,0.5,0.3,2942.956,0.6716,4.6234
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_296,2.4,1203,31,47.6,127.5,127.5,2.422,0.1469,1868.827,1.357,4.7,3.5,2536.036,0.796,12.4788,0.1469,1868.827,1.7129,4.7,2.7,3201.023,0.5927,12.4788,0.1469,1868.827,1.53495,4.7,3.1,2868.5295,0.69435,12.4788
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_297,2.4,1203.5,31,48.1,128,128,2.396,0.1571,1873.339,1.3627,1.7,1.2,2552.809,0.7927,10.367,0.1571,1873.339,1.7209,1.7,1,3223.795,0.5881,10.367,0.1571,1873.339,1.5418,1.7,1.1,2888.302,0.6904,10.367
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_298,2.4,1204,31,48.6,128.5,128.5,2.349,0.1829,1886.747,1.3301,1.9,1.4,2509.637,0.8113,4.6877,0.1829,1886.747,1.6884,1.9,1.1,3185.632,0.6066,4.6877,0.1829,1886.747,1.50925,1.9,1.3,2847.6345,0.70895,4.6877
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_299,2.4,1204.5,31,49.1,129,129,2.279,0.1544,1957.904,1.1102,0,NA,2173.584,0.9371,3.6474,0.1544,1957.904,1.4884,0,NA,2914.143,0.7209,3.6474,0.1544,1957.904,1.2993,0,NA,2543.8635,0.829,3.6474
HER42PB,HER42PB_1C,HER42PB_1C_MSCL_300,2.4,1205,31,49.6,129.5,129.5,2.263,0.017,2049.819,0.8699,-0.3,-0.3,1783.226,1.0743,3.8071,0.017,2049.819,1.2939,-0.3,-0.2,2652.216,0.8321,3.8071,0.017,2049.819,1.0819,-0.3,-0.3,2217.721,0.9532,3.8071
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_301,2.4,1226.5,33,0.5,120,120,2.359,0.5914,1908.576,1.2601,3.4,2.7,2404.966,0.8514,6.6884,0.5914,1908.576,1.614,3.4,2.1,3080.521,0.6491,6.6884,0.5914,1908.576,1.43705,3.4,2.4,2742.7435,0.75025,6.6884
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_302,2.4,1227,33,1,120.5,120.5,2.401,1.0607,1880.188,1.3697,-1.1,-0.8,2575.351,0.7887,14.0386,1.0607,1880.188,1.7288,-1.1,-0.6,3250.511,0.5835,14.0386,1.0607,1880.188,1.54925,-1.1,-0.7,2912.931,0.6861,14.0386
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_303,2.4,1227.5,33,1.5,121,121,2.427,1.9529,1894.614,1.3808,-1.6,-1.2,2616.143,0.7824,20.1151,1.9529,1894.614,1.7412,-1.6,-0.9,3298.929,0.5764,20.1151,1.9529,1894.614,1.561,-1.6,-1,2957.536,0.6794,20.1151
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_304,2.4,1228,33,2,121.5,121.5,2.447,2.2152,1899.845,1.3845,-1.6,-1.2,2630.264,0.7803,4.4774,2.2152,1899.845,1.7455,-1.6,-0.9,3316.092,0.574,4.4774,2.2152,1899.845,1.565,-1.6,-1,2973.178,0.67715,4.4774
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_305,2.4,1228.5,33,2.5,122,122,2.468,2.2206,1898.462,1.3689,-1.6,-1.2,2598.846,0.7892,2.4152,2.2206,1898.462,1.7259,-1.6,-0.9,3276.56,0.5852,2.4152,2.2206,1898.462,1.5474,-1.6,-1,2937.703,0.6872,2.4152
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_306,2.4,1229,33,3,122.5,122.5,2.481,1.8038,1915.83,1.3495,-1.8,-1.3,2585.489,0.8003,1.6638,1.8038,1915.83,1.7018,-1.8,-1.1,3260.367,0.599,1.6638,1.8038,1915.83,1.52565,-1.8,-1.2,2922.928,0.69965,1.6638
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_307,2.4,1229.5,33,3.5,123,123,2.484,1.5801,1928.572,1.3564,-1.5,-1.1,2615.866,0.7964,1.5837,1.5801,1928.572,1.7102,-1.5,-0.9,3298.156,0.5942,1.5837,1.5801,1928.572,1.5333,-1.5,-1,2957.011,0.6953,1.5837
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_308,2.4,1230,33,4,123.5,123.5,2.483,2.0788,1936.818,1.3679,-1.2,-0.9,2649.426,0.7898,1.3245,2.0788,1936.818,1.7246,-1.2,-0.7,3340.228,0.5859,1.3245,2.0788,1936.818,1.54625,-1.2,-0.8,2994.827,0.68785,1.3245
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_309,2.4,1230.5,33,4.5,124,124,2.489,1.8483,1943.013,1.3559,-1.6,-1.2,2634.578,0.7966,1.4075,1.8483,1943.013,1.7095,-1.6,-0.9,3321.657,0.5945,1.4075,1.8483,1943.013,1.5327,-1.6,-1.1,2978.1175,0.69555,1.4075
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_310,2.4,1231,33,5,124.5,124.5,2.495,1.3977,1946.178,1.342,-2.3,-1.7,2611.707,0.8046,1.4061,1.3977,1946.178,1.6923,-2.3,-1.4,3293.428,0.6044,1.4061,1.3977,1946.178,1.51715,-2.3,-1.5,2952.5675,0.7045,1.4061
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_311,2.4,1231.5,33,5.5,125,125,2.5,0.8933,1951.6,1.3419,-1.9,-1.4,2618.942,0.8046,1.32,0.8933,1951.6,1.6921,-1.9,-1.1,3302.357,0.6045,1.32,0.8933,1951.6,1.517,-1.9,-1.3,2960.6495,0.70455,1.32
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_312,2.4,1232,33,6,125.5,125.5,2.513,0.8948,1952.603,1.3324,0.2,0.2,2601.559,0.8101,1.378,0.8948,1952.603,1.6801,0.2,0.1,3280.633,0.6114,1.378,0.8948,1952.603,1.50625,0.2,0.1,2941.096,0.71075,1.378
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_313,2.4,1232.5,33,6.5,126,126,2.515,0.937,1919.847,1.3446,0.7,0.5,2581.367,0.8031,1.4269,0.937,1919.847,1.6952,0.7,0.4,3254.49,0.6028,1.4269,0.937,1919.847,1.5199,0.7,0.5,2917.9285,0.70295,1.4269
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_314,2.4,1233,33,7,126.5,126.5,2.515,1.1852,1934.616,1.3662,0.1,0.1,2643.105,0.7907,1.4097,1.1852,1934.616,1.7227,0.1,0.1,3332.834,0.587,1.4097,1.1852,1934.616,1.54445,0.1,0.1,2987.9695,0.68885,1.4097
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_315,2.4,1233.5,33,7.5,127,127,2.505,1.5915,1949.416,1.3615,0.2,0.1,2654.123,0.7934,1.4491,1.5915,1949.416,1.7165,0.2,0.1,3346.226,0.5906,1.4491,1.5915,1949.416,1.539,0.2,0.1,3000.1745,0.692,1.4491
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_316,2.4,1234,33,8,127.5,127.5,2.51,1.4851,1956.352,1.3658,0.4,0.3,2672.033,0.791,1.5211,1.4851,1956.352,1.7221,0.4,0.2,3369.105,0.5874,1.5211,1.4851,1956.352,1.54395,0.4,0.3,3020.569,0.6892,1.5211
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_317,2.4,1234.5,33,8.5,128,128,2.515,1.5123,1952.64,1.3737,0.8,0.6,2682.34,0.7865,1.5143,1.5123,1952.64,1.7325,0.8,0.5,3382.993,0.5814,1.5143,1.5123,1952.64,1.5531,0.8,0.5,3032.6665,0.68395,1.5143
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_318,2.4,1235,33,9,128.5,128.5,2.521,1.2605,1958.819,1.3514,1.7,1.3,2647.178,0.7992,1.5385,1.2605,1958.819,1.7038,1.7,1,3337.437,0.5978,1.5385,1.2605,1958.819,1.5276,1.7,1.1,2992.3075,0.6985,1.5385
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_319,2.4,1235.5,33,9.5,129,129,2.52,1.1409,1939.954,1.3439,3.4,2.5,2607.197,0.8035,1.4721,1.1409,1939.954,1.6944,3.4,2,3287.015,0.6032,1.4721,1.1409,1939.954,1.51915,3.4,2.3,2947.106,0.70335,1.4721
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_320,2.4,1236,33,10,129.5,129.5,2.515,1.1563,1937.597,1.3366,1.7,1.3,2589.778,0.8077,1.4843,1.1563,1937.597,1.6853,1.7,1,3265.418,0.6084,1.4843,1.1563,1937.597,1.51095,1.7,1.1,2927.598,0.70805,1.4843
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_321,2.4,1236.5,33,10.5,130,130,2.515,1.3209,1902.421,1.3321,0.6,0.5,2534.232,0.8102,1.3357,1.3209,1902.421,1.6798,0.6,0.4,3195.67,0.6115,1.3357,1.3209,1902.421,1.50595,0.6,0.4,2864.951,0.71085,1.3357
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_322,2.4,1237,33,11,130.5,130.5,2.514,1.6602,1905.99,1.3339,-0.3,-0.2,2542.325,0.8092,1.433,1.6602,1905.99,1.682,-0.3,-0.2,3205.789,0.6103,1.433,1.6602,1905.99,1.50795,-0.3,-0.2,2874.057,0.70975,1.433
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_323,2.4,1237.5,33,11.5,131,131,2.516,1.7087,1898.868,1.316,-0.1,-0.1,2498.87,0.8194,1.8139,1.7087,1898.868,1.6603,-0.1,-0.1,3152.673,0.6227,1.8139,1.7087,1898.868,1.48815,-0.1,-0.1,2825.7715,0.72105,1.8139
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_324,2.4,1238,33,12,131.5,131.5,2.526,1.9556,1916.54,1.3316,0,NA,2552.037,0.8105,1.7301,1.9556,1916.54,1.679,0,NA,3217.786,0.612,1.7301,1.9556,1916.54,1.5053,0,NA,2884.9115,0.71125,1.7301
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_325,2.4,1238.5,33,12.5,132,132,2.538,1.689,1927.107,1.3223,-0.1,-0.1,2548.132,0.8159,1.4657,1.689,1927.107,1.6673,-0.1,-0.1,3213.042,0.6187,1.4657,1.689,1927.107,1.4948,-0.1,-0.1,2880.587,0.7173,1.4657
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_326,2.4,1239,33,13,132.5,132.5,2.557,1.6645,1945.966,1.3383,-0.2,-0.1,2604.242,0.8067,1.6208,1.6645,1945.966,1.6873,-0.2,-0.1,3283.501,0.6072,1.6208,1.6645,1945.966,1.5128,-0.2,-0.1,2943.8715,0.70695,1.6208
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_327,2.4,1239.5,33,13.5,133,133,2.568,1.7997,1963.303,1.3018,0.1,0.1,2555.882,0.8275,1.7356,1.7997,1963.303,1.6417,0.1,0.1,3223.197,0.6333,1.7356,1.7997,1963.303,1.47175,0.1,0.1,2889.5395,0.7304,1.7356
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_328,2.4,1240,33,14,133.5,133.5,2.57,1.7059,1976.923,1.3303,0.4,0.3,2629.889,0.8113,1.5921,1.7059,1976.923,1.6772,0.4,0.2,3315.783,0.613,1.5921,1.7059,1976.923,1.50375,0.4,0.3,2972.836,0.71215,1.5921
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_329,2.4,1240.5,33,14.5,134,134,2.569,1.8513,1956.588,1.3035,0.7,0.5,2550.434,0.8266,1.7092,1.8513,1956.588,1.6438,0.7,0.4,3216.146,0.6321,1.7092,1.8513,1956.588,1.47365,0.7,0.5,2883.29,0.72935,1.7092
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_330,2.4,1241,33,15,134.5,134.5,2.568,1.8382,1919.283,1.3086,0.9,0.7,2511.589,0.8237,1.7114,1.8382,1919.283,1.65,0.9,0.5,3166.852,0.6286,1.7114,1.8382,1919.283,1.4793,0.9,0.6,2839.2205,0.72615,1.7114
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_331,2.4,1241.5,33,15.5,135,135,2.546,2.9291,1912.848,1.3201,0.9,0.7,2525.183,0.8171,1.6825,2.9291,1912.848,1.6645,0.9,0.5,3183.982,0.6203,1.6825,2.9291,1912.848,1.4923,0.9,0.6,2854.5825,0.7187,1.6825
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_332,2.4,1242,33,16,135.5,135.5,2.526,3.8486,1935.632,1.35,-0.6,-0.4,2613.049,0.8,1.7922,3.8486,1935.632,1.702,-0.6,-0.4,3294.436,0.5989,1.7922,3.8486,1935.632,1.526,-0.6,-0.4,2953.7425,0.69945,1.7922
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_333,2.4,1242.5,33,16.5,136,136,2.51,3.5947,1965.544,1.3565,-0.6,-0.4,2666.285,0.7963,1.6942,3.5947,1965.544,1.7102,-0.6,-0.4,3361.511,0.5942,1.6942,3.5947,1965.544,1.53335,-0.6,-0.4,3013.898,0.69525,1.6942
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_334,2.4,1243,33,17,136.5,136.5,2.51,4.355,2000,1.3475,0,NA,2694.905,0.8015,1.8487,4.355,2000,1.6988,0,NA,3397.63,0.6007,1.8487,4.355,2000,1.52315,0,NA,3046.2675,0.7011,1.8487
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_335,2.4,1243.5,33,17.5,137,137,2.505,8.4484,2008.821,1.344,1.1,0.8,2699.813,0.8034,1.8212,8.4484,2008.821,1.6945,1.1,0.6,3404.047,0.6031,1.8212,8.4484,2008.821,1.51925,1.1,0.7,3051.93,0.70325,1.8212
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_336,2.4,1244,33,18,137.5,137.5,2.501,10.0659,2020.194,1.3507,0.6,0.4,2728.582,0.7996,1.8602,10.0659,2020.194,1.7029,0.6,0.4,3440.134,0.5984,1.8602,10.0659,2020.194,1.5268,0.6,0.4,3084.358,0.699,1.8602
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_337,2.4,1244.5,33,18.5,138,138,2.505,5.084,2016.908,1.3629,0.5,0.4,2748.938,0.7926,1.8731,5.084,2016.908,1.7184,0.5,0.3,3465.809,0.5895,1.8731,5.084,2016.908,1.54065,0.5,0.3,3107.3735,0.69105,1.8731
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_338,2.4,1245,33,19,138.5,138.5,2.505,3.4332,2007.212,1.352,0.2,0.1,2713.741,0.7989,1.7356,3.4332,2007.212,1.7045,0.2,0.1,3421.341,0.5974,1.7356,3.4332,2007.212,1.52825,0.2,0.1,3067.541,0.69815,1.7356
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_339,2.4,1245.5,33,19.5,139,139,2.51,3.504,2009.608,1.3559,0.4,0.3,2724.813,0.7966,1.7898,3.504,2009.608,1.7094,0.4,0.2,3435.291,0.5946,1.7898,3.504,2009.608,1.53265,0.4,0.3,3080.052,0.6956,1.7898
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_340,2.4,1246,33,20,139.5,139.5,2.51,3.0046,1990.484,1.3405,0.3,0.2,2668.209,0.8054,1.6567,3.0046,1990.484,1.6902,0.3,0.2,3364.242,0.6056,1.6567,3.0046,1990.484,1.51535,0.3,0.2,3016.2255,0.7055,1.6567
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_341,2.4,1246.5,33,20.5,140,140,2.512,3.463,1936.777,1.3427,0.4,0.3,2600.491,0.8042,1.9062,3.463,1936.777,1.6929,0.4,0.2,3278.71,0.6041,1.9062,3.463,1936.777,1.5178,0.4,0.3,2939.6005,0.70415,1.9062
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_342,2.4,1247,33,21,140.5,140.5,2.52,3.5831,1941.449,1.3346,0.3,0.2,2590.965,0.8088,1.7629,3.5831,1941.449,1.6827,0.3,0.2,3266.88,0.6099,1.7629,3.5831,1941.449,1.50865,0.3,0.2,2928.9225,0.70935,1.7629
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_343,2.4,1247.5,33,21.5,141,141,2.521,3.0101,1961.868,1.3412,-0.2,-0.1,2631.187,0.805,1.7424,3.0101,1961.868,1.6909,-0.2,-0.1,3317.307,0.6052,1.7424,3.0101,1961.868,1.51605,-0.2,-0.1,2974.247,0.7051,1.7424
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_344,2.4,1248,33,22,141.5,141.5,2.525,2.557,1943.803,1.3458,0.3,0.2,2615.947,0.8024,1.8929,2.557,1943.803,1.6967,0.3,0.2,3298.021,0.6019,1.8929,2.557,1943.803,1.52125,0.3,0.2,2956.984,0.70215,1.8929
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_345,2.4,1248.5,33,22.5,142,142,2.526,2.585,1915.087,1.3367,-0.1,-0.1,2559.847,0.8076,1.9103,2.585,1915.087,1.6853,-0.1,-0.1,3227.417,0.6084,1.9103,2.585,1915.087,1.511,-0.1,-0.1,2893.632,0.708,1.9103
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_346,2.4,1249,33,23,142.5,142.5,2.525,2.0829,1907.1,1.3103,-0.6,-0.5,2498.841,0.8227,2.016,2.0829,1907.1,1.6532,-0.6,-0.4,3152.77,0.6268,2.016,2.0829,1907.1,1.48175,-0.6,-0.4,2825.8055,0.72475,2.016
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_347,2.4,1249.5,33,23.5,143,143,2.52,1.7662,1889.056,1.3446,-0.3,-0.2,2539.953,0.8031,1.913,1.7662,1889.056,1.6951,-0.3,-0.2,3202.229,0.6028,1.913,1.7662,1889.056,1.51985,-0.3,-0.2,2871.091,0.70295,1.913
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_348,2.4,1250,33,24,143.5,143.5,2.515,1.8001,1881.077,1.3331,-0.9,-0.7,2507.715,0.8096,1.935,1.8001,1881.077,1.681,-0.9,-0.5,3162.16,0.6108,1.935,1.8001,1881.077,1.50705,-0.9,-0.6,2834.9375,0.7102,1.935
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_349,2.4,1250.5,33,24.5,144,144,2.494,1.8538,1887.964,1.3619,-0.8,-0.6,2571.206,0.7932,2.119,1.8538,1887.964,1.717,-0.8,-0.5,3241.613,0.5903,2.119,1.8538,1887.964,1.53945,-0.8,-0.5,2906.4095,0.69175,2.119
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_350,2.4,1251,33,25,144.5,144.5,2.479,1.6463,1914.286,1.3387,-0.7,-0.5,2562.644,0.8065,1.8692,1.6463,1914.286,1.6887,-0.7,-0.4,3232.74,0.6064,1.8692,1.6463,1914.286,1.5137,-0.7,-0.5,2897.692,0.70645,1.8692
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_351,2.4,1251.5,33,25.5,145,145,2.468,0.7042,1990.323,1.3262,-0.6,-0.5,2639.589,0.8136,1.8237,0.7042,1990.323,1.6745,-0.6,-0.4,3332.737,0.6146,1.8237,0.7042,1990.323,1.50035,-0.6,-0.4,2986.163,0.7141,1.8237
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_352,2.4,1252,33,26,145.5,145.5,2.464,0.323,2068.85,1.3133,-0.1,-0.1,2717.035,0.821,2.016,0.323,2068.85,1.6598,-0.1,-0.1,3433.914,0.623,2.016,0.323,2068.85,1.48655,-0.1,-0.1,3075.4745,0.722,2.016
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_353,2.4,1252.5,33,26.5,146,146,2.454,1.3193,2128.361,1.3391,-0.2,-0.1,2850.128,0.8062,1.8237,1.3193,2128.361,1.6903,-0.2,-0.1,3597.514,0.6056,1.8237,1.3193,2128.361,1.5147,-0.2,-0.1,3223.821,0.7059,1.8237
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_354,2.4,1253,33,27,146.5,146.5,2.458,0.5717,2115.318,1.3481,0.4,0.3,2851.584,0.8011,2.1308,0.5717,2115.318,1.7007,0.4,0.2,3597.521,0.5996,2.1308,0.5717,2115.318,1.5244,0.4,0.3,3224.5525,0.70035,2.1308
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_355,2.4,1253.5,33,27.5,147,147,2.474,0.6239,2094.835,1.3426,1.9,1.4,2812.595,0.8042,1.8955,0.6239,2094.835,1.6936,1.9,1.1,3547.89,0.6036,1.8955,0.6239,2094.835,1.5181,1.9,1.3,3180.2425,0.7039,1.8955
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_356,2.4,1254,33,28,147.5,147.5,2.479,0.458,2045.38,1.3295,0.4,0.3,2719.307,0.8117,2.1685,0.458,2045.38,1.6778,0.4,0.2,3431.721,0.6127,2.1685,0.458,2045.38,1.50365,0.4,0.3,3075.514,0.7122,2.1685
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_357,2.4,1254.5,33,28.5,148,148,2.494,0.4743,1928.848,1.3243,0.2,0.2,2554.438,0.8147,1.9171,0.4743,1928.848,1.6711,0.2,0.1,3223.232,0.6165,1.9171,0.4743,1928.848,1.4977,0.2,0.1,2888.835,0.7156,1.9171
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_358,2.4,1255,33,29,148.5,148.5,2.504,0.9093,1898.408,1.3255,0.2,0.2,2516.4,0.814,1.9819,0.9093,1898.408,1.6721,0.2,0.1,3174.38,0.6159,1.9819,0.9093,1898.408,1.4988,0.2,0.1,2845.39,0.71495,1.9819
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_359,2.4,1255.5,33,29.5,149,149,2.506,1.8647,1899.924,1.3231,-0.2,-0.2,2513.702,0.8154,2.1274,1.8647,1899.924,1.6691,-0.2,-0.1,3171.151,0.6177,2.1274,1.8647,1899.924,1.4961,-0.2,-0.1,2842.4265,0.71655,2.1274
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_360,2.4,1256,33,30,149.5,149.5,2.505,2.7459,1902.05,1.3382,0.4,0.3,2545.408,0.8067,2.042,2.7459,1902.05,1.6875,0.4,0.2,3209.705,0.6071,2.042,2.7459,1902.05,1.51285,0.4,0.3,2877.5565,0.7069,2.042
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_361,2.4,1256.5,33,30.5,150,150,2.502,2.1384,1909.924,1.3343,0.7,0.5,2548.469,0.809,1.8982,2.1384,1909.924,1.6828,0.7,0.4,3214.011,0.6098,1.8982,2.1384,1909.924,1.50855,0.7,0.5,2881.24,0.7094,1.8982
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_362,2.4,1257,33,31,150.5,150.5,2.494,1.479,1939.347,1.3493,0,NA,2616.739,0.8004,2.195,1.479,1939.347,1.7013,0,NA,3299.334,0.5993,2.195,1.479,1939.347,1.5253,0,NA,2958.0365,0.69985,2.195
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_363,2.4,1257.5,33,31.5,151,151,2.489,1.0613,1962.934,1.3352,-0.2,-0.1,2620.822,0.8085,1.8139,1.0613,1962.934,1.6842,-0.2,-0.1,3305.908,0.609,1.8139,1.0613,1962.934,1.5097,-0.2,-0.1,2963.365,0.70875,1.8139
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_364,2.4,1258,33,32,151.5,151.5,2.485,0.845,1952.082,1.3527,-0.1,-0.1,2640.638,0.7984,1.9747,0.845,1952.082,1.7056,-0.1,-0.1,3329.546,0.5968,1.9747,0.845,1952.082,1.52915,-0.1,-0.1,2985.092,0.6976,1.9747
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_365,2.4,1258.5,33,32.5,152,152,2.479,1.0089,1950.433,1.3436,-0.2,-0.1,2620.646,0.8036,1.7435,1.0089,1950.433,1.6947,-0.2,-0.1,3305.344,0.603,1.7435,1.0089,1950.433,1.51915,-0.2,-0.1,2962.995,0.7033,1.7435
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_366,2.4,1259,33,33,152.5,152.5,2.475,1.133,1948.819,1.3499,0.1,0.1,2630.747,0.8,1.7006,1.133,1948.819,1.7024,0.1,0.1,3317.682,0.5986,1.7006,1.133,1948.819,1.52615,0.1,0.1,2974.2145,0.6993,1.7006
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_367,2.4,1259.5,33,33.5,153,153,2.474,1.2021,1960.38,1.3352,-0.1,-0.1,2617.587,0.8084,1.9239,1.2021,1960.38,1.6848,-0.1,-0.1,3302.885,0.6087,1.9239,1.2021,1960.38,1.51,-0.1,-0.1,2960.236,0.70855,1.9239
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_368,2.4,1260,33,34,153.5,153.5,2.468,1.1752,1960.286,1.3366,0,NA,2620.204,0.8076,1.5781,1.1752,1960.286,1.6867,0,NA,3306.464,0.6076,1.5781,1.1752,1960.286,1.51165,0,NA,2963.334,0.7076,1.5781
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_369,2.4,1260.5,33,34.5,154,154,2.464,1.2077,1963.346,1.3176,-0.2,-0.2,2586.842,0.8185,1.8078,1.2077,1963.346,1.6647,-0.2,-0.1,3268.376,0.6202,1.8078,1.2077,1963.346,1.49115,-0.2,-0.1,2927.609,0.71935,1.8078
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_370,2.4,1261,33,35,154.5,154.5,2.456,1.2388,1977.456,1.3448,-0.3,-0.2,2659.331,0.803,1.8744,1.2388,1977.456,1.6969,-0.3,-0.2,3355.587,0.6018,1.8744,1.2388,1977.456,1.52085,-0.3,-0.2,3007.459,0.7024,1.8744
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_371,2.4,1261.5,33,35.5,155,155,2.453,0.9786,1943.74,1.3413,-0.1,-0.1,2607.162,0.805,1.771,0.9786,1943.74,1.6929,-0.1,-0.1,3290.559,0.6041,1.771,0.9786,1943.74,1.5171,-0.1,-0.1,2948.8605,0.70455,1.771
HER42PB,HER42PB_1D,HER42PB_1D_MSCL_372,2.4,1262,33,36,155.5,155.5,2.451,1.4821,1914.844,1.354,0.5,0.4,2592.674,0.7977,2.1375,1.4821,1914.844,1.708,0.5,0.3,3270.624,0.5954,2.1375,1.4821,1914.844,1.531,0.5,0.3,2931.649,0.69655,2.1375
