SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER14L,HER14L_2D,HER14L_2D_203,2.9,268,3,26.2,130.2,130.2,3.103,0,1481.146,0.9353,-1.7,-1.8,1385.281,1.0392,1.8169,0,1481.146,1.4462,-1.7,-1.2,2142.063,0.7296,1.8169,0,1481.1,1.1908,-1.7,-1.5,1763.7,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_204,2.9,268.1,3,26.3,130.3,130.3,3.127,0,1489.048,0.9202,-1.7,-1.8,1370.288,1.0483,1.8169,0,1489.048,1.4297,-1.7,-1.2,2128.817,0.7396,1.8169,0,1489,1.175,-1.7,-1.5,1749.6,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_205,2.9,268.2,3,26.4,130.4,130.4,3.139,0,1494.762,0.9412,-1.6,-1.7,1406.876,1.0356,1.7412,0,1494.762,1.4412,-1.6,-1.1,2154.256,0.7326,1.7412,0,1494.8,1.1912,-1.6,-1.4,1780.6,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_206,2.9,268.3,3,26.4,130.5,130.5,3.144,0,1497.143,0.917,-1.6,-1.7,1372.881,1.0503,1.8169,0,1497.143,1.4231,-1.6,-1.1,2130.625,0.7436,1.8169,0,1497.1,1.1701,-1.6,-1.4,1751.8,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_207,2.9,268.4,3,26.6,130.6,130.6,3.154,0,1501.905,0.921,-1.5,-1.6,1383.286,1.0479,1.8169,0,1501.905,1.4234,-1.5,-1.1,2137.869,0.7434,1.8169,0,1501.9,1.1722,-1.5,-1.3,1760.6,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_208,2.9,268.5,3,26.7,130.7,130.7,3.229,0,1498.376,0.8861,-1.6,-1.8,1327.751,1.069,1.8169,0,1498.376,1.381,-1.6,-1.2,2069.21,0.7691,1.8169,0,1498.4,1.1336,-1.6,-1.5,1698.5,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_209,2.9,268.6,3,26.8,130.8,130.8,3.214,0,1470.938,0.9107,-1.6,-1.8,1339.521,1.0541,1.8172,0,1470.938,1.4016,-1.6,-1.1,2061.688,0.7566,1.8172,0,1470.9,1.1562,-1.6,-1.4,1700.6,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_210,2.9,268.7,3,26.9,130.9,130.9,3.197,0,1497.424,0.9086,-1.6,-1.8,1360.609,1.0554,1.8172,0,1497.424,1.4043,-1.6,-1.1,2102.823,0.755,1.8172,0,1497.4,1.1565,-1.6,-1.5,1731.7,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_211,2.9,268.8,3,26.9,131,131,3.157,0,1492.672,0.8927,-1.5,-1.7,1332.439,1.0651,1.7416,0,1492.672,1.4029,-1.5,-1.1,2094.074,0.7558,1.7416,0,1492.7,1.1478,-1.5,-1.4,1713.3,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_212,2.9,268.9,3,27.1,131.1,131.1,3.117,0,1463.38,0.9041,-1.5,-1.7,1323.055,1.0581,1.8172,0,1463.38,1.4209,-1.5,-1.1,2079.327,0.7449,1.8172,0,1463.4,1.1625,-1.5,-1.4,1701.2,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_213,2.9,269,3,27.2,131.2,131.2,3.05,0,1455.847,0.9462,-1.5,-1.6,1377.459,1.0326,1.8172,0,1455.847,1.4676,-1.5,-1,2136.616,0.7166,1.8172,0,1455.8,1.2069,-1.5,-1.3,1757,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_214,2.9,269.1,3,27.3,131.3,131.3,3.14,0,1498.807,0.9095,-1.7,-1.9,1363.189,1.0548,1.7416,0,1498.807,1.4189,-1.7,-1.2,2126.666,0.7461,1.7416,0,1498.8,1.1642,-1.7,-1.5,1744.9,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_215,2.9,269.2,3,27.4,131.4,131.4,3.147,0,1630.57,0.8981,-1.6,-1.8,1464.34,1.0618,1.7416,0,1630.57,1.4092,-1.6,-1.1,2297.726,0.752,1.7416,0,1630.6,1.1537,-1.6,-1.5,1881,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_216,2.9,269.3,3,27.4,131.5,131.5,3.12,0,1579.747,0.8921,-1.5,-1.7,1409.267,1.0654,1.8172,0,1579.747,1.4117,-1.5,-1.1,2230.17,0.7505,1.8172,0,1579.7,1.1519,-1.5,-1.4,1819.7,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_217,2.9,269.4,3,27.6,131.6,131.6,3.179,0,1589.5,0.8705,-1.6,-1.8,1383.663,1.0785,1.7419,0,1589.5,1.382,-1.6,-1.2,2196.688,0.7685,1.7419,0,1589.5,1.1263,-1.6,-1.5,1790.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_218,2.9,269.5,3,27.7,131.7,131.7,3.265,0,1604.423,0.8411,-1.6,-1.9,1349.438,1.0963,1.7419,0,1604.423,1.341,-1.6,-1.2,2151.583,0.7933,1.7419,0,1604.4,1.0911,-1.6,-1.5,1750.5,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_219,2.9,269.6,3,27.8,131.8,131.8,3.216,0,1502.804,0.8655,-1.8,-2.1,1300.609,1.0815,1.7419,0,1502.804,1.3696,-1.8,-1.3,2058.218,0.776,1.7419,0,1502.8,1.1176,-1.8,-1.7,1679.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_220,2.9,269.7,3,27.9,131.9,131.9,3.147,0,1287.117,0.9015,-1.7,-1.9,1160.309,1.0597,1.7419,0,1287.117,1.4116,-1.7,-1.2,1816.829,0.7506,1.7419,0,1287.1,1.1566,-1.7,-1.5,1488.6,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_221,2.9,269.8,3,27.9,132,132,3.117,0,1470.283,0.9067,-1.7,-1.9,1333.102,1.0565,1.7419,0,1470.283,1.4227,-1.7,-1.2,2091.797,0.7438,1.7419,0,1470.3,1.1647,-1.7,-1.5,1712.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_222,2.9,269.9,3,28.1,132.1,132.1,3.114,0,1475.83,0.9024,-1.8,-2,1331.779,1.0592,1.7422,0,1475.83,1.4205,-1.8,-1.3,2096.365,0.7452,1.7422,0,1475.8,1.1615,-1.8,-1.6,1714.1,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_223,2.9,270,3,28.2,132.2,132.2,3.109,0,1480.476,0.9458,-1.7,-1.8,1400.298,1.0328,1.7422,0,1480.476,1.452,-1.7,-1.2,2149.692,0.726,1.7422,0,1480.5,1.1989,-1.7,-1.5,1775,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_224,2.9,270.1,3,28.3,132.3,132.3,3.102,0,1442.791,0.9285,-1.6,-1.7,1339.687,1.0433,1.8179,0,1442.791,1.4418,-1.6,-1.1,2080.193,0.7323,1.8179,0,1442.8,1.1852,-1.6,-1.4,1709.9,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_225,2.9,270.2,3,28.4,132.4,132.4,3.11,0,1502.416,0.8543,-1.6,-1.9,1283.564,1.0883,1.7422,0,1502.416,1.3877,-1.6,-1.2,2084.856,0.765,1.7422,0,1502.4,1.121,-1.6,-1.5,1684.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_226,2.9,270.3,3,28.4,132.5,132.5,3.124,0,1494.737,0.9029,-1.6,-1.8,1349.663,1.0588,1.7422,0,1494.737,1.4183,-1.6,-1.1,2120.023,0.7465,1.7422,0,1494.7,1.1606,-1.6,-1.5,1734.8,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_227,2.9,270.4,3,28.6,132.6,132.6,3.204,0,1540.385,0.853,-1.6,-1.9,1313.891,1.0891,1.7422,0,1540.385,1.3637,-1.6,-1.2,2100.568,0.7796,1.7422,0,1540.4,1.1084,-1.6,-1.5,1707.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_228,2.9,270.5,3,28.7,132.7,132.7,3.178,0,1495.53,0.8834,-1.6,-1.8,1321.116,1.0707,1.8179,0,1495.53,1.3913,-1.6,-1.2,2080.683,0.7629,1.8179,0,1495.5,1.1374,-1.6,-1.5,1700.9,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_229,2.9,270.6,3,28.8,132.8,132.8,3.181,0,1486.449,0.87,-1.6,-1.8,1293.143,1.0788,1.7426,0,1486.449,1.3811,-1.6,-1.2,2052.98,0.769,1.7426,0,1486.4,1.1256,-1.6,-1.5,1673.1,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_230,2.9,270.7,3,28.9,132.9,132.9,3.211,0,1503.981,0.8536,-1.7,-2,1283.755,1.0887,1.8183,0,1503.981,1.3624,-1.7,-1.2,2049.065,0.7803,1.8183,0,1504,1.108,-1.7,-1.6,1666.4,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_231,2.9,270.8,3,28.9,133,133,3.187,0,1514.014,0.875,-1.6,-1.8,1324.77,1.0758,1.7422,0,1514.014,1.3832,-1.6,-1.2,2094.218,0.7677,1.7422,0,1514,1.1291,-1.6,-1.5,1709.5,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_232,2.9,270.9,3,29.1,133.1,133.1,3.197,0,1526.014,0.8925,-1.6,-1.8,1361.896,1.0652,1.7422,0,1526.014,1.393,-1.6,-1.1,2125.763,0.7618,1.7422,0,1526,1.1428,-1.6,-1.5,1743.8,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_233,2.9,271,3,29.2,133.2,133.2,3.221,0,1522.932,0.8633,-1.7,-2,1314.722,1.0829,1.7422,0,1522.932,1.3669,-1.7,-1.2,2081.663,0.7776,1.7422,0,1522.9,1.1151,-1.7,-1.6,1698.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_234,2.9,271.1,3,29.3,133.3,133.3,3.224,0,1572.683,0.8749,-1.7,-1.9,1375.998,1.0758,1.8183,0,1572.683,1.3743,-1.7,-1.2,2161.389,0.7731,1.8183,0,1572.7,1.1246,-1.7,-1.6,1768.7,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_235,2.9,271.2,3,29.4,133.4,133.4,3.199,0,1560.488,0.8936,-1.5,-1.7,1394.435,1.0645,1.7426,0,1560.488,1.3933,-1.5,-1.1,2174.271,0.7616,1.7426,0,1560.5,1.1435,-1.5,-1.4,1784.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_236,2.9,271.3,3,29.4,133.5,133.5,3.216,0,1564.964,0.8564,-1.6,-1.9,1340.171,1.0871,1.8183,0,1564.964,1.3632,-1.6,-1.2,2133.361,0.7799,1.8183,0,1565,1.1098,-1.6,-1.5,1736.8,0.9,1.8
HER14L,HER14L_2D,HER14L_2D_237,2.9,271.4,3,29.6,133.6,133.6,3.202,0,1532.058,0.8793,-1.6,-1.8,1347.092,1.0732,1.7426,0,1532.058,1.3826,-1.6,-1.2,2118.224,0.7681,1.7426,0,1532.1,1.131,-1.6,-1.5,1732.7,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_238,2.9,271.5,3,29.7,133.7,133.7,3.194,0,1539.277,0.9146,-1.6,-1.7,1407.882,1.0517,1.7426,0,1539.277,1.4092,-1.6,-1.1,2169.141,0.752,1.7426,0,1539.3,1.1619,-1.6,-1.4,1788.5,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_239,2.9,271.6,3,29.8,133.8,133.8,3.198,0,1544.928,0.893,-1.6,-1.8,1379.653,1.0648,1.7426,0,1544.928,1.3932,-1.6,-1.1,2152.35,0.7617,1.7426,0,1544.9,1.1431,-1.6,-1.5,1766,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_240,2.9,271.7,3,29.9,133.9,133.9,3.184,0,1519.809,0.8885,-1.5,-1.7,1350.295,1.0676,1.7426,0,1519.809,1.3934,-1.5,-1.1,2117.658,0.7616,1.7426,0,1519.8,1.141,-1.5,-1.4,1734,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_241,2.9,271.8,3,29.9,134,134,3.194,0,1573.399,0.84,-1.6,-1.9,1321.684,1.097,1.7426,0,1573.399,1.3569,-1.6,-1.2,2134.996,0.7837,1.7426,0,1573.4,1.0985,-1.6,-1.5,1728.3,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_242,2.9,271.9,3,30.1,134.1,134.1,3.142,0,1496.191,0.9055,-1.6,-1.8,1354.789,1.0573,1.6728,0,1496.191,1.4156,-1.6,-1.1,2118.003,0.7481,1.6728,0,1496.2,1.1606,-1.6,-1.4,1736.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_243,2.9,272,3,30.2,134.2,134.2,3.135,0,1503.597,0.8827,-1.7,-1.9,1327.254,1.0711,1.6728,0,1503.597,1.4014,-1.7,-1.2,2107.135,0.7567,1.6728,0,1503.6,1.1421,-1.7,-1.6,1717.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_244,2.9,272.1,3,30.3,134.3,134.3,3.199,0,1595.511,0.8987,-1.6,-1.8,1433.857,1.0614,1.6728,0,1595.511,1.3969,-1.6,-1.1,2228.738,0.7595,1.6728,0,1595.5,1.1478,-1.6,-1.5,1831.3,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_245,2.9,272.2,3,30.4,134.4,134.4,3.214,0,1477.701,0.8602,-1.7,-2,1271.111,1.0847,1.6728,0,1477.701,1.3664,-1.7,-1.2,2019.086,0.778,1.6728,0,1477.7,1.1133,-1.7,-1.6,1645.1,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_246,2.9,272.3,3,30.4,134.5,134.5,3.195,0,1503.53,0.8711,-1.6,-1.8,1309.789,1.0781,1.6084,0,1503.53,1.3786,-1.6,-1.2,2072.747,0.7706,1.6084,0,1503.5,1.1249,-1.6,-1.5,1691.3,0.9,1.6
HER14L,HER14L_2D,HER14L_2D_247,2.9,272.4,3,30.6,134.6,134.6,3.147,0,1505.742,0.8938,-1.5,-1.7,1345.807,1.0644,1.6084,0,1505.742,1.4062,-1.5,-1.1,2117.324,0.7538,1.6084,0,1505.7,1.15,-1.5,-1.4,1731.6,0.9,1.6
HER14L,HER14L_2D,HER14L_2D_248,2.9,272.5,3,30.7,134.7,134.7,3.117,0,1470.283,0.8861,-1.5,-1.7,1302.835,1.069,1.6084,0,1470.283,1.4083,-1.5,-1.1,2070.588,0.7526,1.6084,0,1470.3,1.1472,-1.5,-1.4,1686.7,0.9,1.6
HER14L,HER14L_2D,HER14L_2D_249,2.9,272.6,3,30.8,134.8,134.8,3.174,0,1507.839,0.8786,-1.6,-1.8,1324.77,1.0736,1.5488,0,1507.839,1.3889,-1.6,-1.2,2094.218,0.7643,1.5488,0,1507.8,1.1338,-1.6,-1.5,1709.5,0.9,1.5
HER14L,HER14L_2D,HER14L_2D_250,2.9,272.7,3,30.9,134.9,134.9,3.146,0,1476.995,0.8796,-1.6,-1.8,1299.214,1.073,1.6084,0,1476.995,1.3965,-1.6,-1.1,2062.618,0.7597,1.6084,0,1477,1.1381,-1.6,-1.5,1680.9,0.9,1.6
HER14L,HER14L_2D,HER14L_2D_251,2.9,272.8,3,30.9,135,135,3.1,0,1445.221,0.8987,-1.7,-1.9,1298.821,1.0614,1.6728,0,1445.221,1.4214,-1.7,-1.2,2054.292,0.7446,1.6728,0,1445.2,1.1601,-1.7,-1.5,1676.6,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_252,2.9,272.9,3,31.1,135.1,135.1,3.118,0,1488.306,0.903,-1.7,-1.9,1343.876,1.0588,1.6084,0,1488.306,1.4198,-1.7,-1.2,2113.168,0.7455,1.6084,0,1488.3,1.1614,-1.7,-1.5,1728.5,0.9,1.6
HER14L,HER14L_2D,HER14L_2D_253,2.9,273,3,31.2,135.2,135.2,3.154,0,1484.235,0.9219,-1.7,-1.8,1368.301,1.0473,1.6084,0,1484.235,1.424,-1.7,-1.2,2113.615,0.743,1.6084,0,1484.2,1.173,-1.7,-1.5,1741,0.9,1.6
HER14L,HER14L_2D,HER14L_2D_254,2.9,273.1,3,31.3,135.3,135.3,3.172,0,1489.202,0.8783,-1.6,-1.8,1307.968,1.0738,1.6728,0,1489.202,1.3892,-1.6,-1.2,2068.76,0.7641,1.6728,0,1489.2,1.1338,-1.6,-1.5,1688.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_255,2.9,273.2,3,31.4,135.4,135.4,3.229,0,1559.903,0.8786,-1.6,-1.8,1370.51,1.0736,1.6732,0,1559.903,1.3757,-1.6,-1.2,2145.965,0.7723,1.6732,0,1559.9,1.1272,-1.6,-1.5,1758.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_256,2.9,273.3,3,31.4,135.5,135.5,3.189,0,1522.196,0.8947,-1.8,-2,1361.896,1.0638,1.6728,0,1522.196,1.3965,-1.8,-1.3,2125.763,0.7597,1.6728,0,1522.2,1.1456,-1.8,-1.7,1743.8,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_257,2.9,273.4,3,31.6,135.6,135.6,3.173,0,1510.952,0.9009,-1.6,-1.8,1361.234,1.0601,1.6728,0,1510.952,1.4047,-1.6,-1.1,2122.503,0.7547,1.6728,0,1511,1.1528,-1.6,-1.5,1741.9,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_258,2.9,273.5,3,31.7,135.7,135.7,3.199,0,1549.153,0.8919,-1.6,-1.8,1381.682,1.0655,1.6728,0,1549.153,1.3921,-1.6,-1.1,2156.646,0.7623,1.6728,0,1549.2,1.142,-1.6,-1.5,1769.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_259,2.9,273.6,3,31.8,135.8,135.8,3.246,0,1571.913,0.8616,-1.6,-1.9,1354.314,1.0839,1.6728,0,1571.913,1.3598,-1.6,-1.2,2137.506,0.7819,1.6728,0,1571.9,1.1107,-1.6,-1.5,1745.9,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_260,2.9,273.7,3,31.9,135.9,135.9,3.228,0,1570.803,0.894,-1.6,-1.8,1404.271,1.0643,1.6728,0,1570.803,1.3867,-1.6,-1.2,2178.205,0.7656,1.6728,0,1570.8,1.1404,-1.6,-1.5,1791.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_261,2.9,273.8,3,31.9,136,136,3.265,0,1554.762,0.8525,-1.6,-1.9,1325.382,1.0894,1.6728,0,1554.762,1.349,-1.6,-1.2,2097.422,0.7885,1.6728,0,1554.8,1.1008,-1.6,-1.5,1711.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_262,2.9,273.9,3,32.1,136.1,136.1,3.305,0,1604.369,0.8732,-1.6,-1.8,1400.862,1.0769,1.6728,0,1604.369,1.3544,-1.6,-1.2,2172.918,0.7852,1.6728,0,1604.4,1.1138,-1.6,-1.5,1786.9,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_263,2.9,274,3,32.2,136.2,136.2,3.213,0,1522.749,0.8779,-1.6,-1.8,1336.87,1.074,1.6728,0,1522.749,1.379,-1.6,-1.2,2099.928,0.7703,1.6728,0,1522.7,1.1285,-1.6,-1.5,1718.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_264,2.9,274.1,3,32.3,136.3,136.3,3.183,0,1537.681,0.8896,-1.6,-1.8,1367.905,1.0669,1.6728,0,1537.681,1.3944,-1.6,-1.1,2144.144,0.761,1.6728,0,1537.7,1.142,-1.6,-1.5,1756,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_265,2.9,274.2,3,32.4,136.4,136.4,3.199,0,1501.878,0.9055,-1.5,-1.7,1359.951,1.0573,1.6728,0,1501.878,1.4016,-1.5,-1.1,2105.077,0.7566,1.6728,0,1501.9,1.1536,-1.5,-1.4,1732.5,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_266,2.9,274.3,3,32.4,136.5,136.5,3.201,0,1535.252,0.9109,-1.6,-1.8,1398.496,1.054,1.7426,0,1535.252,1.4049,-1.6,-1.1,2156.907,0.7546,1.7426,0,1535.3,1.1579,-1.6,-1.4,1777.7,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_267,2.9,274.4,3,32.6,136.6,136.6,3.194,0,1535.577,0.9233,-1.6,-1.7,1417.745,1.0465,1.6728,0,1535.577,1.4152,-1.6,-1.1,2173.126,0.7484,1.6728,0,1535.6,1.1693,-1.6,-1.4,1795.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_268,2.9,274.5,3,32.7,136.7,136.7,3.133,0,1495.465,0.9289,-1.7,-1.8,1389.202,1.0431,1.6728,0,1495.465,1.4342,-1.7,-1.2,2144.791,0.7369,1.6728,0,1495.5,1.1816,-1.7,-1.5,1767,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_269,2.9,274.6,3,32.8,136.8,136.8,3.011,0,1407.01,0.9422,-1.5,-1.6,1325.681,1.035,1.7426,0,1407.01,1.4753,-1.5,-1,2075.77,0.7119,1.7426,0,1407,1.2088,-1.5,-1.3,1700.7,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_270,2.9,274.7,3,32.9,136.9,136.9,3.052,0,1439.623,0.9375,-1.6,-1.7,1349.671,1.0379,1.6728,0,1439.623,1.4611,-1.6,-1.1,2103.372,0.7206,1.6728,0,1439.6,1.1993,-1.6,-1.4,1726.5,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_271,2.9,274.8,3,32.9,137,137,3.072,0,1445.647,0.9279,-1.6,-1.7,1341.396,1.0437,1.6728,0,1445.647,1.4491,-1.6,-1.1,2094.863,0.7278,1.6728,0,1445.6,1.1885,-1.6,-1.4,1718.1,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_272,2.9,274.9,3,33.1,137.1,137.1,3.095,0,1487.981,0.96,-1.6,-1.7,1428.399,1.0243,1.6728,0,1487.981,1.4654,-1.6,-1.1,2180.512,0.7179,1.6728,0,1488,1.2127,NA,-1.4,1804.5,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_273,2.9,275,3,33.2,137.2,137.2,3.102,0,1487.77,0.9569,-1.6,-1.7,1423.642,1.0261,1.6728,0,1487.77,1.4615,-1.6,-1.1,2174.361,0.7203,1.6728,0,1487.8,1.2092,-1.6,-1.4,1799,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_274,2.9,275.1,3,33.3,137.3,137.3,3.142,0,1489.1,0.9021,-1.7,-1.9,1343.251,1.0594,1.6728,0,1489.1,1.4132,-1.7,-1.2,2104.39,0.7496,1.6728,0,1489.1,1.1577,-1.7,-1.5,1723.8,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_275,2.9,275.2,3,33.4,137.4,137.4,3.141,0,1492.162,0.9283,-1.6,-1.7,1385.208,1.0434,1.6728,0,1492.162,1.4318,-1.6,-1.1,2136.414,0.7383,1.6728,0,1492.2,1.1801,-1.6,-1.4,1760.8,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_276,2.9,275.3,3,33.4,137.5,137.5,3.205,0,1522.565,0.8734,-1.6,-1.8,1329.85,1.0767,1.6728,0,1522.565,1.3778,-1.6,-1.2,2097.778,0.771,1.6728,0,1522.6,1.1256,-1.6,-1.5,1713.8,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_277,2.9,275.4,3,33.6,137.6,137.6,3.199,0,1537.981,0.8961,-1.7,-1.9,1378.236,1.063,1.6728,0,1537.981,1.3951,-1.7,-1.2,2145.642,0.7605,1.6728,0,1538,1.1456,-1.7,-1.6,1761.9,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_278,2.9,275.5,3,33.7,137.7,137.7,3.149,0,1495.962,0.9225,-1.7,-1.8,1380,1.047,1.6728,0,1495.962,1.4257,-1.7,-1.2,2132.792,0.742,1.6728,0,1496,1.1741,-1.7,-1.5,1756.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_279,2.9,275.6,3,33.8,137.8,137.8,3.025,0,1433.649,0.9289,-1.6,-1.7,1331.779,1.0431,1.7426,0,1433.649,1.4623,-1.6,-1.1,2096.365,0.7198,1.7426,0,1433.6,1.1956,-1.6,-1.4,1714.1,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_280,2.9,275.7,3,33.9,137.9,137.9,3.013,0,1448.558,0.9123,-1.6,-1.8,1321.516,1.0532,1.6728,0,1448.558,1.4538,-1.6,-1.1,2105.929,0.725,1.6728,0,1448.6,1.1831,-1.6,-1.4,1713.7,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_281,2.9,275.8,3,33.9,138,138,3.036,0,1442.281,0.9124,-1.7,-1.9,1315.907,1.0531,1.7426,0,1442.281,1.4477,-1.7,-1.2,2088.002,0.7287,1.7426,0,1442.3,1.1801,-1.7,-1.5,1702,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_282,2.9,275.9,3,34.1,138.1,138.1,3.152,0,1522.705,0.8966,-1.8,-2,1365.302,1.0626,1.7426,0,1522.705,1.4069,-1.8,-1.3,2142.324,0.7534,1.7426,0,1522.7,1.1518,-1.8,-1.6,1753.8,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_283,2.9,276,3,34.2,138.2,138.2,3.188,0,1475.926,0.8857,-1.7,-1.9,1307.169,1.0693,1.6732,0,1475.926,1.3904,-1.7,-1.2,2052.189,0.7634,1.6732,0,1475.9,1.1381,-1.7,-1.6,1679.7,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_284,2.9,276.1,3,34.3,138.3,138.3,3.206,0,1533.972,0.8773,-1.7,-1.9,1345.807,1.0743,1.7429,0,1533.972,1.3803,-1.7,-1.2,2117.324,0.7695,1.7429,0,1534,1.1288,-1.7,-1.6,1731.6,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_285,2.9,276.2,3,34.4,138.4,138.4,3.198,0,1501.409,0.8745,-1.7,-1.9,1312.985,1.0761,1.7429,0,1501.409,1.3802,-1.7,-1.2,2072.276,0.7696,1.7429,0,1501.4,1.1274,-1.7,-1.6,1692.6,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_286,2.9,276.3,3,34.4,138.5,138.5,3.133,0,1499.043,0.9141,-1.7,-1.9,1370.343,1.052,1.6732,0,1499.043,1.4239,-1.7,-1.2,2134.469,0.7431,1.6732,0,1499,1.169,-1.7,-1.5,1752.4,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_287,2.9,276.4,3,34.6,138.6,138.6,3.092,0,1468.884,0.8984,-1.8,-2,1319.701,1.0616,1.6732,0,1468.884,1.4233,-1.8,-1.3,2090.664,0.7435,1.6732,0,1468.9,1.1609,-1.8,-1.6,1705.2,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_288,2.9,276.5,3,34.7,138.7,138.7,3.139,0,1487.678,0.9081,-1.7,-1.9,1350.932,1.0557,1.6732,0,1487.678,1.4182,-1.7,-1.2,2109.756,0.7466,1.6732,0,1487.7,1.1632,-1.7,-1.5,1730.3,0.9,1.7
HER14L,HER14L_2D,HER14L_2D_289,2.9,276.6,3,34.8,138.8,138.8,3.164,0,1513.876,0.9069,-1.7,-1.9,1372.941,1.0564,1.6732,0,1513.876,1.4111,-1.7,-1.2,2136.282,0.7508,1.6732,0,1513.9,1.159,-1.7,-1.5,1754.6,0.9,1.7
