depth	min	max	median	mean
134.9	1088.19	1468.54	1313.35	1304.92
135	1089.85	1468.97	1314.47	1305.92
135.1	1091.66	1469.66	1315.38	1306.93
135.2	1092.45	1470.35	1316.28	1307.93
135.3	1094.14	1470.71	1317.1	1308.93
135.4	1095.47	1471.37	1318.04	1309.93
135.5	1096.46	1472.18	1319.07	1310.93
135.6	1098.15	1472.58	1320.31	1311.94
135.7	1099.46	1473.45	1321.52	1312.94
135.8	1100.33	1474.22	1322.62	1313.94
135.9	1100.78	1474.77	1323.79	1314.94
136	1102	1475.33	1324.61	1315.94
136.1	1103.65	1475.74	1325.56	1316.95
136.2	1105.95	1476	1326.34	1317.95
136.3	1107.5	1476.45	1327.46	1318.95
136.4	1108.38	1476.99	1328.42	1319.95
136.5	1109.08	1477.5	1329.29	1320.95
136.6	1110.24	1477.95	1330.38	1321.96
136.7	1111.96	1478.34	1331.5	1322.96
136.8	1112.66	1479.09	1332.45	1323.96
136.9	1113.25	1479.69	1333.61	1324.96
137	1114.66	1480.39	1334.43	1325.96
137.1	1115.66	1481.08	1335.37	1326.97
137.2	1116.94	1482.16	1336.43	1327.97
137.3	1118.64	1482.68	1337.54	1328.97
137.4	1119.57	1483.58	1338.79	1329.97
137.5	1120.66	1484.46	1339.78	1330.97
137.6	1122.16	1484.9	1340.94	1331.98
137.7	1123.14	1485.51	1341.74	1332.98
137.8	1123.86	1486.07	1342.45	1333.98
137.9	1124.57	1487.12	1343.43	1334.98
138	1125.48	1488.42	1344.41	1335.98
138.1	1126.2	1489.02	1345.58	1336.99
138.2	1126.84	1490.02	1346.74	1337.99
138.3	1128.3	1490.57	1347.88	1338.99
138.4	1129.31	1491.11	1349.06	1339.99
138.5	1130.55	1491.8	1349.93	1340.99
138.6	1131.47	1492.34	1351.41	1341.99
138.7	1132.05	1493.23	1352.35	1343
138.8	1133.09	1494.22	1353.6	1344
138.9	1133.64	1495.16	1354.54	1345
139	1134.36	1495.96	1355.79	1346
139.1	1134.88	1496.84	1356.95	1347
139.2	1135.41	1497.91	1358.11	1348.01
139.3	1136.2	1498.82	1359.36	1349.01
139.4	1136.69	1500.29	1360.22	1350.01
139.5	1137.75	1501.22	1361.04	1351.01
139.6	1138.86	1502.59	1362.09	1352.01
139.7	1139.52	1503.76	1363.23	1353.02
139.8	1140.62	1504.51	1364.24	1354.02
139.9	1141.23	1505.57	1365.19	1355.02
140	1141.73	1506.98	1366.15	1356.02
140.1	1145.08	1507.11	1366.99	1357.05
140.2	1147.83	1507.23	1367.7	1358.08
140.3	1150.55	1507.34	1368.83	1359.11
140.4	1153.9	1507.55	1369.55	1360.15
140.5	1157.1	1507.7	1370.52	1361.18
140.6	1160.03	1508.17	1371.27	1362.21
140.7	1162.87	1508.57	1372.08	1363.24
140.8	1165.91	1509.02	1372.74	1364.27
140.9	1169.08	1509.23	1373.54	1365.3
141	1172.13	1509.64	1374.37	1366.33
141.1	1174.91	1510.09	1374.97	1367.36
141.2	1178.01	1510.6	1375.91	1368.39
141.3	1181.03	1510.79	1376.82	1369.42
141.4	1184.38	1511.04	1377.57	1370.45
141.5	1187.4	1511.18	1378.34	1371.48
141.6	1189.97	1511.98	1379.2	1372.51
141.7	1192.57	1512.03	1380	1373.55
141.8	1195.74	1512.07	1380.99	1374.58
141.9	1198.36	1512.24	1381.94	1375.61
142	1201.07	1512.76	1382.73	1376.64
142.1	1203.28	1513.13	1383.59	1377.67
142.2	1206.11	1513.38	1384.45	1378.7
142.3	1209.18	1513.47	1385.33	1379.73
142.4	1212.36	1513.58	1386.42	1380.76
142.5	1215.33	1513.7	1387.17	1381.79
142.6	1218.37	1513.96	1387.94	1382.82
142.7	1221.41	1514.35	1388.83	1383.85
142.8	1224.51	1514.66	1389.99	1384.88
142.9	1227.26	1514.87	1390.88	1385.91
143	1230.08	1514.93	1391.72	1386.94
143.1	1232.9	1515.33	1392.49	1387.98
143.2	1235.44	1515.59	1393.33	1389.01
143.3	1237.91	1516.03	1394.34	1390.04
143.4	1239.48	1516.14	1395.38	1391.07
143.5	1242.09	1516.21	1396.51	1392.1
143.6	1244.7	1516.41	1397.33	1393.13
143.7	1247.07	1516.73	1398.16	1394.16
143.8	1249.69	1517.12	1398.86	1395.19
143.9	1252.04	1517.75	1399.77	1396.22
144	1254.67	1518.36	1400.86	1397.25
144.1	1257.14	1519.13	1401.59	1398.28
144.2	1259.63	1519.48	1402.57	1399.31
144.3	1262.16	1519.9	1403.52	1400.34
144.4	1264.29	1520.15	1404.33	1401.38
144.5	1266.61	1520.46	1405.31	1402.41
144.6	1268.63	1520.62	1406.22	1403.44
144.7	1270.49	1520.87	1407.14	1404.47
144.8	1271.99	1521.18	1407.87	1405.5
144.9	1273.71	1521.65	1408.69	1406.53
145	1276.31	1521.91	1409.64	1407.56
145.1	1278.3	1522.17	1410.6	1408.59
145.2	1280.28	1522.43	1411.57	1409.62
145.3	1282.62	1522.5	1412.7	1410.65
145.4	1285.08	1523.19	1413.68	1411.68
145.5	1286.88	1523.34	1414.55	1412.71
145.6	1289.13	1523.46	1415.43	1413.74
145.7	1291.57	1523.58	1416.54	1414.78
145.8	1294.31	1523.88	1417.49	1415.81
145.9	1296.58	1524.16	1418.45	1416.84
146	1298.97	1524.65	1419.38	1417.87
146.1	1301.06	1525.46	1420.4	1418.9
146.2	1302.73	1525.85	1421.48	1419.93
146.3	1304.91	1526.08	1422.53	1420.96
146.4	1306.45	1526.67	1423.42	1421.99
146.5	1308.21	1527.58	1424.36	1423.02
146.6	1310.42	1527.91	1425.51	1424.05
146.7	1312.13	1528.16	1426.45	1425.08
146.8	1314.17	1528.69	1427.71	1426.11
146.9	1316.26	1529.15	1428.78	1427.14
147	1317.93	1529.78	1429.76	1428.17
147.1	1318.9	1530.8	1430.79	1429.21
147.2	1320.39	1531.39	1431.83	1430.24
147.3	1322.21	1531.82	1433.01	1431.27
147.4	1323.95	1532.46	1433.99	1432.3
147.5	1326.03	1533.42	1434.97	1433.33
147.6	1327.52	1534.11	1436.04	1434.36
147.7	1329.15	1534.95	1437.19	1435.39
147.8	1330.61	1535.97	1438.31	1436.42
147.9	1332.89	1536.5	1439.3	1437.45
148	1334.24	1537.17	1440.34	1438.48
148.1	1335.95	1537.87	1441.42	1439.51
148.2	1337.35	1538.62	1442.28	1440.54
148.3	1338.77	1539.26	1443.32	1441.57
148.4	1340.21	1539.83	1444.3	1442.61
148.5	1341.35	1540.58	1445.42	1443.64
148.6	1343.29	1541.47	1446.33	1444.67
148.7	1345.03	1542.27	1447.42	1445.7
148.8	1346.63	1543.12	1448.52	1446.73
148.9	1347.84	1543.69	1449.57	1447.76
149	1349.41	1544.51	1450.45	1448.79
149.1	1351.02	1545.39	1451.39	1449.82
149.2	1352.24	1546.74	1452.66	1450.85
149.3	1354.27	1547.54	1453.49	1451.88
149.4	1355.22	1548.66	1454.5	1452.91
149.5	1356.11	1549.59	1455.58	1453.94
149.6	1356.95	1550.7	1456.66	1454.97
149.7	1357.87	1551.7	1457.55	1456.01
149.8	1358.8	1552.29	1458.53	1457.04
149.9	1359.74	1553.37	1459.54	1458.07
150	1360.77	1554.73	1460.48	1459.1
150.1	1362.09	1556.14	1462.19	1460.63
150.2	1364.13	1557.53	1463.81	1462.15
150.3	1365.72	1559.47	1465.27	1463.68
150.4	1367.02	1560.43	1466.78	1465.21
150.5	1368.7	1561.92	1468.46	1466.74
150.6	1370.03	1564.06	1470.15	1468.27
150.7	1371.39	1566.05	1471.7	1469.8
150.8	1372.21	1567.68	1473.06	1471.33
150.9	1373.34	1570.72	1474.55	1472.85
151	1374.87	1572.54	1475.96	1474.38
151.1	1376	1575.55	1477.54	1475.91
151.2	1377.13	1578.65	1478.73	1477.44
151.3	1378.09	1580.77	1480.29	1478.97
151.4	1378.94	1582.73	1482.07	1480.5
151.5	1379.28	1584.98	1483.48	1482.03
151.6	1380.08	1587.11	1484.94	1483.55
151.7	1381.09	1590.65	1486.6	1485.08
151.8	1381.46	1594.18	1488.04	1486.61
151.9	1382.85	1597.79	1489.66	1488.14
152	1383.48	1600.19	1491.27	1489.67
152.1	1383.81	1603.11	1492.72	1491.2
152.2	1384.43	1606.77	1494.28	1492.73
152.3	1385.43	1609.95	1495.86	1494.25
152.4	1386.19	1612.75	1497.35	1495.78
152.5	1386.89	1614.95	1498.69	1497.31
152.6	1387.74	1618.16	1500.24	1498.84
152.7	1388.14	1621.22	1501.75	1500.37
152.8	1388.58	1625.03	1503.1	1501.9
152.9	1389.26	1628.24	1504.26	1503.43
153	1389.92	1631.6	1505.6	1504.95
153.1	1390.71	1635.8	1507.05	1506.48
153.2	1391.47	1638.67	1508.19	1508.01
153.3	1392.43	1641.81	1509.75	1509.54
153.4	1392.88	1645.7	1511.16	1511.07
153.5	1393.34	1649.4	1512.31	1512.6
153.6	1393.84	1652.52	1513.58	1514.13
153.7	1394.4	1656.72	1514.72	1515.65
153.8	1394.8	1661.45	1515.94	1517.18
153.9	1395.43	1665.11	1517.15	1518.71
154	1395.97	1668.67	1518.48	1520.24
154.1	1396.4	1671.83	1519.57	1521.77
154.2	1396.58	1675.36	1520.83	1523.3
154.3	1397.15	1678.72	1521.93	1524.83
154.4	1397.47	1682.03	1523.28	1526.35
154.5	1398.22	1685.33	1524.68	1527.88
154.6	1398.85	1689.41	1525.85	1529.41
154.7	1399.23	1694.15	1526.94	1530.94
154.8	1399.45	1697.61	1528.14	1532.47
154.9	1399.79	1700.88	1529.29	1534
155	1400.41	1704.77	1530.48	1535.53
155.1	1401.09	1709.03	1531.79	1537.05
155.2	1401.55	1712.87	1533.14	1538.58
155.3	1402.07	1716.85	1534.35	1540.11
155.4	1402.36	1721.07	1535.79	1541.64
155.5	1402.66	1725.02	1537.01	1543.17
155.6	1403.01	1729.18	1538.35	1544.7
155.7	1403.38	1733.45	1539.35	1546.23
155.8	1403.63	1737.2	1540.86	1547.75
155.9	1404.17	1740.77	1541.99	1549.28
156	1404.39	1744.64	1543.47	1550.81
156.1	1404.64	1747.17	1544.69	1552.34
156.2	1405.13	1751.25	1546.06	1553.87
156.3	1405.55	1755.41	1547.45	1555.4
156.4	1405.67	1759.12	1548.63	1556.93
156.5	1406.18	1762.81	1549.99	1558.45
156.6	1406.78	1766.18	1551.09	1559.98
156.7	1406.98	1769.26	1552.52	1561.51
156.8	1407.44	1772.93	1553.71	1563.04
156.9	1408.13	1775.96	1555.04	1564.57
157	1408.68	1779.72	1556.08	1566.1
157.1	1408.89	1783.88	1557.32	1567.63
157.2	1409.11	1788.46	1558.4	1569.15
157.3	1409.47	1792.52	1559.45	1570.68
157.4	1409.93	1796.4	1560.53	1572.21
157.5	1410.18	1800.28	1561.84	1573.74
157.6	1410.91	1804.07	1562.86	1575.27
157.7	1411.34	1808.03	1564.18	1576.8
157.8	1411.97	1812.17	1565.47	1578.33
157.9	1412.32	1815.69	1566.75	1579.85
158	1412.71	1819.49	1567.93	1581.38
158.1	1413.18	1824.08	1569.29	1582.91
158.2	1413.7	1828.23	1570.62	1584.44
158.3	1414.03	1832.15	1571.85	1585.97
158.4	1414.36	1836.01	1573.14	1587.5
158.5	1414.69	1840.03	1574.46	1589.03
158.6	1414.87	1844.16	1575.66	1590.55
158.7	1415.25	1848.13	1576.99	1592.08
158.8	1415.98	1852.44	1578.34	1593.61
158.9	1416.32	1856.64	1579.52	1595.14
159	1416.75	1860.83	1580.59	1596.67
159.1	1417.39	1864.88	1581.9	1598.2
159.2	1417.65	1868.62	1583.14	1599.73
159.3	1418.01	1872.35	1584.16	1601.25
159.4	1418.24	1876.47	1585.2	1602.78
159.5	1418.5	1880.76	1586.68	1604.31
159.6	1418.69	1884.79	1588.22	1605.84
159.7	1418.95	1888.91	1589.32	1607.37
159.8	1419.21	1893.33	1590.61	1608.9
159.9	1419.49	1897.73	1591.83	1610.43
160	1419.96	1901.86	1592.82	1611.95
160.1	1421.56	1903.2	1594.69	1613.47
160.2	1423.97	1905.24	1596.37	1614.99
160.3	1425.11	1906.52	1597.98	1616.52
160.4	1426.25	1908.27	1599.72	1618.04
160.5	1427.98	1909.03	1601.34	1619.56
160.6	1429.06	1910.49	1602.99	1621.08
160.7	1430.89	1912.26	1604.88	1622.6
160.8	1432.88	1913.73	1606.68	1624.12
160.9	1434.59	1915.26	1608.26	1625.64
161	1436.11	1916.48	1609.54	1627.16
161.1	1437.58	1917.53	1611.34	1628.68
161.2	1439.09	1919	1612.81	1630.2
161.3	1440.45	1920.89	1614.53	1631.72
161.4	1441.35	1922.65	1616.01	1633.24
161.5	1442.05	1923.73	1617.79	1634.76
161.6	1443.43	1925.14	1619.65	1636.28
161.7	1445.16	1926.57	1620.9	1637.8
161.8	1446.76	1928.2	1622.59	1639.32
161.9	1448.14	1929.66	1624.21	1640.84
162	1449.36	1931.26	1626.01	1642.36
162.1	1450.67	1932.67	1627.29	1643.88
162.2	1451.83	1934.51	1628.89	1645.4
162.3	1452.97	1936.51	1630.48	1646.92
162.4	1453.84	1937.69	1632.1	1648.44
162.5	1454.45	1939.81	1633.77	1649.96
162.6	1455.51	1941.6	1635	1651.48
162.7	1456.73	1942.68	1636.36	1653
162.8	1457.58	1944.18	1638.4	1654.52
162.9	1458.68	1946.18	1640.03	1656.04
163	1460.01	1947.38	1641.4	1657.56
163.1	1460.51	1948.98	1643.2	1659.08
163.2	1461.57	1950.48	1644.75	1660.6
163.3	1462.84	1952.08	1646.46	1662.12
163.4	1463.49	1953.2	1648.01	1663.64
163.5	1464.43	1953.9	1649.9	1665.16
163.6	1465.4	1956.52	1651.57	1666.68
163.7	1466.44	1957.58	1652.7	1668.2
163.8	1467.27	1958.7	1653.7	1669.72
163.9	1467.84	1960.24	1655.26	1671.24
164	1468.74	1962.1	1656.63	1672.76
164.1	1469.75	1963.58	1658.19	1674.28
164.2	1470.17	1965.8	1659.43	1675.8
164.3	1470.81	1967.54	1661.38	1677.32
164.4	1471.38	1969.35	1662.72	1678.84
164.5	1471.86	1970.93	1664.22	1680.36
164.6	1472.58	1972.4	1665.63	1681.88
164.7	1473.21	1973.95	1667.53	1683.4
164.8	1473.65	1975.99	1669.43	1684.92
164.9	1474.6	1977.63	1671.01	1686.44
165	1475.23	1979.57	1672.63	1687.96
165.1	1476.14	1981.7	1674.26	1689.48
165.2	1477.04	1983.53	1675.92	1691
165.3	1478.12	1985.27	1677.1	1692.52
165.4	1478.8	1986.39	1678.37	1694.05
165.5	1479.48	1988.31	1680.11	1695.57
165.6	1480.38	1989.37	1681.8	1697.09
165.7	1481.32	1991.9	1683.48	1698.61
165.8	1482.51	1993.99	1685.22	1700.13
165.9	1483.13	1996.36	1687.07	1701.65
166	1483.94	1998.69	1688.52	1703.17
166.1	1485.19	2002.05	1690.17	1704.69
166.2	1485.68	2005.94	1691.87	1706.21
166.3	1486.56	2008.73	1693.13	1707.73
166.4	1487.18	2012.45	1694.6	1709.25
166.5	1487.54	2015.83	1696.29	1710.77
166.6	1488.1	2017.5	1697.66	1712.29
166.7	1488.42	2018.95	1699.06	1713.81
166.8	1489.23	2022.96	1700.57	1715.33
166.9	1489.56	2026.51	1702.06	1716.85
167	1490.13	2029.25	1703.66	1718.37
167.1	1490.48	2031.96	1705.32	1719.89
167.2	1491.12	2034.86	1706.76	1721.41
167.3	1492.02	2037.41	1708.48	1722.93
167.4	1492.8	2040.73	1709.89	1724.45
167.5	1493.68	2043.2	1711.45	1725.97
167.6	1494.7	2046.44	1713.09	1727.49
167.7	1494.92	2048.94	1714.61	1729.01
167.8	1495.5	2051.34	1716.16	1730.53
167.9	1496.27	2054.59	1717.29	1732.05
168	1497.1	2056.73	1718.73	1733.57
168.1	1497.43	2059.7	1720.27	1735.09
168.2	1497.63	2062.92	1721.86	1736.61
168.3	1498.07	2066.87	1723.03	1738.13
168.4	1498.43	2070.29	1724.39	1739.65
168.5	1498.95	2074.66	1725.84	1741.17
168.6	1499.42	2077.78	1727.26	1742.69
168.7	1500.01	2080.55	1728.55	1744.21
168.8	1500.62	2084.27	1729.97	1745.73
168.9	1500.99	2087.18	1731.5	1747.25
169	1501.38	2091.02	1733.12	1748.77
169.1	1501.77	2095.56	1734.46	1750.29
169.2	1502.24	2098.49	1735.69	1751.81
169.3	1502.74	2101.98	1737.01	1753.33
169.4	1503.25	2105.48	1738.22	1754.85
169.5	1503.66	2108.54	1739.65	1756.37
169.6	1504.19	2111.91	1740.96	1757.89
169.7	1504.91	2115.15	1742.39	1759.41
169.8	1505.58	2118.42	1744.25	1760.93
169.9	1505.98	2122.2	1745.56	1762.45
170	1506.59	2125.38	1747.03	1763.97
170.1	1508.8	2126.52	1748.63	1765.44
170.2	1510.56	2127.66	1750.21	1766.91
170.3	1512.69	2128.66	1752.04	1768.38
170.4	1514.5	2130.67	1753.34	1769.85
170.5	1516.13	2131.31	1754.45	1771.32
170.6	1518.16	2132.14	1755.66	1772.79
170.7	1519.94	2132.75	1757.04	1774.26
170.8	1521.9	2133.15	1758.28	1775.73
170.9	1523.96	2133.87	1759.82	1777.2
171	1525.45	2134.52	1761.67	1778.67
171.1	1527.41	2135.98	1762.98	1780.14
171.2	1530.18	2136.89	1764.59	1781.61
171.3	1531.66	2137.81	1765.79	1783.08
171.4	1533.14	2138.71	1767.26	1784.55
171.5	1534.35	2139.74	1768.82	1786.02
171.6	1535.83	2140.22	1770.06	1787.49
171.7	1536.9	2141.73	1771.41	1788.96
171.8	1538.16	2142.92	1772.84	1790.43
171.9	1539.38	2143.82	1774.89	1791.9
172	1540.46	2144.55	1776.28	1793.37
172.1	1541.41	2145.69	1778.35	1794.84
172.2	1542.69	2147.18	1779.91	1796.31
172.3	1543.68	2149.99	1781.31	1797.78
172.4	1544.81	2151.15	1783.12	1799.24
172.5	1545.73	2153.72	1784.22	1800.71
172.6	1547.15	2155.67	1785.5	1802.18
172.7	1548.17	2157.24	1787.05	1803.65
172.8	1549.01	2158.95	1788.55	1805.12
172.9	1550.19	2161.05	1789.54	1806.59
173	1551.1	2162.66	1790.99	1808.06
173.1	1552.27	2164.01	1792.08	1809.53
173.2	1553.2	2165.11	1793.57	1811
173.3	1554.26	2167.25	1794.98	1812.47
173.4	1555.26	2168.58	1796.49	1813.94
173.5	1556.37	2169.57	1798.01	1815.41
173.6	1557.57	2170.95	1799.61	1816.88
173.7	1558.22	2172.75	1800.93	1818.35
173.8	1559.56	2174.2	1802.47	1819.82
173.9	1560.89	2176.44	1804.11	1821.29
174	1561.75	2178.17	1806.37	1822.76
174.1	1562.71	2179.28	1808.09	1824.23
174.2	1564.29	2180.97	1809.44	1825.7
174.3	1565.4	2182.62	1810.71	1827.17
174.4	1566.41	2183.6	1812.68	1828.64
174.5	1567.13	2184.82	1814.63	1830.11
174.6	1567.95	2186.54	1816.19	1831.58
174.7	1568.94	2187.78	1817.84	1833.05
174.8	1569.69	2188.72	1819.54	1834.52
174.9	1570.58	2189.29	1820.8	1835.98
175	1571.55	2189.87	1822.22	1837.45
175.1	1572.3	2191.2	1823.81	1838.92
175.2	1572.64	2193.02	1825.37	1840.39
175.3	1573.1	2194.71	1827.41	1841.86
175.4	1574.13	2196.68	1828.93	1843.33
175.5	1574.75	2197.99	1830.2	1844.8
175.6	1575.28	2199.18	1831.53	1846.27
175.7	1575.86	2199.88	1833.04	1847.74
175.8	1576.44	2201.85	1834.42	1849.21
175.9	1576.99	2203.05	1835.75	1850.68
176	1577.6	2205.31	1837.03	1852.15
176.1	1578.21	2208.23	1838.44	1853.62
176.2	1578.9	2210.14	1839.96	1855.09
176.3	1579.65	2211.55	1841.61	1856.56
176.4	1580.23	2213.69	1843.12	1858.03
176.5	1581.18	2215.16	1844.69	1859.5
176.6	1581.89	2216.79	1845.98	1860.97
176.7	1582.67	2219.34	1847.42	1862.44
176.8	1583.31	2221.18	1848.92	1863.91
176.9	1584.15	2222.21	1850.64	1865.38
177	1584.63	2224.15	1852.08	1866.85
177.1	1585.44	2226.28	1853.72	1868.32
177.2	1585.9	2228.34	1855.35	1869.79
177.3	1587.15	2230.51	1856.95	1871.26
177.4	1587.81	2233.33	1858.41	1872.73
177.5	1588.38	2236.9	1860.21	1874.19
177.6	1588.78	2238.88	1861.37	1875.66
177.7	1589.23	2240.15	1863.05	1877.13
177.8	1589.67	2241.6	1864.04	1878.6
177.9	1590.11	2244.01	1865.22	1880.07
178	1590.75	2245.29	1866.73	1881.54
178.1	1591.96	2247.28	1868.17	1883.01
178.2	1593.08	2249.35	1869.67	1884.48
178.3	1593.73	2251.44	1871.09	1885.95
178.4	1594.01	2254.42	1872.39	1887.42
178.5	1594.7	2257.33	1873.77	1888.89
178.6	1595.7	2258.76	1875.01	1890.36
178.7	1596.46	2261.16	1876.46	1891.83
178.8	1596.94	2264.1	1878.18	1893.3
178.9	1597.4	2265.5	1879.5	1894.77
179	1597.83	2268.52	1880.63	1896.24
179.1	1598.27	2271.88	1881.74	1897.71
179.2	1598.71	2274.95	1882.94	1899.18
179.3	1599.17	2277.27	1884.67	1900.65
179.4	1599.71	2280.6	1886.7	1902.12
179.5	1600.16	2284.03	1887.96	1903.59
179.6	1600.62	2287.84	1889.51	1905.06
179.7	1601.38	2292.16	1891.1	1906.53
179.8	1601.78	2294.59	1892.61	1908
179.9	1602.3	2297.04	1893.99	1909.47
180	1602.81	2299.16	1895.4	1910.93
180.1	1605.67	2300.44	1896.8	1912.45
180.2	1607.68	2301.5	1898.06	1913.97
180.3	1609.68	2302.71	1899.55	1915.49
180.4	1610.88	2304.32	1900.9	1917.01
180.5	1613.37	2306.46	1902.4	1918.52
180.6	1615.14	2308.37	1904.02	1920.04
180.7	1616.15	2308.95	1905.62	1921.56
180.8	1617.53	2309.25	1907.48	1923.08
180.9	1619.26	2309.99	1908.65	1924.6
181	1621.07	2310.66	1910.12	1926.12
181.1	1622.71	2311.07	1911.33	1927.63
181.2	1623.95	2312.12	1912.86	1929.15
181.3	1625.44	2313.71	1914.18	1930.67
181.4	1626.88	2314.26	1916.03	1932.19
181.5	1628.43	2315.29	1917.95	1933.71
181.6	1629.65	2316.31	1919.25	1935.22
181.7	1631.2	2317.49	1920.94	1936.74
181.8	1632.1	2318.74	1922.16	1938.26
181.9	1632.91	2320.13	1923.78	1939.78
182	1633.87	2321.53	1924.98	1941.3
182.1	1635.32	2323.46	1926.51	1942.81
182.2	1636.37	2324.98	1928.35	1944.33
182.3	1638.85	2326.29	1930.28	1945.85
182.4	1640.81	2327.39	1931.61	1947.37
182.5	1642.02	2327.79	1932.89	1948.89
182.6	1642.78	2329.11	1934.67	1950.4
182.7	1643.62	2330.33	1936.15	1951.92
182.8	1645.46	2331.72	1937.18	1953.44
182.9	1646.02	2332.79	1938.74	1954.96
183	1646.86	2334.89	1940.37	1956.48
183.1	1647.99	2335.6	1942.32	1957.99
183.2	1648.91	2336.34	1943.93	1959.51
183.3	1650.33	2337.3	1945.71	1961.03
183.4	1651.57	2338.61	1947.38	1962.55
183.5	1652.59	2339.91	1949.12	1964.07
183.6	1653.83	2341.6	1950.59	1965.58
183.7	1654.94	2342.97	1952.31	1967.1
183.8	1655.95	2344.16	1953.88	1968.62
183.9	1657.23	2344.99	1955.52	1970.14
184	1658.8	2345.98	1956.96	1971.66
184.1	1660.1	2347.21	1958.16	1973.17
184.2	1661.44	2348.06	1960.31	1974.69
184.3	1662.97	2350.49	1962.39	1976.21
184.4	1663.71	2352.03	1964.28	1977.73
184.5	1665.45	2353.58	1965.98	1979.25
184.6	1666.64	2354.79	1967.59	1980.76
184.7	1667.5	2355.44	1969.29	1982.28
184.8	1668.46	2357.29	1971.38	1983.8
184.9	1668.94	2359.07	1973.14	1985.32
185	1669.81	2361.11	1975.05	1986.84
185.1	1670.34	2362.26	1976.65	1988.35
185.2	1671.36	2364.13	1978.47	1989.87
185.3	1672.86	2365.23	1980.15	1991.39
185.4	1674.11	2368	1981.71	1992.91
185.5	1674.96	2369.52	1982.9	1994.43
185.6	1675.77	2372.08	1984.59	1995.94
185.7	1676.32	2374.38	1985.94	1997.46
185.8	1677.25	2376.4	1987.69	1998.98
185.9	1678.24	2377.55	1989.22	2000.5
186	1679.3	2379.29	1990.94	2002.02
186.1	1680.2	2381.58	1992.27	2003.53
186.2	1681.25	2383.29	1994.22	2005.05
186.3	1682.19	2384.97	1995.58	2006.57
186.4	1683.3	2387.78	1997.02	2008.09
186.5	1684.37	2388.47	1998.99	2009.61
186.6	1685.53	2390.72	2000.31	2011.12
186.7	1686.6	2392.9	2002	2012.64
186.8	1687.45	2396.91	2003.44	2014.16
186.9	1688.46	2399.63	2005.28	2015.68
187	1689.31	2401.54	2006.89	2017.2
187.1	1690.63	2403.91	2008.38	2018.71
187.2	1691.69	2405.89	2009.79	2020.23
187.3	1692.48	2407.14	2011.61	2021.75
187.4	1693.26	2409.44	2013.03	2023.27
187.5	1694.12	2410.84	2014.38	2024.79
187.6	1695.16	2411.87	2015.89	2026.3
187.7	1696.1	2413.81	2017.02	2027.82
187.8	1697.02	2416.78	2018.38	2029.34
187.9	1698.13	2419.04	2020.17	2030.86
188	1698.93	2420.76	2021.66	2032.38
188.1	1699.89	2424.51	2023.2	2033.89
188.2	1700.85	2427.04	2024.87	2035.41
188.3	1701.5	2428.13	2026.7	2036.93
188.4	1702.44	2431.13	2028.36	2038.45
188.5	1703.23	2433.27	2029.77	2039.97
188.6	1704.2	2435.34	2031.54	2041.48
188.7	1705.31	2437.68	2033.02	2043
188.8	1706.4	2439.2	2035.05	2044.52
188.9	1707.31	2442.11	2036.68	2046.04
189	1707.85	2444.6	2038.12	2047.56
189.1	1708.49	2446.28	2039.65	2049.07
189.2	1709.34	2449.57	2041.09	2050.59
189.3	1710.04	2451.43	2042.59	2052.11
189.4	1710.94	2453.65	2044.03	2053.63
189.5	1711.28	2455.05	2045.66	2055.15
189.6	1711.59	2456.11	2047.11	2056.66
189.7	1712.38	2458.61	2048.49	2058.18
189.8	1712.77	2461.07	2049.6	2059.7
189.9	1713.26	2465.03	2051.38	2061.22
190	1713.81	2469.09	2052.99	2062.74
190.1	1715.02	2469.45	2054.11	2064.23
190.2	1716.97	2470.05	2055.66	2065.72
190.3	1718.85	2470.76	2057.37	2067.21
190.4	1721	2471.34	2058.97	2068.7
190.5	1722.49	2471.81	2060.31	2070.19
190.6	1725.03	2472.61	2061.83	2071.68
190.7	1726.19	2473.27	2063.86	2073.17
190.8	1728.43	2473.94	2065.84	2074.66
190.9	1730.01	2474.61	2067.35	2076.15
191	1731.11	2475.15	2069.43	2077.64
191.1	1732.5	2475.91	2070.46	2079.13
191.2	1734.12	2477.03	2071.66	2080.62
191.3	1736.02	2478.24	2072.96	2082.11
191.4	1737.66	2479.84	2075.17	2083.6
191.5	1739.29	2481.34	2076.53	2085.09
191.6	1740.79	2482.07	2078.41	2086.58
191.7	1742.04	2483.25	2080.45	2088.07
191.8	1744.19	2484.12	2081.87	2089.56
191.9	1746.98	2484.83	2083.15	2091.04
192	1749.06	2485.72	2084.32	2092.53
192.1	1751.11	2487.51	2086.49	2094.02
192.2	1752.5	2488.57	2087.81	2095.51
192.3	1753.91	2490.09	2089.41	2097
192.4	1754.7	2491.47	2090.82	2098.49
192.5	1755.15	2492.39	2092.51	2099.98
192.6	1755.85	2492.93	2094.04	2101.47
192.7	1758.08	2493.26	2095.71	2102.96
192.8	1759.05	2494.85	2096.89	2104.45
192.9	1760.04	2496.22	2098.18	2105.94
193	1761.48	2498.35	2099.53	2107.43
193.1	1763.03	2499.89	2100.84	2108.92
193.2	1764.85	2500.47	2103.22	2110.41
193.3	1766.81	2501.12	2105.24	2111.9
193.4	1767.52	2501.84	2106.91	2113.39
193.5	1767.94	2502.98	2108.72	2114.88
193.6	1768.35	2504.84	2109.9	2116.37
193.7	1769.05	2507.06	2111.19	2117.86
