C:/Data/BAS_sjro/Sept_2015/HER14/    28/09/2015  re-evaluated data   peakarea,,,,,,,BACON v2.5  HER14-M5 (cal a BP),,,,,,,,,,,,cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/inc+coh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/(coh/inc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ln(Element/Ti)  where Ti>50 cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,% of TSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,sample surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,coh_inc_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,SUM,SUM_main,Total scatter %
HER14_2A,HER14_2A_299,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000298.spe,614,31.3,31.3,31.3,1363.4,1572.93,1459.23,1463.1,7.59,1,0.018336,-0.018,0.007313,0.110437,30997,1.58,0,16,13,35,68,31,162,41,476,84,28,37,14,2917,92,207,184,27,0,163,3133,0,543,0,1448,7,17,0,0,0,55,0,0,0,0,79,76,10,60,57,41,4.20E+15,58989,8916,67905,6.616083445,0.151146824,77868,1.146719682,0,0.000235623,0.000191444,0.000515426,0.001001399,0.00045652,0.002385686,0.000603785,0.007009793,0.001237022,0.000412341,0.000544879,0.00020617,0.042957072,0.001354834,0.003048376,0.002709668,0.000397614,0,0.002400412,0.046137987,0,0.007996466,0,0.021323908,0.000103085,0.00025035,0,0,0,0.000809955,0,0,0,0,0.00116339,0.001119211,0.000147265,0.000883587,0.000839408,0.000603785,61851115529,0.868698918,0.131301082,1,9.74E-05,2.23E-06,515181.1857,0,105.8573351,86.00908479,231.5629206,449.8936743,205.0985868,1071.805518,271.2594213,3149.25572,555.7510094,185.2503365,244.7950875,92.62516824,19299.11541,608.679677,1369.529273,1217.359354,178.634253,0,1078.421602,20728.18943,0,3592.533311,0,9580.088829,46.31258412,112.4734186,0,0,0,363.8845895,0,0,0,0,522.6705922,502.8223419,66.16083445,396.9650067,377.1167564,271.2594213,2.78E+16,390276.1464,58989,449265.1464,43.77256016,1,NA,-1.6582,-1.8659,-0.8755,-0.2113,-0.9968,0.6568,-0.7172,1.7346,0,-1.0986,-0.8199,-1.7918,3.5475,0.091,0.9019,0.7841,-1.135,NA,0.6629,3.6189,NA,1.8663,NA,2.8471,-2.4849,-1.5976,NA,NA,NA,-0.4235,NA,NA,NA,NA,-0.0614,-0.1001,-2.1282,-0.3365,-0.3878,-0.7172,31.543,6.5543,4.6648,6.695,-2.5413,-6.3203,1.146719682,0,0.02,0.02,0.04,0.09,0.04,0.21,0.05,0.61,0.11,0.04,0.05,0.02,3.75,0.12,0.27,0.24,0.03,0,0.21,4.02,0,0.7,0,1.86,0.01,0.02,0,0,0,0.07,0,0,0,0,0.1,0.1,0.01,0.077053475,0.073200801,0.052653208,5.39E+12,75.76,11.45,100,99.57,87.21
HER14_2A,HER14_2A_300,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000299.spe,615,31.4,31.4,31.4,1365.05,1573.75,1460.79,1464.51,7.59,1,0.018339,-0.018,0.007395,0.110437,31014,1.52,0,0,10,0,84,37,135,31,418,79,24,0,17,2341,117,228,110,69,0,147,3181,9,433,0,1139,7,0,0,0,0,37,32,0,32,0,40,118,0,0,0,5,0,58643,8982,67625,6.528946782,0.153164061,76500,1.131238447,0,0,0.000147874,0,0.001242144,0.000547135,0.001996303,0.00045841,0.006181146,0.001168207,0.000354898,0,0.000251386,0.034617375,0.001730129,0.003371534,0.001626617,0.001020333,0,0.002173752,0.047038817,0.000133087,0.006402957,0,0.016842884,0.000103512,0,0,0,0,0.000547135,0.000473198,0,0.000473198,0,0.000591497,0.001744917,0,0,0,7.39E-05,0,0.867179298,0.132820702,1,9.65E-05,2.26E-06,499464.4289,0,0,65.28946782,0,548.4315297,241.571031,881.4078156,202.3973503,2729.099755,515.7867958,156.6947228,0,110.9920953,15284.26442,763.8867735,1488.599866,718.1841461,450.497328,0,959.755177,20768.57971,58.76052104,2827.033957,0,7436.470385,45.70262748,0,0,0,0,241.571031,208.926297,0,208.926297,0,261.1578713,770.4157203,0,0,0,32.64473391,0,382877.0262,58643,441520.0262,42.62714609,1,NA,NA,-2.0669,NA,0.0614,-0.7585,0.5358,-0.9355,1.666,0,-1.1914,NA,-1.5362,3.3889,0.3927,1.0599,0.331,-0.1353,NA,0.621,3.6955,-2.1722,1.7013,NA,2.6685,-2.4235,NA,NA,NA,NA,-0.7585,-0.9037,NA,-0.9037,NA,-0.6806,0.4012,NA,NA,NA,-2.76,NA,6.6098,4.7335,6.7523,-2.4932,-6.2457,1.131238447,0,0,0.01,0,0.11,0.05,0.18,0.04,0.55,0.1,0.03,0,0.02,3.06,0.15,0.3,0.14,0.09,0,0.19,4.16,0.01,0.57,0,1.49,0.01,0,0,0,0,0.05,0.04,0,0.04,0,0.05,0.15,0,0,0,0.006535948,0,76.66,11.74,100,99.65,88.4
HER14_2A,HER14_2A_301,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000300.spe,616,31.5,31.5,31.5,1367.02,1574.2,1462.64,1465.93,7.59,1,0.01834,-0.018,0.007451,0.110437,30944,1.49,0,6,6,11,56,28,148,18,443,64,0,0,0,2353,12,125,86,0,0,229,3035,0,521,49,1355,12,11,0,0,0,0,0,13,98,0,93,88,0,136,17,16,1.38E+15,59430,9114,68544,6.520737327,0.15335689,77404,1.129260037,0,8.75E-05,8.75E-05,0.000160481,0.000816993,0.000408497,0.002159197,0.000262605,0.006463002,0.000933707,0,0,0,0.034328315,0.00017507,0.001823646,0.001254669,0,0,0.00334092,0.044278128,0,0.007600957,0.000714869,0.019768324,0.00017507,0.000160481,0,0,0,0,0,0.000189659,0.001429739,0,0.001356793,0.001283847,0,0.001984127,0.000248016,0.000233427,20133053221,0.867034314,0.132965686,1,9.51E-05,2.24E-06,504731.1521,0,39.12442396,39.12442396,71.7281106,365.1612903,182.5806452,965.0691244,117.3732719,2888.686636,417.3271889,0,0,0,15343.29493,78.24884793,815.0921659,560.7834101,0,0,1493.248848,19790.43779,0,3397.304147,319.516129,8835.599078,78.24884793,71.7281106,0,0,0,0,0,84.76958525,639.0322581,0,606.4285714,573.8248848,0,886.8202765,110.8525346,104.3317972,9.00E+15,387527.4194,59430,446957.4194,42.52001529,1,NA,-2.3671,-2.3671,-1.761,-0.1335,-0.8267,0.8383,-1.2685,1.9347,0,NA,NA,NA,3.6046,-1.674,0.6694,0.2955,NA,NA,1.2748,3.8591,NA,2.0969,-0.2671,3.0527,-1.674,-1.761,NA,NA,NA,NA,NA,-1.5939,0.4261,NA,0.3737,0.3185,NA,0.7538,-1.3257,-1.3863,30.702,6.8337,4.9587,6.9763,-2.2839,-6.0339,1.129260037,0,0.01,0.01,0.01,0.07,0.04,0.19,0.02,0.57,0.08,0,0,0,3.04,0.02,0.16,0.11,0,0,0.3,3.92,0,0.67,0.06,1.75,0.02,0.01,0,0,0,0,0,0.02,0.13,0,0.12,0.11,0,0.175701514,0.021962689,0.020670766,1.78E+12,76.78,11.77,100,99.56,88.55
HER14_2A,HER14_2A_302,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000301.spe,617,31.6,31.6,31.6,1369.04,1575.52,1464.34,1467.35,7.59,1,0.018345,-0.018,0.007333,0.110437,31049,1.26,8,0,0,18,43,28,118,23,424,61,0,0,0,2154,12,206,124,90,126,34,3099,0,361,0,1311,0,0,0,0,19,0,0,0,6,0,0,113,0,122,35,10,0,58961,8742,67703,6.744566461,0.148267499,76081,1.1236282,0.000118163,0,0,0.000265867,0.000635127,0.000413571,0.001742907,0.000339719,0.006262647,0.000900994,0,0,0,0.031815429,0.000177245,0.003042701,0.001831529,0.001329335,0.00186107,0.000502193,0.045773452,0,0.005332112,0,0.019363987,0,0,0,0,0.000280637,0,0,0,8.86E-05,0,0,0.001669055,0,0.001801988,0.000516964,0.000147704,0,0.870877214,0.129122786,1,9.96E-05,2.19E-06,513079.4044,53.95653169,0,0,121.4021963,290.0163578,188.8478609,795.8588424,155.1250286,2859.696179,411.4185541,0,0,0,14527.79616,80.93479753,1389.380691,836.3262411,607.0109815,849.8153741,229.3152597,20901.41146,0,2434.788492,0,8842.12663,0,0,0,0,128.1467628,0,0,0,40.46739876,0,0,762.1360101,0,822.8371082,236.0598261,67.44566461,0,397666.3831,58961,456627.3831,45.48917674,1,-2.0314,NA,NA,-1.2205,-0.3497,-0.7787,0.6598,-0.9754,1.9389,0,NA,NA,NA,3.5642,-1.626,1.217,0.7094,0.3889,0.7254,-0.5845,3.928,NA,1.778,NA,3.0677,NA,NA,NA,NA,-1.1664,NA,NA,NA,-2.3191,NA,NA,0.6165,NA,0.6931,-0.5555,-1.8083,NA,6.8738,4.965,7.012,-2.2021,-6.0196,1.1236282,0.01,0,0,0.02,0.06,0.04,0.16,0.03,0.56,0.08,0,0,0,2.83,0.02,0.27,0.16,0.12,0.17,0.04,4.07,0,0.47,0,1.72,0,0,0,0,0.02,0,0,0,0.01,0,0,0.15,0,0.160372274,0.046008439,0.013145268,0,77.51,11.49,100,99.81,89
HER14_2A,HER14_2A_303,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000302.spe,618,31.7,31.7,31.7,1370.8,1577.3,1466.03,1468.77,7.6,1,0.018343,-0.018,0.007355,0.110437,31000,1.46,0,30,18,40,62,43,144,62,437,113,0,5,26,2491,35,193,56,27,0,206,3062,0,445,0,1453,0,5,0,0,48,34,0,0,0,0,49,0,0,187,67,0,0,58537,8908,67445,6.571284239,0.152177255,76529,1.134687523,0,0.000444807,0.000266884,0.000593076,0.000919268,0.000637557,0.002135073,0.000919268,0.006479354,0.001675439,0,7.41E-05,0.000385499,0.036933798,0.000518941,0.002861591,0.000830306,0.000400326,0,0.003054341,0.045399956,0,0.006597969,0,0.02154348,0,7.41E-05,0,0,0.000711691,0.000504114,0,0,0,0,0.000726518,0,0,0.00277263,0.000993402,0,0,0.867922011,0.132077989,1,9.74E-05,2.26E-06,502893.8115,0,197.1385272,118.2831163,262.8513696,407.4196228,282.5652223,946.2649304,407.4196228,2871.651212,742.555119,0,32.85642119,170.8533902,16369.06904,229.9949484,1268.257858,367.9919174,177.4246744,0,1353.684553,20121.27234,0,2924.221486,0,9548.075999,0,32.85642119,0,0,315.4216435,223.4236641,0,0,0,0,321.9929277,0,0,1228.830153,440.276044,0,0,384663.2655,58537,443200.2655,43.18177655,1,NA,-1.3262,-1.837,-1.0385,-0.6003,-0.9662,0.2424,-0.6003,1.3525,0,NA,-3.1179,-1.4693,3.0931,-1.172,0.5353,-0.702,-1.4316,NA,0.6005,3.2994,NA,1.3707,NA,2.554,NA,-3.1179,NA,NA,-0.8562,-1.201,NA,NA,NA,NA,-0.8356,NA,NA,0.5037,-0.5227,NA,NA,6.25,4.3673,6.3917,-2.8447,-6.6101,1.134687523,0,0.04,0.02,0.05,0.08,0.06,0.19,0.08,0.57,0.15,0,0.01,0.03,3.25,0.05,0.25,0.07,0.04,0,0.27,4,0,0.58,0,1.9,0,0.01,0,0,0.06,0.04,0,0,0,0,0.06,0,0,0.244351814,0.087548511,0,0,76.49,11.64,100,99.65,88.13
HER14_2A,HER14_2A_304,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000303.spe,619,31.8,31.8,31.8,1371.89,1578.48,1467.59,1470.19,7.6,1,0.01834,-0.018,0.007386,0.110437,30897,1.32,0,46,0,21,60,26,160,29,483,73,0,0,42,2916,0,200,165,61,0,68,2781,108,488,0,1338,14,0,0,0,0,13,0,0,0,0,32,48,0,78,83,0,0,58784,9077,67861,6.476148507,0.154412765,77033,1.135158633,0,0.000677856,0,0.000309456,0.00088416,0.000383136,0.002357761,0.000427344,0.00711749,0.001075728,0,0,0.000618912,0.042970189,0,0.002947201,0.002431441,0.000898896,0,0.001002048,0.040980828,0.001591488,0.00719117,0,0.019716774,0.000206304,0,0,0,0,0.000191568,0,0,0,0,0.000471552,0.000707328,0,0.001149408,0.001223088,0,0,0.866241287,0.133758713,1,9.54E-05,2.28E-06,498877.148,0,297.9028313,0,135.9991187,388.5689104,168.3798612,1036.183761,187.8083067,3127.979729,472.758841,0,0,271.9982373,18884.44905,0,1295.229701,1068.564504,395.0450589,0,440.3780985,18010.169,699.4240388,3160.360472,0,8665.086703,90.6660791,0,0,0,0,84.18993059,0,0,0,0,207.2367522,310.8551283,0,505.1395836,537.5203261,0,0,380693.9138,58784,439477.9138,41.94049949,1,NA,-0.4618,NA,-1.2459,-0.1961,-1.0324,0.7847,-0.9232,1.8896,0,NA,NA,-0.5528,3.6875,NA,1.0079,0.8155,-0.1796,NA,-0.071,3.6401,0.3917,1.8999,NA,2.9085,-1.6514,NA,NA,NA,NA,-1.7255,NA,NA,NA,NA,-0.8247,-0.4193,NA,0.0662,0.1284,NA,NA,6.6912,4.823,6.8348,-2.4223,-6.1586,1.135158633,0,0.06,0,0.03,0.08,0.03,0.21,0.04,0.63,0.09,0,0,0.05,3.79,0,0.26,0.21,0.08,0,0.09,3.61,0.14,0.63,0,1.74,0.02,0,0,0,0,0.02,0,0,0,0,0.04,0.06,0,0.101255306,0.107746031,0,0,76.31,11.78,100,99.7,88.09
HER14_2A,HER14_2A_305,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000304.spe,620,31.9,31.9,31.9,1372.93,1579.68,1469.32,1471.61,7.59,1,0.018338,-0.018,0.007362,0.110437,30842,1.53,0,0,0,17,81,34,156,54,480,91,0,19,11,2663,40,171,24,23,0,50,3128,0,576,0,1298,7,14,0,6,92,5,0,0,0,0,55,119,0,0,13,18,6.77E+13,59351,9065,68416,6.547269719,0.152735421,77630,1.134676099,0,0,0,0.00024848,0.001183934,0.00049696,0.002280168,0.000789289,0.007015903,0.001330098,0,0.000277713,0.000160781,0.038923644,0.000584659,0.002499415,0.000350795,0.000336179,0,0.000730823,0.045720299,0,0.008419083,0,0.01897217,0.000102315,0.00020463,0,8.77E-05,0.001344715,7.31E-05,0,0,0,0,0.000803906,0.001739359,0,0,0.000190014,0.000263096,989534611.8,0.867501754,0.132498246,1,9.57E-05,2.23E-06,508264.5483,0,0,0,111.3035852,530.3288472,222.6071704,1021.374076,353.5525648,3142.689465,595.8015444,0,124.3981247,72.01996691,17435.37926,261.8907887,1119.583122,157.1344732,150.5872035,0,327.3634859,20479.85968,0,3771.227358,0,8498.356095,45.83088803,91.66177606,0,39.28361831,602.3488141,32.73634859,0,0,0,0,360.0998345,779.1250965,0,0,85.11450634,117.8508549,4.43E+14,388587.0051,59351,447938.0051,42.86674077,1,NA,NA,NA,-1.6776,-0.1164,-0.9845,0.539,-0.5219,1.6629,0,NA,-1.5664,-2.113,3.3763,-0.822,0.6308,-1.3328,-1.3754,NA,-0.5988,3.5373,NA,1.8452,NA,2.6577,-2.5649,-1.8718,NA,-2.7191,0.0109,-2.9014,NA,NA,NA,NA,-0.5035,0.2683,NA,NA,-1.9459,-1.6205,27.3352,6.4804,4.6013,6.6225,-2.6318,-6.3899,1.134676099,0,0,0,0.02,0.1,0.04,0.2,0.07,0.62,0.12,0,0.02,0.01,3.43,0.05,0.22,0.03,0.03,0,0.06,4.03,0,0.74,0,1.67,0.01,0.02,0,0.01,0.12,0.01,0,0,0,0,0.07,0.15,0,0,0.016746103,0.023186912,87208553394,76.45,11.68,100,99.61,88.13
HER14_2A,HER14_2A_306,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000305.spe,621,32,32,32,1374.93,1580.81,1470.98,1473.03,7.59,1,0.018337,-0.018,0.007323,0.110437,31149,1.46,0,26,12,0,62,47,120,29,469,89,0,0,34,2644,81,211,68,0,0,235,2958,0,417,0,1454,0,0,0,0,92,62,0,0,0,0,140,4,0,116,20,26,2.74E+15,59307,9010,68317,6.582352941,0.151921358,77571,1.135456768,0,0.000380579,0.000175652,0,0.000907534,0.000687969,0.001756517,0.000424492,0.006865056,0.00130275,0,0,0.00049768,0.038701934,0.001185649,0.003088543,0.00099536,0,0,0.003439847,0.043298154,0,0.006103898,0,0.021283136,0,0,0,0,0.001346663,0.000907534,0,0,0,0,0.00204927,5.86E-05,0,0.001697967,0.000292753,0.000380579,40107147562,0.868114818,0.131885182,1,9.64E-05,2.22E-06,510599.7,0,171.1411765,78.98823529,0,408.1058824,309.3705882,789.8823529,190.8882353,3087.123529,585.8294118,0,0,223.8,17403.74118,533.1705882,1388.876471,447.6,0,0,1546.852941,19470.6,0,2744.841176,0,9570.741176,0,0,0,0,605.5764706,408.1058824,0,0,0,0,921.5294118,26.32941176,0,763.5529412,131.6470588,171.1411765,1.80E+16,390379.6059,59307,449686.6059,43.32737024,1,NA,-1.2305,-2.0037,NA,-0.3615,-0.6385,0.2989,-1.1213,1.662,0,NA,NA,-0.9623,3.3914,-0.0942,0.8632,-0.2691,NA,NA,0.9709,3.5036,NA,1.5444,NA,2.7934,NA,NA,NA,NA,0.0332,-0.3615,NA,NA,NA,NA,0.453,-3.1023,NA,0.265,-1.4929,-1.2305,31.0581,6.5018,4.6175,6.6433,-2.6042,-6.373,1.135456768,0,0.03,0.02,0,0.08,0.06,0.15,0.04,0.6,0.11,0,0,0.04,3.41,0.1,0.27,0.09,0,0,0.3,3.81,0,0.54,0,1.87,0,0,0,0,0.12,0.08,0,0,0,0,0.18,0.01,0,0.149540421,0.025782831,0.033517681,3.53E+12,76.46,11.62,100,99.61,88.07
HER14_2A,HER14_2A_307,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000306.spe,622,32.1,32.1,32.1,1376.68,1582.04,1472.53,1474.45,7.58,1,0.01834,-0.018,0.007245,0.110437,31160,1.37,0,0,0,0,64,15,136,46,482,67,11,7,38,2913,77,191,137,101,0,25,3090,73,642,0,1388,0,0,0,0,57,42,0,0,15,0,131,119,0,0,40,8,0,58863,8876,67739,6.63170347,0.150790819,77606,1.145662026,0,0,0,0,0.000944803,0.000221438,0.002007706,0.000679077,0.007115546,0.00098909,0.000162388,0.000103338,0.000560977,0.043003292,0.001136716,0.002819646,0.002022469,0.001491017,0,0.000369064,0.045616262,0.001077666,0.009477554,0,0.020490412,0,0,0,0,0.000841465,0.000620027,0,0,0.000221438,0,0.001933893,0.001756743,0,0,0.000590502,0.0001181,0,0.868967655,0.131032345,1,9.79E-05,2.23E-06,514659.9795,0,0,0,0,424.4290221,99.47555205,901.9116719,305.0583596,3196.481073,444.3241325,72.94873817,46.42192429,252.0047319,19318.15221,510.6411672,1266.655363,908.5433754,669.8020505,0,165.7925868,20491.96372,484.1143533,4257.553628,0,9204.804416,0,0,0,0,378.0070978,278.5315457,0,0,99.47555205,0,868.7531546,789.1727129,0,0,265.2681388,53.05362776,0,390361.9614,58863,449224.9614,43.97949091,1,NA,NA,NA,NA,-0.0458,-1.4966,0.708,-0.3761,1.9733,0,-1.8068,-2.2588,-0.5671,3.7722,0.1391,1.0476,0.7153,0.4104,NA,-0.9858,3.8312,0.0858,2.2599,NA,3.0309,NA,NA,NA,NA,-0.1616,-0.467,NA,NA,-1.4966,NA,0.6705,0.5744,NA,NA,-0.5158,-2.1253,NA,6.7783,4.8864,6.9187,-2.3128,-6.0966,1.145662026,0,0,0,0,0.08,0.02,0.18,0.06,0.62,0.09,0.01,0.01,0.05,3.75,0.1,0.25,0.18,0.13,0,0.03,3.98,0.09,0.83,0,1.79,0,0,0,0,0.07,0.05,0,0,0.02,0,0.17,0.15,0,0,0.051542407,0.010308481,0,75.85,11.44,100,99.65,87.29
HER14_2A,HER14_2A_308,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000307.spe,623,32.2,32.2,32.2,1378.69,1583.24,1474.22,1475.87,7.58,1,0.018338,-0.018,0.00727,0.110437,31146,1.53,27,51,44,31,68,42,137,9,480,63,0,0,8,2913,32,273,100,71,155,78,3100,0,534,0,994,0,0,0,0,51,39,0,0,5,0,0,37,0,165,55,14,2.23E+15,58970,8585,67555,6.868957484,0.1455825,76897,1.137887647,0.000399674,0.00075494,0.000651321,0.000458885,0.001006587,0.000621716,0.002027977,0.000133225,0.007105322,0.000932573,0,0,0.000118422,0.04312042,0.000473688,0.004041152,0.001480275,0.001050995,0.002294427,0.001154615,0.045888535,0,0.00790467,0,0.014713937,0,0,0,0,0.00075494,0.000577307,0,0,7.40E-05,0,0,0.000547702,0,0.002442454,0.000814151,0.000207239,33010139886,0.872918363,0.127081637,1,0.000101679,2.16E-06,528016.7618,185.4618521,350.3168317,302.2341293,212.937682,467.0891089,288.4962143,941.0471753,61.82061736,3297.099592,432.7443215,0,0,54.95165987,20009.27315,219.8066395,1875.225393,686.8957484,487.6959814,1064.68841,535.7786838,21293.7682,0,3668.023296,0,6827.743739,0,0,0,0,350.3168317,267.8893419,0,0,34.34478742,0,0,254.1514269,0,1133.377985,377.7926616,96.16540478,1.53E+16,405062.4228,58970,464032.4228,47.18257692,1,-0.8473,-0.2113,-0.3589,-0.7091,0.0764,-0.4055,0.7768,-1.9459,2.0307,0,NA,NA,-2.0637,3.8338,-0.6774,1.4663,0.462,0.1195,0.9003,0.2136,3.896,NA,2.1373,NA,2.7586,NA,NA,NA,NA,-0.2113,-0.4796,NA,NA,-2.5337,NA,NA,-0.5322,NA,0.9628,-0.1358,-1.5041,31.1976,6.8416,4.9146,6.9776,-2.2161,-6.0701,1.137887647,0.04,0.07,0.06,0.04,0.09,0.05,0.18,0.01,0.62,0.08,0,0,0.01,3.79,0.04,0.36,0.13,0.09,0.2,0.1,4.03,0,0.69,0,1.29,0,0,0,0,0.07,0.05,0,0,0.01,0,0,0.05,0,0.214648107,0.071549369,0.018212567,2.90E+12,76.71,11.17,100,99.63,87.88
HER14_2A,HER14_2A_309,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000308.spe,624,32.3,32.3,32.3,1380.73,1584.51,1475.62,1477.29,7.59,1,0.01834,-0.018,0.0073,0.110437,31232,1.66,19,43,0,4,94,63,121,26,519,92,24,0,45,3138,77,189,106,35,0,255,3060,140,546,0,1349,0,13,0,0,0,0,0,0,10,0,97,32,0,110,0,27,7.60E+15,59168,8796,67964,6.726693952,0.148661439,78061,1.148284386,0.00027956,0.000632688,0,5.89E-05,0.001383085,0.000926961,0.001780354,0.000382555,0.007636396,0.001353658,0.000353128,0,0.000662115,0.046171503,0.001132953,0.002780884,0.001559649,0.000514979,0,0.003751986,0.045023836,0.002059914,0.008033665,0,0.019848743,0,0.000191278,0,0,0,0,0,0,0.000147137,0,0.001427226,0.000470838,0,0.001618504,0,0.000397269,1.12E+11,0.870578542,0.129421458,1,9.90E-05,2.19E-06,524964.6494,127.8071851,289.2478399,0,26.90677581,632.3092315,423.781719,813.9299682,174.8940427,3491.154161,618.8558436,161.4406548,0,302.7012278,21108.36562,517.9554343,1271.345157,713.0295589,235.4342883,0,1715.306958,20583.68349,941.7371533,3672.774898,0,9074.310141,0,87.44702137,0,0,0,0,0,0,67.26693952,0,652.4893133,215.2542065,0,739.9363347,0,181.6207367,5.11E+16,398005.0277,59168,457173.0277,45.24841152,1,-1.5773,-0.7606,NA,-3.1355,0.0215,-0.3787,0.274,-1.2637,1.7301,0,-1.3437,NA,-0.7151,3.5296,-0.178,0.72,0.1417,-0.9664,NA,1.0195,3.5044,0.4199,1.7808,NA,2.6853,NA,-1.9568,NA,NA,NA,NA,NA,NA,-2.2192,NA,0.0529,-1.0561,NA,0.1787,NA,-1.226,32.0451,6.4663,4.5603,6.6049,-2.6157,-6.4279,1.148284386,0.02,0.06,0,0.01,0.12,0.08,0.16,0.03,0.67,0.12,0.03,0,0.06,4.02,0.1,0.24,0.14,0.04,0,0.33,3.92,0.18,0.7,0,1.73,0,0.02,0,0,0,0,0,0,0.01,0,0.12,0.04,0,0.140949745,0,0.034596756,9.74E+12,75.82,11.27,100,99.73,87.09
