Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
HER14L,HER14L_2C,HER14L_2C_210,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000209.spe,515,21.4,101.4,101.4,13010.11,13707.41,13295.36,13313.14,7.74,1,0.018355,-0.018,0.007093,0.110437,33470,1.48,7,33,0,26,119,58,84,28,408,63,0,11,0,17169,60,186,151,43,0,74,1552,0,572,0,1375,7,0,0,0,5,87,0,0,0,0,270,72,123,130,111,27,8.97E+14,58838,8773
HER14L,HER14L_2C,HER14L_2C_211,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000210.spe,516,21.5,101.5,101.5,13017.01,13708.58,13299.01,13317.26,7.73,1,0.018354,-0.018,0.007079,0.110437,33153,1.59,9,64,25,31,82,59,114,43,466,65,15,17,63,12027,207,219,60,56,0,105,1358,0,517,0,1281,0,18,0,0,78,70,0,0,0,0,0,136,0,0,34,20,1.61E+15,59351,8906
HER14L,HER14L_2C,HER14L_2C_212,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000211.spe,517,21.6,101.6,101.6,13024.36,13711.43,13303.26,13321.38,7.72,1,0.018351,-0.018,0.007033,0.110437,33423,1.47,0,37,0,28,110,49,89,33,395,38,0,19,21,16392,32,270,151,71,129,67,1304,44,606,0,1146,6,0,0,0,63,37,16,0,22,0,0,147,0,0,142,27,0,58531,8682
HER14L,HER14L_2C,HER14L_2C_213,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000212.spe,518,21.7,101.7,101.7,13030.74,13714.29,13307.13,13325.5,7.72,1,0.018354,-0.018,0.006977,0.110437,33502,1.38,0,57,17,18,103,57,73,34,428,49,9,0,0,17940,180,226,43,4,111,153,1176,0,443,0,1310,0,10,0,0,14,0,0,0,0,0,0,0,29,165,57,17,0,58950,9142
HER14L,HER14L_2C,HER14L_2C_214,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000213.spe,519,21.8,101.8,101.8,13037.06,13717.15,13311.56,13329.61,7.72,1,0.018356,-0.018,0.007033,0.110437,32622,1.34,0,34,32,33,101,48,113,16,405,31,0,8,25,9791,30,225,43,21,55,70,1430,0,506,0,1282,13,12,0,0,77,54,0,0,0,0,0,0,0,113,92,0,2.03E+15,59570,9014
HER14L,HER14L_2C,HER14L_2C_215,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000214.spe,520,21.9,101.9,101.9,13042.76,13719.7,13316.02,13333.73,7.72,1,0.018355,-0.018,0.007057,0.110437,33222,1.45,0,42,0,8,66,60,79,27,416,24,0,0,13,7023,191,183,182,31,0,135,1388,0,645,64,1251,0,0,0,0,0,34,0,0,0,0,129,82,75,165,0,32,0,60732,8924
HER14L,HER14L_2C,HER14L_2C_216,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000215.spe,521,22,102,102,13051.11,13722.66,13320.46,13337.85,7.71,1,0.018355,-0.018,0.007235,0.110437,33349,1.44,22,34,0,31,70,39,86,32,421,40,12,0,44,5563,0,187,75,28,0,47,1504,39,470,0,1419,0,11,0,0,58,53,0,0,0,0,66,0,0,111,52,16,0,61187,9516
HER14L,HER14L_2C,HER14L_2C_217,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000216.spe,522,22.1,102.1,102.1,13057.15,13725.68,13324.46,13341.97,7.71,1,0.018351,-0.018,0.007214,0.110437,33046,1.23,0,0,16,0,73,26,80,41,450,16,0,0,34,2036,117,224,56,80,0,202,1487,15,686,0,1420,0,0,0,0,95,77,0,0,0,0,0,0,0,24,0,25,0,61320,8797
HER14L,HER14L_2C,HER14L_2C_218,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000217.spe,523,22.2,102.2,102.2,13064.64,13727.79,13328.86,13346.09,7.7,1,0.018352,-0.018,0.007201,0.110437,33079,1.27,0,52,12,26,59,27,107,12,511,71,6,10,13,2948,101,208,89,0,51,147,1510,0,490,0,1153,0,0,0,0,37,24,0,0,0,0,0,0,0,272,22,36,0,61346,9024
HER14L,HER14L_2C,HER14L_2C_219,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000218.spe,524,22.3,102.3,102.3,13071.48,13730.27,13333.53,13350.21,7.69,1,0.018349,-0.018,0.007184,0.110437,32460,1.62,0,23,6,25,65,49,119,24,477,54,0,0,10,2515,94,149,99,10,0,47,1571,0,285,0,1124,0,0,0,6,59,0,0,0,0,0,234,200,0,39,0,13,4.13E+15,60568,8796
HER14L,HER14L_2C,HER14L_2C_220,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000219.spe,525,22.4,102.4,102.4,13077.95,13731.43,13337.29,13354.32,7.68,1,0.018347,-0.018,0.007216,0.110437,32929,1.51,0,0,0,0,61,36,99,34,378,32,0,28,27,2604,54,239,106,78,0,94,1623,0,644,0,1106,15,0,0,0,81,67,0,0,0,0,128,378,0,0,34,25,2.04E+15,61197,9035
HER14L,HER14L_2C,HER14L_2C_221,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000220.spe,526,22.5,102.5,102.5,13083.35,13733.73,13341.34,13358.44,7.67,1,0.018344,-0.018,0.00717,0.110437,32957,1.43,0,0,0,27,90,44,106,52,456,28,0,22,32,3746,155,191,162,131,16,145,1478,94,518,0,1220,8,0,5,0,0,40,0,0,0,0,0,0,0,0,0,5,2.05E+15,61126,9334
HER14L,HER14L_2C,HER14L_2C_222,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000221.spe,527,22.6,102.6,102.6,13090.88,13735.32,13344.88,13362.56,7.67,1,0.018344,-0.018,0.007214,0.110437,33031,1.44,5,0,0,9,84,43,62,23,385,39,0,6,0,4814,31,182,61,109,0,79,1541,70,592,0,1392,19,7,0,0,17,44,0,0,0,0,95,0,0,95,74,6,3.11E+15,61047,9288
HER14L,HER14L_2C,HER14L_2C_223,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000222.spe,528,22.7,102.7,102.7,13096.84,13736.64,13349.01,13366.68,7.67,1,0.018345,-0.018,0.007248,0.110437,33206,1.5,0,23,7,28,81,22,93,29,403,60,0,0,0,5076,57,168,64,141,0,59,1504,203,604,0,1285,7,7,0,0,72,61,0,0,0,0,30,0,0,145,52,0,2.52E+15,61414,9109
HER14L,HER14L_2C,HER14L_2C_224,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000223.spe,529,22.8,102.8,102.8,13102.27,13737.96,13353.36,13370.8,7.66,1,0.018348,-0.018,0.007331,0.110437,33272,1.35,16,38,0,5,59,42,78,32,403,59,0,0,0,3960,127,287,240,38,0,0,1656,0,476,0,1372,0,0,0,0,0,111,0,0,0,0,244,0,0,124,0,14,0,61716,9293
HER14L,HER14L_2C,HER14L_2C_225,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000224.spe,530,22.9,102.9,102.9,13110.54,13739.3,13357.26,13374.91,7.66,1,0.018348,-0.018,0.007387,0.110437,33344,1.34,44,48,9,30,60,34,88,24,446,31,0,0,5,2217,7,316,129,32,0,4,1776,0,581,0,1339,0,0,0,0,89,83,0,0,0,0,30,41,0,153,91,31,0,62418,9593
HER14L,HER14L_2C,HER14L_2C_226,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000225.spe,531,23,103,103,13116.11,13739.65,13361.26,13379.03,7.66,1,0.018346,-0.018,0.007356,0.110437,33498,1.61,0,23,10,0,52,43,101,29,427,54,0,0,10,3049,35,224,105,66,0,78,1681,65,580,0,1406,0,0,0,0,92,44,0,0,0,0,140,116,0,0,79,14,0,61990,9307
HER14L,HER14L_2C,HER14L_2C_227,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000226.spe,532,23.1,103.1,103.1,13122.74,13739.72,13365.44,13383.15,7.65,1,0.018343,-0.018,0.007336,0.110437,32934,1.44,10,6,14,14,72,47,93,19,385,28,0,0,0,889,105,229,81,0,0,91,1769,0,674,0,1379,0,0,0,0,35,73,0,0,36,0,228,61,0,0,0,38,7.45E+14,62111,9092
HER14L,HER14L_2C,HER14L_2C_228,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000227.spe,533,23.2,103.2,103.2,13129.77,13739.83,13369.79,13387.27,7.64,1,0.018343,-0.018,0.007348,0.110437,33056,1.48,5,42,22,44,66,43,76,27,380,60,10,0,15,836,0,227,93,106,74,212,1784,0,399,0,1297,0,0,0,0,37,113,0,0,0,0,0,0,0,132,54,20,0,62353,9511
HER14L,HER14L_2C,HER14L_2C_229,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000228.spe,534,23.3,103.3,103.3,13136.17,13741.91,13374.03,13391.39,7.64,1,0.018344,-0.018,0.007382,0.110437,32924,1.62,0,45,0,18,63,52,96,26,375,13,0,10,42,1306,0,207,175,115,0,0,1786,0,540,0,1488,0,0,0,13,0,55,0,36,35,0,171,114,0,0,103,39,2.51E+15,62075,9466
HER14L,HER14L_2C,HER14L_2C_230,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000229.spe,535,23.4,103.4,103.4,13142.1,13745.5,13377.82,13395.5,7.64,1,0.01835,-0.018,0.007315,0.110437,33039,1.27,0,0,0,0,63,22,85,17,408,22,0,0,7,1409,31,150,26,6,0,255,1834,0,520,0,1395,0,0,0,0,118,36,0,0,0,0,0,0,0,169,39,26,0,62391,9342
HER14L,HER14L_2C,HER14L_2C_231,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000230.spe,536,23.5,103.5,103.5,13148.11,13746.46,13382.53,13399.62,7.63,1,0.018352,-0.018,0.007275,0.110437,33200,1.23,0,23,19,42,65,40,76,20,360,26,0,0,10,1188,44,225,99,69,0,0,1732,94,640,0,1551,0,0,0,0,94,39,0,0,0,0,44,120,0,112,0,0,2.64E+15,61765,9214
HER14L,HER14L_2C,HER14L_2C_232,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000231.spe,537,23.6,103.6,103.6,13154.31,13746.97,13387.04,13403.74,7.64,1,0.01835,-0.018,0.007287,0.110437,33217,1.41,0,27,0,14,72,39,103,18,419,41,0,0,0,1533,0,144,61,27,0,177,1936,52,544,0,1321,0,0,0,0,90,53,0,0,25,0,267,201,0,0,78,13,0,61916,9367
HER14L,HER14L_2C,HER14L_2C_233,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000232.spe,538,23.7,103.7,103.7,13159.89,13747.53,13391.7,13407.86,7.64,1,0.018351,-0.018,0.007305,0.110437,32899,1.46,0,18,0,20,87,17,112,29,385,46,6,0,37,1194,16,216,112,148,0,88,1827,0,454,0,1434,0,13,0,0,20,57,0,0,0,0,80,7,0,40,38,22,0,61730,9081
HER14L,HER14L_2C,HER14L_2C_234,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000233.spe,539,23.8,103.8,103.8,13164.64,13748.12,13395.72,13411.98,7.63,1,0.01835,-0.018,0.007292,0.110437,33055,1.54,0,0,0,9,64,23,91,26,428,33,28,9,7,1017,19,166,0,27,0,110,1951,0,332,0,1400,7,0,0,0,57,67,0,0,0,0,93,75,0,110,27,0,1.35E+15,62423,9647
HER14L,HER14L_2C,HER14L_2C_235,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000234.spe,540,23.9,103.9,103.9,13170.78,13751.36,13401.09,13416.1,7.63,1,0.018346,-0.018,0.007268,0.110437,33016,1.25,0,27,8,0,95,46,77,28,405,21,0,0,11,2169,39,194,76,70,0,35,1799,0,465,0,1259,0,4,0,0,52,18,0,0,0,0,47,156,0,0,70,28,2.57E+15,61982,9143
HER14L,HER14L_2C,HER14L_2C_236,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000235.spe,541,24,104,104,13176.61,13754.19,13405.52,13420.21,7.63,1,0.018344,-0.018,0.007259,0.110437,33144,1.39,69,91,34,40,74,47,97,31,380,55,11,0,0,5607,8,228,138,37,0,100,1747,0,425,0,1403,0,10,0,0,46,26,0,0,0,0,43,0,0,192,89,28,0,61418,9100
HER14L,HER14L_2C,HER14L_2C_237,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000236.spe,542,24.1,104.1,104.1,13182.46,13754.57,13410.3,13424.33,7.62,1,0.018348,-0.018,0.007185,0.110437,33155,1.29,24,50,14,15,53,30,100,17,378,49,0,0,13,6013,64,222,127,67,60,172,1738,0,425,0,1281,6,0,0,0,38,71,0,0,0,0,0,0,0,71,72,28,0,61192,9051
HER14L,HER14L_2C,HER14L_2C_238,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000237.spe,543,24.2,104.2,104.2,13188.39,13754.78,13414.66,13428.45,7.62,1,0.018346,-0.018,0.007208,0.110437,33428,1.42,11,21,12,11,70,36,75,23,395,37,0,0,0,8586,81,184,101,62,0,64,1698,130,443,0,1250,0,0,0,0,72,0,0,0,0,0,17,120,18,106,66,13,2.09E+15,60978,9139
HER14L,HER14L_2C,HER14L_2C_239,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000238.spe,544,24.3,104.3,104.3,13192.81,13755.66,13418.32,13432.57,7.62,1,0.018344,-0.018,0.007228,0.110437,33023,1.26,0,9,0,5,68,33,97,28,387,23,0,0,42,4273,117,244,150,81,0,220,1703,0,432,0,1429,9,0,0,0,78,120,0,0,0,0,60,50,0,0,32,0,7.04E+14,61486,9570
HER14L,HER14L_2C,HER14L_2C_240,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000239.spe,545,24.4,104.4,104.4,13198.78,13758.05,13422.57,13436.69,7.62,1,0.018343,-0.018,0.007215,0.110437,33131,1.35,0,12,0,0,72,53,78,0,335,53,0,0,18,6728,85,207,191,56,37,136,1465,69,383,0,1309,0,6,0,0,0,27,0,0,0,0,118,105,0,0,70,0,0,60570,9205
HER14L,HER14L_2C,HER14L_2C_241,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000240.spe,546,24.5,104.5,104.5,13204.54,13759.46,13426.84,13440.8,7.62,1,0.01834,-0.018,0.0072,0.110437,33124,1.86,0,8,6,32,85,59,103,34,401,25,21,14,47,9186,136,190,55,58,0,138,1530,0,439,0,1319,11,0,18,0,101,0,0,0,26,0,142,105,0,48,65,8,0,60447,9078
HER14L,HER14L_2C,HER14L_2C_242,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000241.spe,547,24.6,104.6,104.6,13209.4,13761.19,13430.93,13444.92,7.61,1,0.018349,-0.018,0.0072,0.110437,33218,1.37,0,63,19,8,79,21,64,15,355,25,14,0,0,12127,27,198,54,25,0,0,1470,0,547,0,1278,0,22,0,0,28,73,0,0,0,0,89,18,0,74,126,23,1.40E+14,60047,8939
HER14L,HER14L_2C,HER14L_2C_243,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000242.spe,548,24.7,104.7,104.7,13215.38,13763.7,13434.99,13449.04,7.61,1,0.018348,-0.018,0.007217,0.110437,33444,1.43,25,12,8,25,97,0,65,7,395,26,17,0,8,14957,143,219,65,29,0,121,1626,0,510,0,1331,0,7,0,0,19,35,0,0,0,0,0,142,0,99,48,0,0,59539,8803
HER14L,HER14L_2C,HER14L_2C_244,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000243.spe,549,24.8,104.8,104.8,13219.54,13765.01,13438.5,13453.16,7.61,1,0.018347,-0.018,0.007189,0.110437,33208,1.37,18,27,21,28,57,37,74,20,420,22,11,0,51,11472,47,224,127,117,0,97,1443,0,280,0,1367,0,0,0,0,45,102,6,0,0,0,52,0,0,161,79,16,3.55E+15,59571,8938
HER14L,HER14L_2C,HER14L_2C_245,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000244.spe,550,24.9,104.9,104.9,13226.33,13766.45,13443.36,13457.28,7.6,1,0.018346,-0.018,0.007177,0.110437,33079,1.51,0,0,0,24,79,27,101,24,389,63,0,4,55,9666,204,155,54,0,0,109,1445,81,541,0,1102,14,0,0,0,73,88,0,0,0,0,27,58,0,33,0,0,0,60771,9185
HER14L,HER14L_2C,HER14L_2C_246,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000245.spe,551,25,105,105,13231.54,13767.82,13448.3,13461.39,7.6,1,0.018345,-0.018,0.007192,0.110437,32876,1.53,15,51,24,64,105,46,84,30,398,25,0,21,8,7249,183,219,11,64,0,68,1594,0,292,0,1251,12,0,0,8,60,0,0,0,38,0,139,9,0,41,0,15,0,59719,8980
HER14L,HER14L_2C,HER14L_2C_247,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000246.spe,552,25.1,105.1,105.1,13237.26,13769.61,13453.13,13465.51,7.61,1,0.018343,-0.018,0.007219,0.110437,32538,1.47,0,6,0,0,73,35,68,33,340,12,0,0,5,4092,160,195,52,0,0,0,1829,0,487,0,1268,0,0,0,0,46,5,0,0,0,0,170,39,0,31,0,19,1.30E+14,60636,9269
HER14L,HER14L_2C,HER14L_2C_248,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000247.spe,553,25.2,105.2,105.2,13239.94,13771.21,13457.3,13469.63,7.6,1,0.018342,-0.018,0.007231,0.110437,32849,1.57,0,0,28,23,70,46,75,21,416,21,0,24,14,6496,208,222,113,106,0,91,1254,35,467,0,1489,0,0,0,0,7,87,0,0,0,0,49,0,0,0,0,5,1.86E+15,60357,8904
HER14L,HER14L_2C,HER14L_2C_249,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000248.spe,554,25.3,105.3,105.3,13244.71,13773.95,13462.18,13473.75,7.6,1,0.018348,-0.018,0.007317,0.110437,32940,1.4,0,0,5,19,81,45,86,30,381,15,7,0,38,9395,167,198,106,36,0,0,1335,0,397,0,1217,11,0,0,0,0,0,0,0,0,0,0,51,0,179,32,17,0,60192,9159
HER14L,HER14L_2C,HER14L_2C_250,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000249.spe,555,25.4,105.4,105.4,13248.94,13776.07,13466.24,13477.87,7.6,1,0.018348,-0.018,0.007317,0.110437,32520,1.41,13,0,14,17,72,11,90,20,359,41,29,0,13,7654,257,193,132,0,0,75,1588,0,401,0,1200,0,0,0,0,19,65,0,0,0,0,188,0,0,10,0,0,1.77E+14,60164,9124
HER14L,HER14L_2C,HER14L_2C_251,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000250.spe,556,25.5,105.5,105.5,13252.09,13778.13,13470.76,13481.98,7.6,1,0.018349,-0.018,0.007343,0.110437,32810,1.38,6,0,12,0,59,11,93,19,392,26,0,0,31,6165,88,172,35,69,12,161,1391,0,481,0,1454,0,5,0,0,105,45,0,0,0,0,0,47,0,147,13,8,0,61030,9181
HER14L,HER14L_2C,HER14L_2C_252,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000251.spe,557,25.6,105.6,105.6,13255.89,13780.2,13475.5,13486.1,7.6,1,0.018348,-0.018,0.007363,0.110437,33250,1.46,32,22,15,51,70,30,54,12,361,45,0,8,0,10276,193,249,132,81,0,63,1325,75,524,0,1486,0,0,0,0,77,96,41,0,0,0,88,72,0,0,45,0,0,60886,9466
HER14L,HER14L_2C,HER14L_2C_253,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000252.spe,558,25.7,105.7,105.7,13259.79,13782.31,13480.26,13490.22,7.6,1,0.018346,-0.018,0.007297,0.110437,33696,1.38,0,48,0,21,65,32,82,16,394,12,8,4,0,13846,88,226,86,108,77,179,1378,0,326,0,1220,0,0,0,0,77,50,0,0,0,17,0,58,0,167,107,17,0,61164,8996
HER14L,HER14L_2C,HER14L_2C_254,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000253.spe,559,25.8,105.8,105.8,13263.23,13784.42,13484.36,13494.34,7.61,1,0.018345,-0.018,0.007313,0.110437,33277,1.41,0,29,0,17,67,34,100,28,385,75,28,15,13,7105,173,222,135,122,0,245,1339,0,439,0,1417,0,0,0,0,0,88,0,0,0,0,112,78,0,41,50,0,0,61310,9145
HER14L,HER14L_2C,HER14L_2C_255,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000254.spe,560,25.9,105.9,105.9,13267.69,13786.53,13488.16,13498.46,7.61,1,0.018346,-0.018,0.007341,0.110437,33241,1.43,0,40,29,11,89,36,96,28,389,24,0,0,15,6301,0,164,116,76,0,55,1389,109,414,0,1392,6,0,0,0,20,52,0,0,0,0,14,51,6,12,99,18,0,61719,9263
HER14L,HER14L_2C,HER14L_2C_256,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000255.spe,561,26,106,106,13271.99,13788.6,13492.03,13502.58,7.6,1,0.018349,-0.018,0.007409,0.110437,33215,1.31,0,0,24,34,80,42,103,17,400,36,0,0,17,5605,112,236,27,113,24,166,1486,0,485,0,1424,10,0,0,0,146,135,0,0,0,0,0,84,24,154,44,6,1.15E+15,62204,9189
HER14L,HER14L_2C,HER14L_2C_257,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000256.spe,562,26.1,106.1,106.1,13274.33,13790.97,13496.63,13506.69,7.61,1,0.018347,-0.018,0.007427,0.110437,33324,1.5,0,19,0,21,76,29,86,18,440,33,9,0,0,5858,47,192,116,68,0,165,1560,0,272,0,1554,13,0,0,0,23,33,0,0,0,0,102,143,0,0,21,6,0,61570,9281
HER14L,HER14L_2C,HER14L_2C_258,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000257.spe,563,26.2,106.2,106.2,13278.97,13794.49,13500.99,13510.81,7.61,1,0.018348,-0.018,0.007441,0.110437,32928,1.56,0,0,0,13,50,31,110,27,421,36,5,22,10,2864,19,192,77,111,0,10,1443,61,460,0,1472,0,0,7,0,99,65,0,0,0,0,170,0,0,26,40,39,0,61967,9483
HER14L,HER14L_2C,HER14L_2C_259,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000258.spe,564,26.3,106.3,106.3,13280.73,13796.3,13504.96,13514.93,7.61,1,0.018351,-0.018,0.007385,0.110437,33090,1.37,0,0,0,18,41,25,59,16,419,28,0,0,0,2006,39,213,98,142,0,12,1414,104,439,0,1432,13,0,0,0,41,70,0,0,0,0,0,53,0,47,34,26,2.22E+15,62054,9533
HER14L,HER14L_2C,HER14L_2C_260,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000259.spe,565,26.4,106.4,106.4,13285.84,13798.22,13509.43,13519.05,7.62,1,0.018351,-0.018,0.007385,0.110437,33106,1.39,0,17,0,36,73,54,91,28,441,0,0,0,14,2049,87,168,183,50,0,188,1468,19,569,0,1411,0,0,0,26,10,117,0,0,0,0,52,246,0,0,28,0,0,62037,9323
HER14L,HER14L_2C,HER14L_2C_261,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000260.spe,566,26.5,106.5,106.5,13289.24,13801.78,13513.59,13523.17,7.62,1,0.018351,-0.018,0.007385,0.110437,33046,1.41,0,14,4,20,68,46,87,32,451,26,11,45,32,2295,47,276,93,196,0,104,1380,0,510,0,1196,5,0,0,0,0,48,34,0,0,51,51,58,0,129,84,0,0,62763,9454
HER14L,HER14L_2C,HER14L_2C_262,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000261.spe,567,26.6,106.6,106.6,13292.96,13804.76,13517.97,13527.28,7.62,1,0.01835,-0.018,0.007398,0.110437,32855,1.49,0,23,24,0,72,51,104,25,432,35,0,0,0,2739,25,157,25,0,0,58,1247,0,853,0,1155,5,0,0,0,0,55,0,0,0,0,194,102,34,0,47,0,0,61953,9122
HER14L,HER14L_2C,HER14L_2C_263,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000262.spe,568,26.7,106.7,106.7,13299.86,13809.64,13522.06,13531.4,7.62,1,0.018347,-0.018,0.007398,0.110437,32888,1.32,39,29,14,23,76,19,106,0,390,16,17,0,33,3466,105,211,134,39,0,0,1242,0,411,0,1302,0,0,0,0,48,83,0,0,0,0,102,0,0,97,0,34,9.97E+14,61875,9471
HER14L,HER14L_2C,HER14L_2C_264,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000263.spe,569,26.8,106.8,106.8,13304.79,13814.12,13526.36,13535.52,7.63,1,0.018348,-0.018,0.007421,0.110437,32914,1.48,26,32,0,20,65,55,99,23,397,35,6,5,0,3121,71,149,106,10,0,74,1319,0,566,0,1425,6,0,0,0,0,22,0,0,7,0,184,0,0,0,0,33,0,61646,9144
HER14L,HER14L_2C,HER14L_2C_265,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000264.spe,570,26.9,106.9,106.9,13307.98,13818.34,13530.9,13539.64,7.62,1,0.018348,-0.018,0.007434,0.110437,32905,1.53,0,11,0,17,37,36,86,12,376,28,0,22,22,2774,108,223,103,42,0,110,1395,78,491,0,1232,0,0,0,0,82,47,0,0,11,0,201,58,0,0,0,0,0,61436,9250
HER14L,HER14L_2C,HER14L_2C_266,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000265.spe,571,27,107,107,13310.88,13821.28,13535.38,13543.76,7.63,1,0.018345,-0.018,0.007461,0.110437,32875,1.39,0,6,0,0,56,41,80,28,401,39,0,24,0,3043,114,174,50,0,0,69,1277,45,701,0,1286,0,0,0,0,42,18,0,0,0,0,140,15,0,102,0,0,0,61992,9352
HER14L,HER14L_2C,HER14L_2C_267,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000266.spe,572,27.1,107.1,107.1,13315.39,13823.83,13539.68,13547.87,7.63,1,0.018349,-0.018,0.007502,0.110437,32950,1.22,0,0,9,44,52,40,83,23,415,20,0,0,0,3724,42,221,112,0,0,181,1395,0,497,0,1549,7,0,0,0,75,54,0,0,0,0,14,7,23,123,13,15,0,62256,9793
HER14L,HER14L_2C,HER14L_2C_268,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000267.spe,573,27.2,107.2,107.2,13319.49,13825.44,13543.22,13551.99,7.63,1,0.018348,-0.018,0.007513,0.110437,32807,1.27,0,42,27,0,52,21,108,15,371,22,0,10,25,2036,64,260,118,123,0,0,1476,0,451,0,1222,13,0,0,5,0,33,0,0,54,0,155,69,0,46,0,15,0,61849,9515
